ufn,ufn.no.u,date.site,search.id,date.processed,date.caught,site,species,number,semsp.id,cwt,adipose,weight,standard.length,fork.length,number.of.lice,cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,rna.location,fa.sample.id,fa.box,fa.well,isotope.sample.id,isotope.box,isotope.well,dna.sample.id,dna.box,dna.well,stomach.sample.id,stomach.tray,otolith.sample.id,otolith.box,otolith.well,sea.lice.sample.id,sea.lice.box,sea.lice.well,sl.cal.sample.id,sl.cal.box,sl.cal.well,sl.lep.sample.id,sl.lep.box,sl.lep.well,scale.book,scale.cell,carcass.bag,whatman.genetic.stock.id,whatman.genetic.stock.id.code,whatman.genetic.stock.id.range,whatman.sheet,initials.of.dissector,mins.to.process,photo.number,comments.processing,comments.sample,qc.data,qc.lice,dissection.state,ufn.no.u.copy,ufn.all.u,ufn.copy,wet weight,sea.lice.processed.state
3276,3276,2015-06-22-D09,DE214,2017-01-26,2015-06-22,D09,HE,3,2015-06-22-D09-HE-3,none,none,16.5,116,122,NA,0,0,0,0,0,0,0,0,0,0,0,22,D,7,22-D7,SFA3081,HE1,69,SIS3081,HE1,69,SDN3081,HE2,69,SST3081,122,SOT3081,HE1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,35,38,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,BMM,NA,full work-up 1,3276,U3276,3276,NA,NA
3277,3277,2015-06-22-D09,DE214,2017-01-26,2015-06-22,D09,HE,4,2015-06-22-D09-HE-4,none,none,9.8,101,NA,NA,0,0,0,0,0,0,0,0,0,0,0,22,C,7,22-C7,SFA3082,HE1,72,SIS3082,HE1,72,SDN3082,HE2,72,SST3082,122,SOT3082,HE1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,36,38,NA,NA,NA,NA,CVJ,NA,NA,One lost otolith,NA,BMM,NA,full work-up 1,3277,U3277,3277,NA,NA
3278,3278,2015-06-22-D09,DE214,2017-01-26,2015-06-22,D09,HE,2,2015-06-22-D09-HE-2,none,none,14.7,116,122,NA,0,1,0,0,0,0,0,0,0,0,0,22,B,7,22-B7,SFA3083,HE1,74,SIS3083,HE1,74,SDN3083,HE2,74,SST3083,122,SOT3083,HE1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,37,38,NA,NA,NA,NA,CVJ,NA,NA,NA,"Gall bladder very dark green, almost black.",BMM,NA,full work-up 1,3278,U3278,3278,NA,NA
2935,2935,2015-05-16-D07,DE107,2017-01-26,2015-05-16,D07,HE,10,2015-05-16-D07-HE-10,none,none,17.1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,22,H,12,22-H12,SFA3070,HE2,96,SIS3070,HE2,96,SDN3070,HE3,98,SST3070,121,SOT3070,HE2,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1,38,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,full work-up 1,2935,U2935,2935,NA,NA
2936,2936,2015-05-16-D07,DE107,2017-01-26,2015-05-16,D07,HE,6,2015-05-16-D07-HE-6,none,none,12.5,107,112,NA,0,0,0,0,0,0,0,0,0,0,0,22,G,12,22-G12,SFA3071,HE2,94,SIS3071,HE2,94,SDN3071,HE3,97,SST3071,121,SOT3071,HE2,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,2,38,NA,NA,NA,NA,BMM,NA,NA,1 otolith,NA,CVJ,NA,full work-up 1,2936,U2936,2936,NA,NA
2939,2939,2015-06-03-J09,JE145,2017-01-26,2015-06-03,J09,HE,2,2015-06-03-J09-HE-2,none,none,23.3,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,22,D,12,22-D12,SFA3074,HE2,87,SIS3074,HE2,87,SDN3074,HE3,94,SST3074,121,SOT3074,HE2,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,5,38,NA,NA,NA,NA,BMM,NA,NA,broke 1 otolith,NA,CVJ,NA,full work-up 1,2939,U2939,2939,NA,NA
2938,2938,2015-06-16-J09,JE181,2017-01-26,2015-06-16,J09,HE,5,2015-06-16-J09-HE-5,none,none,23.0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,22,E,12,22-E12,SFA3073,HE2,89,SIS3073,HE2,89,SDN3073,HE3,95,SST3073,121,SOT3073,HE2,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,4,38,NA,NA,NA,NA,BMM,NA,NA,broke 2 otolith,NA,CVJ,NA,full work-up 1,2938,U2938,2938,NA,NA
2937,2937,2015-06-19-J09,JE189,2017-01-26,2015-06-19,J09,HE,1,2015-06-19-J09-HE-1,none,none,17.2,120,124,NA,1,0,0,1,0,0,0,0,0,0,0,22,F,12,22-F12,SFA3072,HE2,92,SIS3072,HE2,92,SDN3072,HE3,96,SST3072,121,SOT3072,HE2,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,3,38,NA,NA,NA,NA,BMM,NA,NA,broke 2 otolith,NA,CVJ,NA,full work-up 1,2937,U2937,2937,NA,NA
3281,3281,2015-05-16-D07,DE107,2017-01-27,2015-05-16,D07,HE,5,2015-05-16-D07-HE-5,none,none,21.4,124,130,NA,0,0,1,0,0,0,0,0,0,0,0,22,E,11,22-E11,SFA3094,HE1,80,SIS3094,HE1,80,SDN3094,HE2,80,SST3094,122,SOT3094,HE1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,40,38,NA,NA,NA,NA,CVJ,NA,NA,1 broken otolith.,NA,JG,NA,full work-up 1,3281,U3281,3281,NA,NA
3285,3285,2015-05-16-D07,DE107,2017-01-27,2015-05-16,D07,HE,8,2015-05-16-D07-HE-8,none,none,26.9,131,137,NA,0,1,0,0,0,0,0,0,0,0,0,22,A,11,22-A11,SFA3098,HE1,87,SIS3098,HE1,87,SDN3098,HE2,87,SST3098,122,SOT3098,HE1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,44,39,NA,NA,NA,NA,CVJ,NA,NA,Broken otoliths,NA,JG,NA,full work-up 1,3285,U3285,3285,NA,NA
3282,3282,2015-07-07-D09,DE239,2017-01-27,2015-07-07,D09,HE,3,2015-07-07-D09-HE-3,none,none,18.8,125,131,NA,0,0,1,1,0,0,0,0,0,0,0,22,D,11,22-D11,SFA3095,HE1,81,SIS3095,HE1,81,SDN3095,HE2,81,SST3095,122,SOT3095,HE1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,41,38,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,JG,NA,full work-up 1,3282,U3282,3282,NA,NA
3283,3283,2015-07-07-D09,DE239,2017-01-27,2015-07-07,D09,HE,1,2015-07-07-D09-HE-1,none,none,20.9,117,127,NA,0,0,0,0,0,0,0,0,0,0,0,22,C,11,22-C11,SFA3096,HE1,83,SIS3096,HE1,83,SDN3096,HE2,83,SST3096,122,SOT3096,HE1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,42,39,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,JG,NA,full work-up 1,3283,U3283,3283,NA,NA
3284,3284,2015-07-07-D09,DE239,2017-01-27,2015-07-07,D09,HE,2,2015-07-07-D09-HE-2,none,none,22.5,126,NA,NA,0,0,0,0,0,0,0,0,0,0,0,22,B,11,22-B11,SFA3097,HE1,85,SIS3097,HE1,85,SDN3097,HE2,85,SST3097,122,SOT3097,HE1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,43,39,NA,NA,NA,NA,CVJ,NA,NA,1 lost otolith.,NA,JG,NA,full work-up 1,3284,U3284,3284,NA,NA
2940,2940,2015-05-16-D07,DE107,2017-01-27,2015-05-16,D07,HE,3,2015-05-16-D07-HE-3,none,none,21.3,123,129,NA,0,0,0,0,0,0,0,0,0,0,0,22,C,12,22-C12,SFA3086,HE2,85,SIS3086,HE2,85,SDN3086,HE3,93,SST3086,121,SOT3086,HE2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,6,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2940,U2940,2940,NA,NA
2943,2943,2015-06-03-J09,JE145,2017-01-27,2015-06-03,J09,HE,4,2015-06-03-J09-HE-4,none,none,20.0,120,125,NA,1,0,1,0,0,0,0,0,0,0,0,22,E,9,22-E9,SFA3089,HE2,80,SIS3089,HE2,80,SDN3089,HE3,90,SST3089,121,SOT3089,HE2,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,9,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2943,U2943,2943,NA,NA
2945,2945,2015-06-16-J02,JE180,2017-01-27,2015-06-16,J02,HE,1,2015-06-16-J02-HE-1,none,none,16.7,112,117,NA,0,0,0,0,0,0,0,0,0,0,0,22,C,9,22-C9,SFA3091,HE2,76,SIS3091,HE2,76,SDN3091,HE3,88,SST3091,121,SOT3091,HE2,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,11,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2945,U2945,2945,NA,NA
2941,2941,2015-06-16-J09,JE181,2017-01-27,2015-06-16,J09,HE,6,2015-06-16-J09-HE-6,none,none,19.3,122,128,NA,0,0,0,0,0,0,0,0,0,0,0,22,B,12,22-B12,SFA3087,HE2,83,SIS3087,HE2,83,SDN3087,HE3,92,SST3087,121,SOT3087,HE2,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,7,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2941,U2941,2941,NA,NA
2942,2942,2015-06-16-J09,JE181,2017-01-27,2015-06-16,J09,HE,4,2015-06-16-J09-HE-4,none,none,22.9,129,133,NA,0,0,0,0,0,0,0,0,0,0,0,22,A,12,22-A12,SFA3088,HE2,81,SIS3088,HE2,81,SDN3088,HE3,91,SST3088,121,SOT3088,HE2,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,8,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2942,U2942,2942,NA,NA
2944,2944,2015-06-16-J09,JE181,2017-01-27,2015-06-16,J09,HE,2,2015-06-16-J09-HE-2,none,none,24.3,128,133,NA,0,0,0,0,0,0,0,0,0,0,0,22,D,9,22-D9,SFA3090,HE2,78,SIS3090,HE2,78,SDN3090,HE3,89,SST3090,121,SOT3090,HE2,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,10,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2944,U2944,2944,NA,NA
2946,2946,2015-06-16-J09,JE181,2017-01-27,2015-06-16,J09,HE,10,2015-06-16-J09-HE-10,none,none,26.6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,22,B,9,22-B9,SFA3092,HE2,74,SIS3092,HE2,74,SDN3092,HE3,87,SST3092,121,SOT3092,HE2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,12,39,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,full work-up 1,2946,U2946,2946,NA,NA
2947,2947,2016-06-09-J02,JE264,2017-01-27,2016-06-09,J02,CU,1,2016-06-09-J02-CU-1,none,none,20.0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32,H,1,32-H1,SFA3093,CU6,1,SIS3093,CU6,1,NA,NA,NA,SST3093,124,SOT3093,CU7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,BMM,NA,irregular work-up,2947,U2947,2947,NA,NA
3196,3196,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,9,2016-06-09-J02-CU-9,none,none,23.5,126,131,NA,0,0,0,0,0,0,0,0,0,0,1,32,H,2,32-H2,SFA3104,CU6,100,SIS3104,CU6,100,NA,NA,NA,SST3104,124,SOT3104,CU7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,41,NA,NA,NA,NA,JG,NA,NA,NA,very pale spleen,JG,NA,irregular work-up,3196,U3196,3196,NA,NA
3197,3197,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,7,2016-06-09-J02-CU-7,none,none,23.8,124,130,NA,0,0,0,0,0,0,0,0,0,0,0,32,G,2,32-G2,SFA3105,CU6,98,SIS3105,CU6,98,NA,NA,NA,SST3105,124,SOT3105,CU7,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,2,41,NA,NA,NA,NA,JG,NA,NA,heart fell on chamois,NA,JG,NA,irregular work-up,3197,U3197,3197,NA,NA
3198,3198,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,2,2016-06-09-J02-CU-2,none,none,22.7,117,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32,F,2,32-F2,SFA3106,CU6,96,SIS3106,CU6,96,NA,NA,NA,SST3106,124,SOT3106,CU7,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,3,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,JG,NA,irregular work-up,3198,U3198,3198,NA,NA
3199,3199,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,8,2016-06-09-J02-CU-8,none,none,25.0,124,130,NA,0,0,0,0,0,0,0,1,0,0,0,32,E,2,32-E2,SFA3107,CU6,94,SIS3107,CU6,94,NA,NA,NA,SST3107,124,SOT3107,CU7,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,4,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,JG,NA,irregular work-up,3199,U3199,3199,NA,NA
3200,3200,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,10,2016-06-09-J02-CU-10,none,none,14.3,100,104,NA,0,0,0,0,0,0,0,0,1,0,0,32,D,2,32-D2,SFA3108,CU6,92,SIS3108,CU6,92,NA,NA,NA,SST3108,124,SOT3108,CU7,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,5,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,JG,NA,irregular work-up,3200,U3200,3200,NA,NA
2948,2948,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,6,2016-06-09-J02-CU-6,none,none,15.8,117,112,NA,0,0,0,0,0,0,0,0,0,0,0,32,G,1,32-G1,SFA3099,CU6,3,SIS3099,CU6,3,NA,NA,NA,SST3099,124,SOT3099,CU7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,JG,NA,irregular work-up,2948,U2948,2948,NA,NA
2949,2949,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,5,2016-06-09-J02-CU-5,none,none,27.0,129,134,NA,0,0,0,0,0,0,0,0,0,0,0,32,F,1,32-F1,SFA3100,CU6,5,SIS3100,CU6,5,NA,NA,NA,SST3100,124,SOT3100,CU7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,JG,NA,irregular work-up,2949,U2949,2949,NA,NA
2950,2950,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,4,2016-06-09-J02-CU-4,none,none,16.3,111,116,NA,0,0,0,0,0,0,0,0,0,0,0,32,E,1,32-E1,SFA3101,CU6,7,SIS3101,CU6,7,NA,NA,NA,SST3101,124,SOT3101,CU7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,JG,NA,irregular work-up,2950,U2950,2950,NA,NA
2951,2951,2016-06-09-J02,JE264,2017-01-28,2016-06-09,J02,CU,3,2016-06-09-J02-CU-3,none,none,16.7,113,NA,NA,1,0,0,0,0,0,0,0,0,0,0,32,D,1,32-D1,SFA3102,CU6,9,SIS3102,CU6,9,NA,NA,NA,SST3102,124,SOT3102,CU7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,5,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,JG,NA,irregular work-up,2951,U2951,2951,NA,NA
2952,2952,2016-06-21-D09,DE330,2017-01-28,2016-06-21,D09,CU,4,2016-06-21-D09-CU-4,none,none,11.9,103,108,NA,0,0,0,0,0,0,0,0,0,0,0,32,C,1,32-C1,SFA3103,CU6,12,SIS3103,CU6,12,NA,NA,NA,SST3103,124,SOT3103,CU7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,6,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,JG,NA,irregular work-up,2952,U2952,2952,NA,NA
3286,3286,2016-06-18-J09,JE274,2017-01-28,2016-06-18,J09,PI,7,2016-06-18-J09-PI-7,none,none,14.5,113,118,NA,0,0,0,0,0,0,0,0,0,0,0,34,H,2,34-H2,SFA3109,PI5,1,SIS3109,PI5,1,NA,NA,NA,SST3109,123,SOT3109,PI6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,40,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,JG,NA,irregular work-up,3286,U3286,3286,NA,NA
3287,3287,2016-06-18-J09,JE274,2017-01-28,2016-06-18,J09,PI,6,2016-06-18-J09-PI-6,none,none,10.9,104,109,NA,0,0,0,0,0,0,0,0,0,0,0,34,G,2,34-G2,SFA3110,PI5,3,SIS3110,PI5,3,NA,NA,NA,SST3110,123,SOT3110,PI6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,40,NA,NA,NA,NA,CVJ,NA,NA,Only one otoliths,NA,JG,NA,irregular work-up,3287,U3287,3287,NA,NA
3288,3288,2016-06-18-J09,JE274,2017-01-28,2016-06-18,J09,PI,9,2016-06-18-J09-PI-9,none,none,7.7,95,99,NA,0,0,0,1,0,0,0,0,0,1,0,34,F,2,34-F2,SFA3111,PI5,5,SIS3111,PI5,5,NA,NA,NA,SST3111,123,SOT3111,PI6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,3,40,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,JG,NA,irregular work-up,3288,U3288,3288,NA,NA
2953,2953,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,3,2016-06-21-D09-CU-3,none,none,8.7,96,101,NA,0,0,0,0,0,0,0,0,0,0,0,32,B,1,32-B1,SFA3112,CU6,14,SIS3112,CU6,14,NA,na,na,SST3112,124,SOT3112,CU7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,7,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2953,U2953,2953,NA,NA
2954,2954,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,2,2016-06-21-D09-CU-2,none,none,10.4,98,102,NA,0,0,0,0,0,0,0,0,0,0,0,32,A,1,32-A1,SFA3113,CU6,16,SIS3113,CU6,16,NA,na,na,SST3113,124,SOT3113,CU7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,8,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2954,U2954,2954,NA,NA
2955,2955,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,8,2016-06-21-D09-CU-8,none,none,11.1,103,108,NA,0,0,0,0,0,0,0,0,0,0,0,32,H,3,32-H3,SFA3114,CU6,18,SIS3114,CU6,18,NA,na,na,SST3114,124,SOT3114,CU7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,9,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2955,U2955,2955,NA,NA
2956,2956,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,7,2016-06-21-D09-CU-7,none,none,6.6,80,84,NA,1,0,0,0,0,0,0,0,0,0,0,32,G,3,32-G3,SFA3115,CU6,20,SIS3115,CU6,20,NA,na,na,SST3115,124,SOT3115,CU7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,10,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2956,U2956,2956,NA,NA
2957,2957,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,10,2016-06-21-D09-CU-10,none,none,10.8,102,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32,F,3,32-F3,SFA3116,CU6,21,SIS3116,CU6,21,NA,na,na,SST3116,124,SOT3116,CU7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,11,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2957,U2957,2957,NA,NA
2981,2981,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,5,2016-06-21-D09-CU-5,none,none,10.0,98,102,NA,0,0,0,0,0,0,0,0,0,0,0,32,C,2,32-C2,SFA3122,CU6,89,SIS3122,CU6,89,NA,NA,NA,SST3122,124,SOT3122,CU7,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,6,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,CVJ,NA,irregular work-up,2981,U2981,2981,NA,NA
2982,2982,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,9,2016-06-21-D09-CU-9,none,none,9.3,94,99,NA,0,0,0,1,0,0,0,0,0,0,0,32,B,2,32-B2,SFA3123,CU6,87,SIS3123,CU6,87,NA,NA,NA,SST3123,124,SOT3123,CU7,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,7,41,NA,NA,NA,NA,JG,NA,NA,Brain fell in cool rack well,NA,CVJ,NA,irregular work-up,2982,U2982,2982,NA,NA
2983,2983,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,6,2016-06-21-D09-CU-6,none,none,9.6,94,98,NA,0,0,0,0,2,0,0,1,0,0,0,32,A,2,32-A2,SFA3124,CU6,85,SIS3124,CU6,85,NA,NA,NA,SST3124,124,SOT3124,CU7,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,8,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,CVJ,NA,irregular work-up,2983,U2983,2983,NA,NA
2984,2984,2016-06-21-D09,DE330,2017-01-29,2016-06-21,D09,CU,1,2016-06-21-D09-CU-1,none,none,13.2,104,109,NA,0,0,0,0,0,0,0,0,0,0,0,32,H,4,32-H4,SFA3125,CU6,83,SIS3125,CU6,83,NA,NA,NA,SST3125,124,SOT3125,CU7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,9,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,CVJ,NA,irregular work-up,2984,U2984,2984,NA,NA
2958,2958,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,4,2016-07-04-J09-CU-4,none,none,13.4,109,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32,E,3,32-E3,SFA3117,CU6,23,SIS3117,CU6,23,NA,na,na,SST3117,124,SOT3117,CU7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,12,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2958,U2958,2958,NA,NA
2959,2959,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,10,2016-07-04-J09-CU-10,none,none,14.7,111,116,NA,0,0,0,0,0,0,0,0,0,0,0,32,D,3,32-D3,SFA3118,CU6,25,SIS3118,CU6,25,NA,na,na,SST3118,124,SOT3118,CU7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,13,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2959,U2959,2959,NA,NA
2960,2960,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,1,2016-07-04-J09-CU-1,none,none,7.0,88,93,NA,0,0,0,0,0,0,0,0,0,0,0,32,C,3,32-C3,SFA3119,CU6,27,SIS3119,CU6,27,NA,na,na,SST3119,124,SOT3119,CU7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,14,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2960,U2960,2960,NA,NA
2961,2961,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,6,2016-07-04-J09-CU-6,none,none,13.6,108,113,NA,0,0,0,0,0,0,0,0,0,0,0,32,B,3,32-B3,SFA3120,CU6,29,SIS3120,CU6,29,NA,na,na,SST3120,125,SOT3120,CU7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,15,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2961,U2961,2961,NA,NA
2962,2962,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,9,2016-07-04-J09-CU-9,none,none,13.0,104,109,NA,0,0,0,0,0,0,0,0,0,0,0,32,A,3,32-A3,SFA3121,CU6,32,SIS3121,CU6,32,NA,na,na,SST3121,125,SOT3121,CU7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16,41,NA,NA,NA,NA,BMM,NA,NA,NA,NA,CVJ,NA,irregular work-up,2962,U2962,2962,NA,NA
2985,2985,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,3,2016-07-04-J09-CU-3,none,none,18.5,117,122,NA,0,0,0,0,0,0,0,0,0,0,0,32,G,4,32-G4,SFA3126,CU6,81,SIS3126,CU6,81,NA,NA,NA,SST3126,124,SOT3126,CU7,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,10,41,NA,NA,NA,NA,JG,NA,NA,Only 1 otolith,NA,CVJ,NA,irregular work-up,2985,U2985,2985,NA,NA
2986,2986,2016-07-04-J09,JE298,2017-01-29,2016-07-04,J09,CU,2,2016-07-04-J09-CU-2,none,none,14.6,113,118,NA,0,0,0,0,0,0,0,0,0,0,0,32,F,4,32-F4,SFA3127,CU6,80,SIS3127,CU6,80,NA,NA,NA,SST3127,124,SOT3127,CU7,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,11,41,NA,NA,NA,NA,JG,NA,NA,NA,NA,CVJ,NA,irregular work-up,2986,U2986,2986,NA,NA
3289,3289,2016-06-18-J09,JE274,2017-01-29,2016-06-18,J09,PI,1,2016-06-18-J09-PI-1,none,none,11.4,107,111,NA,1,0,0,0,0,0,0,0,0,0,0,34,E,2,34-E2,SFA3128,PI5,7,SIS3128,PI5,7,NA,NA,NA,SST3128,123,SOT3128,PI6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,4,40,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,CVJ,NA,irregular work-up,3289,U3289,3289,NA,NA
3290,3290,2016-06-18-J09,JE274,2017-01-29,2016-06-18,J09,PI,3,2016-06-18-J09-PI-3,none,none,12.6,108,113,NA,0,0,0,0,0,0,0,0,0,0,0,34,D,2,34-D2,SFA3129,PI5,9,SIS3129,PI5,9,NA,NA,NA,SST3129,123,SOT3129,PI6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5,40,NA,NA,NA,NA,CVJ,NA,NA,One otolith missing.,NA,CVJ,NA,irregular work-up,3290,U3290,3290,NA,NA
3291,3291,2016-06-18-J09,JE274,2017-01-29,2016-06-18,J09,PI,4,2016-06-18-J09-PI-4,none,none,10.4,101,NA,NA,0,0,0,0,0,0,0,0,0,0,0,34,C,2,34-C2,SFA3130,PI5,12,SIS3130,PI5,12,NA,NA,NA,SST3130,123,SOT3130,PI6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,6,40,NA,NA,NA,NA,CVJ,NA,NA,NA,NA,CVJ,NA,irregular work-up,3291,U3291,3291,NA,NA
