ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,survey_date,site_id,region
U17105,DE521N1,PI,P1111,NA,NA,103,14,6.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17106,DE521N1,PI,P1111,NA,NA,98,18,8.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17107,DE521N1,PI,P1111,NA,NA,114,21,10.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17108,DE521N1,PI,P1111,NA,NA,106,18,9.1,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17109,DE521N1,PI,P1111,NA,NA,95,16,8.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17110,DE521N1,PI,P1111,NA,NA,101,19,9.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17111,DE521N1,CU,P1112,NA,NA,116,22,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17112,DE521N1,CU,P1112,NA,NA,96,18,9,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17113,DE521N1,CU,P1112,NA,NA,91,16,7.6,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17114,DE521N1,CU,P1112,NA,NA,108,19,10.2,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17115,DE521N1,CU,P1112,NA,NA,107,18,10.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17116,DE521N1,CU,P1112,NA,NA,106,21,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17117,DE521N1,CU,P1112,NA,NA,124,25,15.3,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17118,DE521N1,CU,P1112,NA,NA,105,19,8.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17119,DE521N1,CU,P1112,NA,NA,98,18,9.7,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U17120,DE521N1,CU,P1112,NA,NA,108,19,8.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16011,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16012,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16013,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16014,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16015,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16016,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16017,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16018,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16019,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16020,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16021,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16022,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16023,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16024,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16211,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16212,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16213,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16214,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16215,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16216,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI
U16801,JE414N1,SO,P1081,7:20,7:28,98,18,7,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16802,JE414N1,SO,P1081,7:24,7:31,95,18,7.5,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16803,JE414N1,SO,P1081,7:27,7:37,109,20,14,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16804,JE414N1,SO,P1081,7:27,7:39,104,19,12,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16805,JE414N1,SO,P1081,7:33,7:50,99,19,8.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16806,JE414N1,SO,P1081,7:36,7:47,96,17,7.3,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16807,JE414N1,SO,P1081,7:44,7:54,104,18,9.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16808,JE414N1,SO,P1081,7:44,7:56,113,22,13,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16809,JE414N1,SO,P1081,7:51,8:01,103,19,9.9,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16810,JE414N1,SO,P1081,7:54,8:05,97,18,7.5,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16651,JE414N1,PI,P1066,NA,NA,127,24,17.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16652,JE414N1,PI,P1066,NA,NA,116,23,12.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16653,JE414N1,PI,P1066,NA,NA,122,23,14.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16654,JE414N1,PI,P1066,NA,NA,130,25,18.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16655,JE414N1,PI,P1066,NA,NA,120,23,15,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16656,JE414N1,PI,P1066,NA,NA,118,23,13.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16657,JE414N1,PI,P1066,NA,NA,119,23,12.6,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16658,JE414N1,PI,P1066,NA,NA,123,21,14.6,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16659,JE414N1,PI,P1066,NA,NA,119,22,17,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16660,JE414N1,PI,P1066,NA,NA,115,28,12.2,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16521,JE414N1,CU,P1053,NA,NA,109,20,9.1,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16522,JE414N1,CU,P1053,NA,NA,115,23,12.2,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16523,JE414N1,CU,P1053,NA,NA,117,21,14,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16524,JE414N1,CU,P1053,NA,NA,102,20,8.9,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16525,JE414N1,CU,P1053,NA,NA,120,25,16.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16526,JE414N1,CU,P1053,NA,NA,133,25,19.6,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16527,JE414N1,CU,P1053,NA,NA,118,21,15.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16528,JE414N1,CU,P1053,NA,NA,120,23,14,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16529,JE414N1,CU,P1053,NA,NA,116,23,15.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16530,JE414N1,CU,P1053,NA,NA,110,21,12.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16711,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16712,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16713,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16714,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16715,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16716,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16717,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16718,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16719,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16720,JE414N1,SO,P1072,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16661,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16662,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16663,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16664,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16665,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16666,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16667,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16668,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16669,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16670,JE414N1,SO,P1067,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16861,JE414N1,CO,P1087,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16862,JE414N1,CO,P1087,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U16863,JE414N1,CO,P1087,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS
U17231,DE522N1,SO,P1124,8:02,8:14,118,23,13.2,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17232,DE522N1,SO,P1124,8:05,8:14,148,29,31.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17233,DE522N1,SO,P1124,8:09,8:20,109,20,13.1,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17234,DE522N1,SO,P1124,8:10,8:20,127,24,19.4,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17235,DE522N1,SO,P1124,8:14,8:24,128,26,20.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17236,DE522N1,SO,P1124,8:19,8:24,129,25,19.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17237,DE522N1,SO,P1124,8:23,8:31,113,21,14.7,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17238,DE522N1,SO,P1124,8:24,8:31,113,22,14,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17239,DE522N1,SO,P1124,8:28,8:40,111,23,15.9,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17240,DE522N1,SO,P1124,8:34,8:40,122,25,18,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17251,DE522N1,PI,P1126,NA,NA,95,17,4.9,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17252,DE522N1,PI,P1126,NA,NA,110,21,12.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17253,DE522N1,PI,P1126,NA,NA,92,17,8,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17254,DE522N1,PI,P1126,NA,NA,138,27,26.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17255,DE522N1,PI,P1126,NA,NA,101,16,8.3,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17256,DE522N1,PI,P1126,NA,NA,100,18,6.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17257,DE522N1,PI,P1126,NA,NA,77,13,2.7,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17258,DE522N1,PI,P1126,NA,NA,100,19,7.1,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17259,DE522N1,PI,P1126,NA,NA,95,17,6.6,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17260,DE522N1,PI,P1126,NA,NA,90,15,6.7,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17081,DE522N1,CU,P1109,NA,NA,101,16,8.1,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17082,DE522N1,CU,P1109,NA,NA,94,18,6.9,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17083,DE522N1,CU,P1109,NA,NA,99,17,6.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17084,DE522N1,CU,P1109,NA,NA,136,26,24.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17085,DE522N1,CU,P1109,NA,NA,134,26,23.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17086,DE522N1,CU,P1109,NA,NA,95,16,6.6,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17087,DE522N1,CU,P1109,NA,NA,122,25,27,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17088,DE522N1,CU,P1109,NA,NA,93,16,6.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17089,DE522N1,CU,P1109,NA,NA,103,18,10.9,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17090,DE522N1,CU,P1109,NA,NA,136,25,22.5,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17261,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17262,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17263,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17264,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17265,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17266,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17267,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17268,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17269,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17270,DE522N1,SO,P1127,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17271,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17272,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17273,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17274,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17275,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17276,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17277,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17278,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17279,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17280,DE522N1,SO,P1128,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17241,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17242,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17243,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17244,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17245,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17246,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17247,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17248,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17249,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17250,DE522N1,HE,P1125,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-07,D10,DI
U17421,DE523N3,SO,P1143,9:14,9:25,117,22,15.4,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17422,DE523N3,SO,P1143,9:17,9:25,113,20,13.7,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17423,DE523N3,SO,P1143,9:19,9:29,110,20,12.8,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17424,DE523N3,SO,P1143,9:12,9:29,109,19,12.4,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17425,DE523N3,SO,P1143,9:24,9:34,113,21,12.8,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17426,DE523N3,SO,P1143,9:25,9:34,126,24,19,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17427,DE523N3,SO,P1143,9:26,9:43,104,17,10.5,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17428,DE523N3,SO,P1143,9:28,9:43,136,25,21.5,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17429,DE523N3,SO,P1143,9:30,9:52,96,17,8.2,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17430,DE523N3,SO,P1143,9:33,9:52,106,19,11,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17201,DE523N3,PI,P1121,NA,NA,74,13,3.6,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17202,DE523N3,PI,P1121,NA,NA,74,13,3.4,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17203,DE523N3,PI,P1121,NA,NA,72,12,3.3,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17204,DE523N3,PI,P1121,NA,NA,76,14,3.9,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17205,DE523N3,PI,P1121,NA,NA,78,12,3.9,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17206,DE523N3,PI,P1121,NA,NA,77,13,3.9,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17207,DE523N3,PI,P1121,NA,NA,72,12,3.3,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17208,DE523N3,PI,P1121,NA,NA,70,11,3.1,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17209,DE523N3,PI,P1121,NA,NA,77,13,4.2,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17210,DE523N3,PI,P1121,NA,NA,77,13,3.8,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17211,DE523N3,CU,P1122,NA,NA,76,14,4.6,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17212,DE523N3,CU,P1122,NA,NA,95,17,7.9,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17213,DE523N3,CU,P1122,NA,NA,94,17,7.5,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17214,DE523N3,CU,P1122,NA,NA,103,19,10.5,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17215,DE523N3,CU,P1122,NA,NA,96,17,8,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17216,DE523N3,CU,P1122,NA,NA,78,14,4.1,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17217,DE523N3,CU,P1122,NA,NA,124,25,19.5,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17218,DE523N3,CU,P1122,NA,NA,113,21,13.5,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17219,DE523N3,CU,P1122,NA,NA,93,15,6.8,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17220,DE523N3,CU,P1122,NA,NA,94,16,7.2,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17191,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17192,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17193,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17194,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17195,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17196,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17197,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17198,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17199,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17200,DE523N3,SO,P1120,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17411,DE523N3,SO,P1142,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17412,DE523N3,SO,P1142,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17413,DE523N3,SO,P1142,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17414,DE523N3,SO,P1142,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17415,DE523N3,SO,P1142,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U17416,DE523N3,SO,P1142,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-11,D09,DI
U16561,JE415N2,SO,P1057,7:49,8:01,107,18,10.6,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16562,JE415N2,SO,P1057,7:52,8:01,110,19,9.9,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16563,JE415N2,SO,P1057,7:57,8:10,100,18,10.1,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16564,JE415N2,SO,P1057,8:00,8:10,111,17,9,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16565,JE415N2,SO,P1057,8:05,8:23,119,23,15.2,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16566,JE415N2,SO,P1057,8:13,8:23,114,22,12.8,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16567,JE415N2,SO,P1057,8:19,8:40,113,21,12,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16568,JE415N2,SO,P1057,8:27,8:40,115,19,10.4,SEMSP,dissected,N,NA,2018-06-12,J02,JS
U16811,JE415N2,PI,P1082,NA,NA,104,18,7.9,SEMSP,not dissected,NA,NA,2018-06-12,J02,JS
U16812,JE415N2,PI,P1082,NA,NA,112,20,12.2,SEMSP,not dissected,NA,NA,2018-06-12,J02,JS
