"","ufn","sample_type","storage_medium","sample_id","container_id","container_cell","sample_location","comments_sample","sample_status","sample_qc_flag","sample_flag_reason","sample_qc_log","current_location","storage_unit","date_processed","species","weight","standard_length","fork_length","survey_id","survey_date","site_id","region","zone","site_name","seine_id","set_time","lat","lon","lab_count_motiles","cm_lab","cpaf_lab","caf_lab","cgf_lab","lgf_lab","laf_lab","lpaf_lab","lpam_lab","lam_lab","ucal_lab","ulep_lab"
"487","U13246","sealice_cal","frozen -80","S13246LC1","BSL4",28,"BSL4-28",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",14.2,"108",113,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,0,0,0,1,0,0,0,0,0,1,0
"488","U10361","sealice_cal","frozen -80","S10361LC1","BSL4",93,"BSL4-93",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-06-06,"CU",8.2,NA,83,"DE368",2017-05-31,"D29","DI","E","Raza Island","DN9",12:00:00,50.301803,-125.03049,1,1,0,0,0,0,0,0,0,0,0,0
"489","U10363","sealice_cal","frozen -80","S10363LC1","BSL4",92,"BSL4-92",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-06-08,"CU",1.7,NA,NA,"DE368",2017-05-31,"D29","DI","E","Raza Island","DN9",12:00:00,50.301803,-125.03049,1,0,1,0,0,0,0,0,0,0,0,0
"490","U10443","sealice_lep","frozen -80","S10443LL1","BSL4",29,"BSL4-29","lep urosome broken unk gender/reproductive status","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-06-14,"CU",9.6,"93",98,"DE369",2017-06-01,"D29","DI","E","Raza Island","DN11",10:10:00,50.305482,-125.024803,1,0,0,0,0,0,0,0,0,0,0,1
"491","U11248","sealice_cal","frozen -80","S11248LC1","BSL4",90,"BSL4-90","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-06-21,"CU",7.6,NA,NA,"DE379",2017-07-04,"D22","DI","W","McMullen Point","DN31",07:45:00,50.237837,-125.396111,1,0,0,0,1,0,0,0,0,0,0,0
"492","U11244","sealice_cal","frozen -80","S11244LC1","BSL4",88,"BSL4-88","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-06-29,"CU",11.2,NA,99,"DE379",2017-07-04,"D22","DI","W","McMullen Point","DN31",07:45:00,50.237837,-125.396111,1,0,0,0,1,0,0,0,0,0,0,0
"493","U11243","sealice_cal","frozen -80","S11243LC1","BSL4",87,"BSL4-87","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-07,"CU",13.3,NA,110,"DE379",2017-07-04,"D22","DI","W","McMullen Point","DN31",07:45:00,50.237837,-125.396111,4,2,0,2,0,0,0,0,0,0,0,0
"494","U12847","sealice_cal","frozen -80","S12847LC1","BSL4",30,"BSL4-30","urosome broken, difficult to ID life stage but gender is certain","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-11,"CU",18.6,"121",126,"JE309",2017-06-21,"J09","JS","S","Blinkhorn Peninsula","JN11",06:37:00,50.54487,-126.81252,1,0,0,0,1,0,0,0,0,0,0,0
"495","U11003","sealice_lep","frozen -80","S11003LL1","BSL4",85,"BSL4-85","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-10,"CU",11.6,NA,NA,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,0,0,0,0,0,1,0,0,0,0
"496","U11330","sealice_cal","frozen -80","S11330LC1","BSL4",84,"BSL4-84","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-11,"CU",10.3,NA,NA,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,0,0,1,0,0,0,0,0,0,0
"497","U11328","sealice_cal","frozen -80","S11328LC1","BSL4",83,"BSL4-83","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-12,"CU",14.9,NA,NA,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,0,0,1,0,0,0,0,0,0,0
"498","U11324","sealice_cal","frozen -80","S11324LC1","BSL4",82,"BSL4-82","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-12,"CU",26,NA,139,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,0,1,0,0,0,0,0,0,0,0
"499","U11325","sealice_cal","frozen -80","S11325LC1","BSL4",81,"BSL4-81","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-12,"CU",11.7,NA,NA,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,1,0,0,0,0,0,0,0,0,0
"500","U11329","sealice_cal","frozen -80","S11329LC1","BSL4",80,"BSL4-80","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-07-12,"CU",7.5,NA,NA,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,0,1,0,0,0,0,0,0,0,0
"501","U12772","sealice_cal","frozen -80","S12772LC1","BSL4",79,"BSL4-79","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-16,"CO",16.7,NA,111,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,1,0,0,0,0,0,0,0,0,0,0
"502","U12932","sealice_cal","frozen -80","S12932LC1","BSL4",31,"BSL4-31","broken urosome","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"CO",13.6,"101",108,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,0,0,0,0,0,0,0,0,0,1,0
"503","U12931","sealice_cal","frozen -80","S12931LC1","BSL4",32,"BSL4-32",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"CO",14.4,"100",105,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,2,0,0,0,2,0,0,0,0,0,0,0
"504","U13251","sealice_cal","frozen -80","S13251LC1","BSL4",33,"BSL4-33",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"CO",35.8,"141",144,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,1,0,0,0,0,0,0,0,0,0,0
"505","U13252","sealice_cal","frozen -80","S13252LC1","BSL4",34,"BSL4-34",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"CO",23.6,"118",124,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,1,0,1,0,0,0,0,0,0,0,0
"506","U10211","sealice_cal","frozen -80","S10211LC1","BSL4",77,"BSL4-77","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"CO",49.2,NA,NA,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,2,1,0,0,0,1,0,0,0,0,0,0
"507","U10211","sealice_lep","frozen -80","S10211LL1","BSL4",78,"BSL4-78","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"CO",49.2,NA,NA,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,2,1,0,0,0,1,0,0,0,0,0,0
"508","U10911","sealice_cal","frozen -80","S10911LC1","BSL4",75,"BSL4-75","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",16.2,"110",115,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,0,0,0,0,0,0,1,0
"509","U10916","sealice_cal","frozen -80","S10916LC1","BSL4",74,"BSL4-74",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",14.7,"108",NA,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,3,1,0,0,2,0,0,0,0,0,0,0
"510","U10913","sealice_cal","frozen -80","S10913LC1","BSL4",72,"BSL4-72",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",21.1,"120",126,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,3,0,0,0,1,1,0,0,0,1,0,0
"511","U10913","sealice_lep","frozen -80","S10913LL1","BSL4",73,"BSL4-73",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",21.1,"120",126,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,3,0,0,0,1,1,0,0,0,1,0,0
"512","U10912","sealice_cal","frozen -80","S10912LC1","BSL4",71,"BSL4-71",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",11.8,"102",NA,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,1,0,0,0,0,0,0,0
"513","U10917","sealice_cal","frozen -80","S10917LC1","BSL4",69,"BSL4-69",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",17.9,"115",120,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,2,0,0,1,0,0,0,1,0,0,0,0
"514","U10917","sealice_lep","frozen -80","S10917LL1","BSL4",70,"BSL4-70",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-25,"PI",17.9,"115",120,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,2,0,0,1,0,0,0,1,0,0,0,0
"515","U12911","sealice_cal","frozen -80","S12911LC1","BSL4",68,"BSL4-68",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-27,"PI",16.5,"109",114,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,2,0,1,0,1,0,0,0,0,0,0,0
"516","U12912","sealice_cal","frozen -80","S12912LC1","BSL4",67,"BSL4-67",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-27,"PI",12.9,"107",112,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,2,0,0,0,2,0,0,0,0,0,0,0
"517","U12913","sealice_cal","frozen -80","S12913LC1","BSL4",65,"BSL4-65",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-27,"PI",15.2,"112",116,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,0,0,0,1,0,0,0,0,0,0,0
"518","U13238","sealice_cal","frozen -80","S13238LC1","BSL4",64,"BSL4-64",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",11,"103",NA,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,1,0,0,0,0,0,0,0,0,0,0
"519","U13234","sealice_cal","frozen -80","S13234LC1","BSL4",63,"BSL4-63",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",13.4,"113",117,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,0,0,0,2,0,0,0,0,0,0,0
"520","U13231","sealice_cal","frozen -80","S13231LC1","BSL4",62,"BSL4-62",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",15.7,"110",NA,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,0,0,0,1,0,0,0,0,0,0,0
"521","U13237","sealice_cal","frozen -80","S13237LC1","BSL4",61,"BSL4-61",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",14.6,"111",117,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,0,0,0,1,0,0,0,0,0,0,0
"522","U13232","sealice_cal","frozen -80","S13232LC1","BSL4",60,"BSL4-60",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",15.1,"112",118,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,1,0,0,1,0,0,0,0,0,0,0
"523","U13074","sealice_cal","frozen -80","S13074LC1","BSL4",35,"BSL4-35",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",12,"105",NA,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,1,0,0,0,0,0,0,0,0,0,0
"524","U13073","sealice_cal","frozen -80","S13073LC1","BSL4",37,"BSL4-37",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",10.9,"105",109,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,0,0,0,1,0,0,0,0,0,0,0
"525","U13071","sealice_cal","frozen -80","S13071LC1","BSL4",38,"BSL4-38",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",16.3,"111",116,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,1,0,0,0,0,0,0,0,0,0,0
"526","U13076","sealice_cal","frozen -80","S13076LC1","BSL4",39,"BSL4-39",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-30,"PI",11,"97",101,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,2,1,0,0,1,0,0,0,0,0,0,0
"527","U13240","sealice_cal","frozen -80","S13240LC1","BSL5",1,"BSL5-1","left in -20 overnight with lots of dry ice","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"PI",9.2,"102",NA,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,3,0,0,1,2,0,0,0,0,0,0,0
"528","U13236","sealice_cal","frozen -80","S13236LC1","BSL5",2,"BSL5-2","left in -20 overnight with lots of dry ice","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"PI",15.4,"112",116,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,1,1,0,0,0,0,0,0,0,0,0
"529","U13233","sealice_cal","frozen -80","S13233LC1","BSL5",3,"BSL5-3","left in -20 overnight with lots of dry ice","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-07-24,"PI",17.4,"119",NA,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,0,0,1,0,0,0,0,0,0,0,0
"530","U12709","sealice_cal","frozen -80","S12709LC1","BSL4",40,"BSL4-40",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-07,"HE",15.8,"112",118,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,0,0,1,0,0,0,0,0,0,0,0
"531","U12701","sealice_cal","frozen -80","S12701LC1","BSL4",41,"BSL4-41",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-07,"HE",20.6,"118",122,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,3,1,0,1,1,0,0,0,0,0,0,0
"532","U12710","sealice_cal","frozen -80","S12710LC1","BSL4",42,"BSL4-42",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-07,"HE",14.4,"109",113,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,2,1,1,0,0,0,0,0,0,0,0,0
"533","U12704","sealice_cal","frozen -80","S12704LC1","BSL4",43,"BSL4-43",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-07,"HE",12.2,"103",109,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,1,0,0,0,0,0,0,0,0,0,0
"534","U12706","sealice_cal","frozen -80","S12706LC1","BSL4",44,"BSL4-44",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-09,"HE",11.4,"100",105,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,0,0,0,1,0,0,0,0,0,0,0
"535","U12707","sealice_cal","frozen -80","S12707LC1","BSL4",45,"BSL4-45",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-09,"HE",12.1,"103",108,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,0,0,0,1,0,0,0,0,0,0,0
"536","U12787","sealice_cal","frozen -80","S12787LC1","BSL5",4,"BSL5-4","left in -20 overnight with lots of dry ice","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-09,"HE",34.8,"148",154,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,2,1,0,1,0,0,0,0,0,0,0,0
"537","U12788","sealice_cal","frozen -80","S12788LC1","BSL5",5,"BSL5-5","left in -20 overnight with lots of dry ice","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-09,"HE",10.4,"91",97,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,0,0,0,1,0,0,0,0,0,0,0
"538","U12782","sealice_cal","frozen -80","S12782LC1","BSL5",7,"BSL5-7",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",13.5,"103",108,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,2,0,0,0,2,0,0,0,0,0,0,0
"539","U12786","sealice_cal","frozen -80","S12786LC1","BSL5",8,"BSL5-8",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",15.1,"104",109,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,3,0,0,0,3,0,0,0,0,0,0,0
"540","U12862","sealice_cal","frozen -80","S12862LC1","BSL5",9,"BSL5-9",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",28.6,"139",146,"JE309",2017-06-21,"J09","JS","S","Blinkhorn Peninsula","JN11",06:37:00,50.54487,-126.81252,3,1,0,1,1,0,0,0,0,0,0,0
"541","U12861","sealice_cal","frozen -80","S12861LC1","BSL5",10,"BSL5-10",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-14,"HE",20.1,"124",131,"JE309",2017-06-21,"J09","JS","S","Blinkhorn Peninsula","JN11",06:37:00,50.54487,-126.81252,1,0,0,0,1,0,0,0,0,0,0,0
"542","U13023","sealice_cal","frozen -80","S13023LC1","BSL5",11,"BSL5-11",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-14,"HE",22.3,"120",125,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,0,0,0,1,0,0,0,0,0,0,0
"543","U12941","sealice_cal","frozen -80","S12941LC1","BSL5",12,"BSL5-12",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-16,"HE",19.1,"117",122,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,2,0,0,1,1,0,0,0,0,0,0,0
"544","U14004","sealice_cal","frozen -80","S14004LC1","BSL4",49,"BSL4-49",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-12,"CK",17.7,"106",NA,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,1,0,0,0,0,0,0,0,0,0,0
"545","U14041","sealice_cal","frozen -80","S14041LC1","BSL4",48,"BSL4-48",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-12,"CK",27.4,"128",NA,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,1,0,0,0,0,0,0,0,0,0,0
"546","U14001","sealice_cal","frozen -80","S14001LC1","BSL4",47,"BSL4-47",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-12,"CK",9.8,"84",NA,"DE368",2017-05-31,"D29","DI","E","Raza Island","DN9",12:00:00,50.301803,-125.03049,1,1,0,0,0,0,0,0,0,0,0,0
"547","U13110","sealice_cal","frozen -80","S13110LC1","BSL5",100,"BSL5-100",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",10,"97",NA,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,0,0,0,1,0,0,0,0,0,0,0
"548","U13105","sealice_cal","frozen -80","S13105LC1","BSL5",99,"BSL5-99",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",12.7,"103",106,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,3,0,0,0,3,0,0,0,0,0,0,0
"549","U13104","sealice_cal","frozen -80","S13104LC1","BSL5",98,"BSL5-98",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",10.3,"97",103,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,2,1,0,0,1,0,0,0,0,0,0,0
"550","U13106","sealice_cal","frozen -80","S13106LC1","BSL5",97,"BSL5-97",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",13.5,"106",112,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,2,2,0,0,0,0,0,0,0,0,0,0
"551","U13107","sealice_cal","frozen -80","S13107LC1","BSL5",95,"BSL5-95",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",16.2,"112",117,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,0,1,0,0,0,0,0,0,0,0,0
"552","U13109","sealice_cal","frozen -80","S13109LC1","BSL5",94,"BSL5-94",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",13.1,"106",NA,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,3,0,0,0,2,0,0,0,0,0,1,0
"553","U13103","sealice_cal","frozen -80","S13103LC1","BSL5",93,"BSL5-93",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-13,"HE",16.1,"112",NA,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,1,0,0,0,0,0,0,0,0,0,0
"554","U10543","sealice_cal","frozen -80","S10543LC1","BSL5",92,"BSL5-92",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-14,"HE",16.3,"110",116,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,0,0,0,1,0,0,0,0,0,0,0
"555","U10942","sealice_cal","frozen -80","S10942LC1","BSL5",91,"BSL5-91",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-16,"HE",29.6,"138",NA,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,2,1,0,0,1,0,0,0,0,0,0,0
"556","U11022","sealice_cal","frozen -80","S11022LC1","BSL5",90,"BSL5-90",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-16,"HE",22.3,"126",130,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,0,0,1,0,0,0,0,0,0,0
"557","U11021","sealice_cal","frozen -80","S11021LC1","BSL5",89,"BSL5-89",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-16,"HE",20.5,"122",NA,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,2,0,0,0,2,0,0,0,0,0,0,0
"558","U11023","sealice_cal","frozen -80","S11023LC1","BSL5",88,"BSL5-88",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-16,"HE",19.7,"120",NA,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,0,0,1,0,0,0,0,0,0,0
"559","U16562","sealice_cal","frozen -80","S16562LC1","BSL5",87,"BSL5-87",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-08-28,"SO",10.4,"93",NA,"JE415",2018-06-12,"J02","JS","N","Swanson Island","JE415N2",07:41:00,50.60197,-126.70232,1,0,1,0,0,0,0,0,0,0,0,0
