"","weight","length","logw","logl"
"2239",8.7,NA,0.939519252618618,NA
"2240",12.7,NA,1.10380372095596,NA
"2241",9.2,NA,0.963787827345555,NA
"2242",6.2,87,0.792391689498254,1.93951925261862
"2243",7.2,92,0.857332496431269,1.96378782734556
"2244",9.4,99,0.973127853599699,1.99563519459755
"2245",5.4,80,0.732393759822969,1.90308998699194
"2246",8.4,95,0.924279286061882,1.97772360528885
"2247",6.7,89,0.826074802700826,1.94939000664491
"2248",6.8,86,0.832508912706236,1.93449845124357
"2249",8.5,94,0.929418925714293,1.9731278535997
"2250",14.3,118,1.15533603746506,2.07188200730613
"2251",7.7,92,0.886490725172482,1.96378782734556
"2252",7.6,96,0.880813592280791,1.98227123303957
"2253",7.1,97,0.851258348719075,1.98677173426624
"2254",7,95,0.845098040014257,1.97772360528885
"2255",9.9,98,0.99563519459755,1.99122607569249
"2256",6.1,87,0.785329835010767,1.93951925261862
"2257",NA,83,NA,1.91907809237607
"2258",6.7,NA,0.826074802700826,NA
"2259",14.8,119,1.17026171539496,2.07554696139253
"2260",8.6,NA,0.934498451243568,NA
"2261",12.1,NA,1.08278537031645,NA
"2262",9.5,NA,0.977723605288848,NA
"2263",11.5,NA,1.06069784035361,NA
"2264",7.7,NA,0.886490725172482,NA
"2265",7.1,95,0.851258348719075,1.97772360528885
"2266",5.8,86,0.763427993562937,1.93449845124357
"2267",6.3,92,0.799340549453582,1.96378782734556
"2268",7.1,NA,0.851258348719075,NA
"2269",8,99,0.903089986991944,1.99563519459755
"2270",9.1,101,0.959041392321094,2.00432137378264
"2271",6.5,89,0.812913356642856,1.94939000664491
"2272",8.8,102,0.944482672150169,2.00860017176192
"2273",9.9,104,0.99563519459755,2.01703333929878
"2274",9.5,NA,0.977723605288848,NA
"2275",10.4,101,1.01703333929878,2.00432137378264
"2276",9.5,100,0.977723605288848,2
"2277",9.8,100,0.991226075692495,2
"2278",12.6,111,1.10037054511756,2.04532297878666
"2279",8.3,NA,0.919078092376074,NA
"2280",11.7,106,1.06818586174616,2.02530586526477
"2281",11.5,111,1.06069784035361,2.04532297878666
"2282",10.6,103,1.02530586526477,2.01283722470517
"2283",11.9,105,1.07554696139253,2.02118929906994
"2284",9.3,NA,0.968482948553935,NA
"2285",12.1,106,1.08278537031645,2.02530586526477
"2286",14.3,112,1.15533603746506,2.04921802267018
"2287",12.2,110,1.08635983067475,2.04139268515822
"2288",8.2,NA,0.913813852383717,NA
"2289",10,102,1,2.00860017176192
"2290",13.1,110,1.11727129565576,2.04139268515822
"2291",6.8,90,0.832508912706236,1.95424250943932
"2292",11.1,105,1.04532297878666,2.02118929906994
"2293",6.4,87,0.806179973983887,1.93951925261862
"2294",7,96,0.845098040014257,1.98227123303957
"2295",7.2,NA,0.857332496431269,NA
