"","ufn","survey_date","site_id","region","species","sampling_week","louse_species","n_lice","year"
"2478","U1376",2015-06-23,"J09","JS","PI",25,"motile_caligus",1,2015
"2479","U1399",2015-06-23,"J09","JS","PI",25,"motile_caligus",3,2015
"2480","U1412",2015-06-23,"J09","JS","PI",25,"motile_caligus",1,2015
"2481","U2518",2015-06-23,"J09","JS","PI",25,"motile_caligus",2,2015
"2482","U1408",2015-06-23,"J09","JS","PI",25,"motile_caligus",0,2015
"2483","U3237",2015-06-27,"J09","JS","PI",26,"motile_caligus",1,2015
"2484","U2541",2015-06-27,"J09","JS","PI",26,"motile_caligus",1,2015
"2485","U2540",2015-06-27,"J09","JS","PI",26,"motile_caligus",0,2015
"2486","U3240",2015-06-27,"J09","JS","PI",26,"motile_caligus",0,2015
"2487","U3232",2015-06-27,"J09","JS","PI",26,"motile_caligus",1,2015
"2488","U3228",2015-06-27,"J09","JS","PI",26,"motile_caligus",2,2015
"2489","U3238",2015-06-27,"J09","JS","PI",26,"motile_caligus",1,2015
"2490","U3233",2015-06-27,"J09","JS","PI",26,"motile_caligus",2,2015
"2491","U2539",2015-06-27,"J09","JS","PI",26,"motile_caligus",1,2015
"2492","U2019",2015-06-27,"J09","JS","CU",26,"motile_caligus",1,2015
"2493","U2017",2015-06-27,"J09","JS","CU",26,"motile_caligus",1,2015
"2494","U2031",2015-06-27,"J09","JS","CU",26,"motile_caligus",0,2015
"2495","U2020",2015-06-27,"J09","JS","CU",26,"motile_caligus",1,2015
"2496","U2018",2015-06-27,"J09","JS","CU",26,"motile_caligus",1,2015
"2497","U4112",2015-06-28,"J03","JS","CU",26,"motile_caligus",1,2015
"2498","U4113",2015-06-28,"J03","JS","CU",26,"motile_caligus",1,2015
"2499","U4111",2015-06-28,"J03","JS","CU",26,"motile_caligus",1,2015
"2500","U4080",2015-06-28,"J03","JS","CU",26,"motile_caligus",0,2015
"2501","U4110",2015-06-28,"J03","JS","CU",26,"motile_caligus",3,2015
"2502","U4114",2015-06-28,"J03","JS","CU",26,"motile_caligus",0,2015
"2503","U4095",2015-06-28,"J03","JS","CU",26,"motile_caligus",0,2015
"2504","U4094",2015-06-28,"J03","JS","CU",26,"motile_caligus",0,2015
"2505","U4093",2015-06-28,"J03","JS","CU",26,"motile_caligus",0,2015
"2506","U4115",2015-06-28,"J03","JS","CU",26,"motile_caligus",0,2015
"2507","U1327",2015-07-01,"J03","JS","SO",26,"motile_caligus",5,2015
"2508","U1309",2015-07-01,"J03","JS","SO",26,"motile_caligus",0,2015
"2509","U5065",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2510","U5069",2015-07-01,"J03","JS","PI",26,"motile_caligus",1,2015
"2511","U5070",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2512","U5067",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2513","U5063",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2514","U5066",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2515","U5059",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2516","U5068",2015-07-01,"J03","JS","PI",26,"motile_caligus",1,2015
"2517","U5064",2015-07-01,"J03","JS","PI",26,"motile_caligus",0,2015
"2518","U5062",2015-07-01,"J03","JS","PI",26,"motile_caligus",1,2015
"2519","U618",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2520","U599",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2521","U651",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2522","U600",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2523","U642",2015-07-01,"J09","JS","SO",26,"motile_caligus",2,2015
"2524","U640",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2525","U617",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2526","U616",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2527","U622",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2528","U614",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2529","U615",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2530","U641",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2531","U4877",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2532","U4845",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2533","U4844",2015-07-01,"J09","JS","SO",26,"motile_caligus",1,2015
"2534","U4846",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2535","U4883",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2536","U4839",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2537","U4842",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2538","U4843",2015-07-01,"J09","JS","SO",26,"motile_caligus",0,2015
"2539","U2792",2015-07-01,"J09","JS","CU",26,"motile_caligus",2,2015
"2540","U2799",2015-07-01,"J09","JS","CU",26,"motile_caligus",1,2015
"2541","U3006",2015-07-01,"J09","JS","CU",26,"motile_caligus",0,2015
"2542","U2917",2015-07-01,"J09","JS","CU",26,"motile_caligus",0,2015
"2543","U2908",2015-07-01,"J09","JS","CU",26,"motile_caligus",0,2015
"2544","U527",2015-07-07,"J09","JS","SO",27,"motile_caligus",2,2015
"2545","U528",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2546","U548",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2547","U4714",2015-07-07,"J09","JS","SO",27,"motile_caligus",1,2015
"2548","U549",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2549","U530",2015-07-07,"J09","JS","SO",27,"motile_caligus",3,2015
"2550","U4724",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2551","U547",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2552","U536",2015-07-07,"J09","JS","SO",27,"motile_caligus",2,2015
"2553","U537",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2554","U4725",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2555","U529",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2556","U4716",2015-07-07,"J09","JS","SO",27,"motile_caligus",1,2015
"2557","U538",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2558","U4761",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2559","U4715",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2560","U4872",2015-07-07,"J09","JS","SO",27,"motile_caligus",0,2015
"2561","U4726",2015-07-07,"J09","JS","SO",27,"motile_caligus",1,2015
"2562","U4727",2015-07-07,"J09","JS","SO",27,"motile_caligus",1,2015
"2563","U4717",2015-07-07,"J09","JS","SO",27,"motile_caligus",1,2015
"2564","U2871",2015-07-07,"J09","JS","PI",27,"motile_caligus",2,2015
"2565","U2877",2015-07-07,"J09","JS","PI",27,"motile_caligus",0,2015
"2566","U2879",2015-07-07,"J09","JS","PI",27,"motile_caligus",1,2015
"2567","U2876",2015-07-07,"J09","JS","PI",27,"motile_caligus",1,2015
"2568","U2880",2015-07-07,"J09","JS","PI",27,"motile_caligus",1,2015
"2569","U2875",2015-07-07,"J09","JS","PI",27,"motile_caligus",2,2015
"2570","U2872",2015-07-07,"J09","JS","PI",27,"motile_caligus",0,2015
"2571","U2878",2015-07-07,"J09","JS","PI",27,"motile_caligus",2,2015
"2572","U2873",2015-07-07,"J09","JS","PI",27,"motile_caligus",4,2015
"2573","U2874",2015-07-07,"J09","JS","PI",27,"motile_caligus",0,2015
"2574","U2793",2015-07-07,"J09","JS","CU",27,"motile_caligus",0,2015
"2575","U2794",2015-07-07,"J09","JS","CU",27,"motile_caligus",0,2015
"2576","U2798",2015-07-07,"J09","JS","CU",27,"motile_caligus",0,2015
"2577","U2904",2015-07-07,"J09","JS","CU",27,"motile_caligus",3,2015
"2578","U2905",2015-07-07,"J09","JS","CU",27,"motile_caligus",0,2015
"2579","U1891",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2580","U4651",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2581","U4649",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2582","U4650",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2583","U1869",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2584","U1858",2016-05-22,"J09","JS","SO",21,"motile_caligus",2,2016
"2585","U1690",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2586","U1689",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2587","U1868",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2588","U1688",2016-05-22,"J09","JS","SO",21,"motile_caligus",3,2016
"2589","U4584",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2590","U4583",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2591","U1958",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2592","U1867",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2593","U4582",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2594","U4353",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2595","U4326",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2596","U4216",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2597","U4321",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2598","U4325",2016-05-22,"J09","JS","SO",21,"motile_caligus",3,2016
"2599","U4323",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2600","U4322",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2601","U4320",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2602","U4319",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2603","U4215",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2604","U4352",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2605","U4324",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2606","U4351",2016-05-22,"J09","JS","SO",21,"motile_caligus",1,2016
"2607","U4318",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2608","U4354",2016-05-22,"J09","JS","SO",21,"motile_caligus",0,2016
"2609","U3874",2016-05-22,"J09","JS","PI",21,"motile_caligus",1,2016
"2610","U3873",2016-05-22,"J09","JS","PI",21,"motile_caligus",1,2016
"2611","U3866",2016-05-22,"J09","JS","PI",21,"motile_caligus",0,2016
"2612","U3822",2016-05-22,"J09","JS","PI",21,"motile_caligus",1,2016
"2613","U3869",2016-05-22,"J09","JS","PI",21,"motile_caligus",0,2016
"2614","U3871",2016-05-22,"J09","JS","PI",21,"motile_caligus",0,2016
"2615","U3870",2016-05-22,"J09","JS","PI",21,"motile_caligus",0,2016
"2616","U3875",2016-05-22,"J09","JS","PI",21,"motile_caligus",0,2016
"2617","U3872",2016-05-22,"J09","JS","PI",21,"motile_caligus",2,2016
"2618","U3823",2016-05-22,"J09","JS","PI",21,"motile_caligus",0,2016
"2619","U3663",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2620","U3667",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2621","U3668",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2622","U3671",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2623","U3664",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2624","U3670",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2625","U3665",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2626","U3669",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2627","U3666",2016-05-22,"J09","JS","CU",21,"motile_caligus",0,2016
"2628","U1863",2016-05-22,"J02","JS","SO",21,"motile_caligus",1,2016
"2629","U1866",2016-05-22,"J02","JS","SO",21,"motile_caligus",0,2016
"2630","U1856",2016-05-22,"J02","JS","SO",21,"motile_caligus",0,2016
"2631","U1865",2016-05-22,"J02","JS","SO",21,"motile_caligus",1,2016
"2632","U1854",2016-05-22,"J02","JS","SO",21,"motile_caligus",3,2016
"2633","U1857",2016-05-22,"J02","JS","SO",21,"motile_caligus",0,2016
"2634","U1864",2016-05-22,"J02","JS","SO",21,"motile_caligus",1,2016
"2635","U1855",2016-05-22,"J02","JS","SO",21,"motile_caligus",0,2016
"2636","U1862",2016-05-22,"J02","JS","SO",21,"motile_caligus",0,2016
"2637","U2010",2016-05-22,"J02","JS","SO",21,"motile_caligus",0,2016
"2638","U3814",2016-05-22,"J02","JS","PI",21,"motile_caligus",2,2016
"2639","U3817",2016-05-22,"J02","JS","PI",21,"motile_caligus",0,2016
"2640","U3854",2016-05-22,"J02","JS","PI",21,"motile_caligus",0,2016
"2641","U3815",2016-05-22,"J02","JS","PI",21,"motile_caligus",2,2016
"2642","U3855",2016-05-22,"J02","JS","PI",21,"motile_caligus",0,2016
"2643","U3852",2016-05-22,"J02","JS","PI",21,"motile_caligus",1,2016
"2644","U3818",2016-05-22,"J02","JS","PI",21,"motile_caligus",1,2016
"2645","U3856",2016-05-22,"J02","JS","PI",21,"motile_caligus",0,2016
"2646","U3816",2016-05-22,"J02","JS","PI",21,"motile_caligus",1,2016
"2647","U3853",2016-05-22,"J02","JS","PI",21,"motile_caligus",0,2016
"2648","U3706",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2649","U3704",2016-05-22,"J02","JS","CU",21,"motile_caligus",1,2016
"2650","U3707",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2651","U3703",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2652","U3710",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2653","U3705",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2654","U3709",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2655","U3708",2016-05-22,"J02","JS","CU",21,"motile_caligus",0,2016
"2656","U4521",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2657","U4522",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2658","U4548",2016-05-27,"J09","JS","SO",21,"motile_caligus",3,2016
"2659","U4523",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2660","U4545",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2661","U4544",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2662","U4520",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2663","U4546",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2664","U4547",2016-05-27,"J09","JS","SO",21,"motile_caligus",1,2016
"2665","U4543",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2666","U1787",2016-05-27,"J09","JS","SO",21,"motile_caligus",1,2016
"2667","U1780",2016-05-27,"J09","JS","SO",21,"motile_caligus",1,2016
"2668","U1789",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2669","U1790",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2670","U1775",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2671","U1776",2016-05-27,"J09","JS","SO",21,"motile_caligus",1,2016
"2672","U1777",2016-05-27,"J09","JS","SO",21,"motile_caligus",1,2016
"2673","U1778",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2674","U1788",2016-05-27,"J09","JS","SO",21,"motile_caligus",0,2016
"2675","U1779",2016-05-27,"J09","JS","SO",21,"motile_caligus",4,2016
"2676","U3842",2016-05-27,"J09","JS","PI",21,"motile_caligus",0,2016
"2677","U3841",2016-05-27,"J09","JS","PI",21,"motile_caligus",0,2016
"2678","U3682",2016-05-27,"J09","JS","CU",21,"motile_caligus",1,2016
"2679","U1763",2016-05-28,"J02","JS","SO",21,"motile_caligus",2,2016
"2680","U1765",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2681","U1764",2016-05-28,"J02","JS","SO",21,"motile_caligus",1,2016
"2682","U1767",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2683","U1768",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2684","U1766",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2685","U1769",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2686","U1762",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2687","U1761",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2688","U1770",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2689","U4428",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2690","U4427",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2691","U4396",2016-05-28,"J02","JS","SO",21,"motile_caligus",1,2016
"2692","U4398",2016-05-28,"J02","JS","SO",21,"motile_caligus",1,2016
"2693","U4397",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2694","U4399",2016-05-28,"J02","JS","SO",21,"motile_caligus",1,2016
"2695","U4426",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2696","U4425",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2697","U4442",2016-05-28,"J02","JS","SO",21,"motile_caligus",0,2016
"2698","U3808",2016-05-28,"J02","JS","PI",21,"motile_caligus",0,2016
"2699","U3811",2016-05-28,"J02","JS","PI",21,"motile_caligus",1,2016
"2700","U3809",2016-05-28,"J02","JS","PI",21,"motile_caligus",1,2016
"2701","U3813",2016-05-28,"J02","JS","PI",21,"motile_caligus",1,2016
"2702","U3810",2016-05-28,"J02","JS","PI",21,"motile_caligus",0,2016
"2703","U3812",2016-05-28,"J02","JS","PI",21,"motile_caligus",0,2016
"2704","U3672",2016-05-28,"J02","JS","CU",21,"motile_caligus",0,2016
"2705","U3673",2016-05-28,"J02","JS","CU",21,"motile_caligus",1,2016
"2706","U3681",2016-05-28,"J02","JS","CU",21,"motile_caligus",1,2016
"2707","U3679",2016-05-28,"J02","JS","CU",21,"motile_caligus",0,2016
"2708","U3678",2016-05-28,"J02","JS","CU",21,"motile_caligus",2,2016
"2709","U3674",2016-05-28,"J02","JS","CU",21,"motile_caligus",2,2016
"2710","U3680",2016-05-28,"J02","JS","CU",21,"motile_caligus",0,2016
"2711","U3675",2016-05-28,"J02","JS","CU",21,"motile_caligus",0,2016
"2712","U3677",2016-05-28,"J02","JS","CU",21,"motile_caligus",0,2016
"2713","U3676",2016-05-28,"J02","JS","CU",21,"motile_caligus",1,2016
"2714","U4283",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2715","U4236",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2716","U4231",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2717","U4238",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2718","U4284",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2719","U4234",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2720","U4232",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2721","U4237",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2722","U4235",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2723","U4233",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2724","U4348",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2725","U4346",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2726","U4368",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2727","U4343",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2728","U4349",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2729","U4347",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2730","U4213",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2731","U4350",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2732","U4367",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2733","U4214",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2734","U2333",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2735","U2335",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2736","U2332",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2737","U2330",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2738","U2331",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2739","U2336",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2740","U2334",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2741","U2337",2016-05-28,"J03","JS","SO",21,"motile_caligus",1,2016
"2742","U2338",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2743","U2329",2016-05-28,"J03","JS","SO",21,"motile_caligus",0,2016
"2744","U4027",2016-05-28,"J03","JS","CU",21,"motile_caligus",1,2016
"2745","U4532",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2746","U4559",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2747","U1898",2016-06-01,"J02","JS","SO",22,"motile_caligus",2,2016
"2748","U1901",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2749","U1893",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2750","U1892",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2751","U1899",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2752","U1900",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2753","U1897",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2754","U1896",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2755","U1894",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2756","U1895",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2757","U1860",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2758","U1889",2016-06-01,"J02","JS","SO",22,"motile_caligus",4,2016
"2759","U1890",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2760","U1870",2016-06-01,"J02","JS","SO",22,"motile_caligus",3,2016
"2761","U1886",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2762","U1888",2016-06-01,"J02","JS","SO",22,"motile_caligus",1,2016
"2763","U1876",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2764","U1887",2016-06-01,"J02","JS","SO",22,"motile_caligus",2,2016
"2765","U1877",2016-06-01,"J02","JS","SO",22,"motile_caligus",0,2016
"2766","U1859",2016-06-01,"J02","JS","SO",22,"motile_caligus",2,2016
"2767","U3802",2016-06-01,"J02","JS","PI",22,"motile_caligus",1,2016
"2768","U3803",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2769","U3820",2016-06-01,"J02","JS","PI",22,"motile_caligus",2,2016
"2770","U3821",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2771","U3805",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2772","U3804",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2773","U3801",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2774","U3806",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2775","U3807",2016-06-01,"J02","JS","PI",22,"motile_caligus",0,2016
"2776","U3819",2016-06-01,"J02","JS","PI",22,"motile_caligus",2,2016
"2777","U3653",2016-06-01,"J02","JS","CU",22,"motile_caligus",0,2016
"2778","U3660",2016-06-01,"J02","JS","CU",22,"motile_caligus",0,2016
"2779","U3658",2016-06-01,"J02","JS","CU",22,"motile_caligus",0,2016
"2780","U3661",2016-06-01,"J02","JS","CU",22,"motile_caligus",1,2016
"2781","U3657",2016-06-01,"J02","JS","CU",22,"motile_caligus",0,2016
