"","ufn","semsp_id","sample_type","sample_id","container_id","container_cell","sample_location","comments_sample","sample_status","sample_qc_flag","sample_flag_reason","sample_qc_log","container_type","storage_medium","date_updated","current_location","storage_unit","storage_tier_1","storage_tier_2","shipping_container","date_shipped","shipping_destination","date_received","expecting_return","date_returned","comments"
"465","U1291","2015-06-09-J02-SO-19","fatty_acid","S1291FA1","BFASO21",7,"BFASO21-7",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"466","U1240","2015-06-09-J02-SO-20","fatty_acid","S1240FA1","BFASO20",100,"BFASO20-100",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"467","U1269","2015-06-09-J02-SO-21","fatty_acid","S1269FA1","BFASO21",1,"BFASO21-1",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"468","U1277","2015-06-09-J02-SO-22","fatty_acid","S1277FA1","BFASO20",89,"BFASO20-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"469","U1279","2015-06-09-J02-SO-23","fatty_acid","S1279FA1","BFASO20",98,"BFASO20-98",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"470","U1239","2015-06-09-J02-SO-24","fatty_acid","S1239FA1","BFASO20",92,"BFASO20-92",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"471","U1311","2015-06-16-J02-SO-1","fatty_acid","S1311FA1","BFASO21",14,"BFASO21-14",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"472","U1302","2015-06-16-J02-SO-2","fatty_acid","S1302FA1","BFASO21",16,"BFASO21-16",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"473","U1301","2015-06-16-J02-SO-3","fatty_acid","S1301FA1","BFASO21",12,"BFASO21-12",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"474","U1288","2015-06-16-J02-SO-4","fatty_acid","S1288FA1","BFASO21",25,"BFASO21-25",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"475","U1292","2015-06-16-J02-SO-5","fatty_acid","S1292FA1","BFASO21",9,"BFASO21-9",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"476","U1270","2015-06-16-J02-SO-6","fatty_acid","S1270FA1","BFASO21",5,"BFASO21-5",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"477","U1701","2016-06-09-J02-SO-21","fatty_acid","S1701FA1","BFASO28",28,"BFASO28-28",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"478","U1668","2016-06-09-J02-SO-22","fatty_acid","S1668FA1","BFASO28",23,"BFASO28-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"479","U1691","2016-06-09-J02-SO-23","fatty_acid","S1691FA1","BFASO28",25,"BFASO28-25",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"480","U1669","2016-06-09-J02-SO-24","fatty_acid","S1669FA1","BFASO28",24,"BFASO28-24",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"481","U1670","2016-06-09-J02-SO-25","fatty_acid","S1670FA1","BFASO28",26,"BFASO28-26",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"482","U1667","2016-06-09-J02-SO-26","fatty_acid","S1667FA1","BFASO28",21,"BFASO28-21",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"483","U1863","2016-05-22-J02-SO-1","fatty_acid","S1863FA1","BFASO29",50,"BFASO29-50",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"484","U1864","2016-05-22-J02-SO-10","fatty_acid","S1864FA1","BFASO29",51,"BFASO29-51",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"485","U1862","2016-05-22-J02-SO-14","fatty_acid","S1862FA1","BFASO29",49,"BFASO29-49",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"486","U1866","2016-05-22-J02-SO-3","fatty_acid","S1866FA1","BFASO29",53,"BFASO29-53",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"487","U1865","2016-05-22-J02-SO-5","fatty_acid","S1865FA1","BFASO29",52,"BFASO29-52",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"488","U1898","2016-06-01-J02-SO-11","fatty_acid","S1898FA1","BFASO31",20,"BFASO31-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"489","U1901","2016-06-01-J02-SO-12","fatty_acid","S1901FA1","BFASO31",23,"BFASO31-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"490","U1893","2016-06-01-J02-SO-13","fatty_acid","S1893FA1","BFASO31",15,"BFASO31-15",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"491","U1892","2016-06-01-J02-SO-14","fatty_acid","S1892FA1","BFASO31",14,"BFASO31-14",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"492","U1899","2016-06-01-J02-SO-15","fatty_acid","S1899FA1","BFASO31",21,"BFASO31-21",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"493","U1900","2016-06-01-J02-SO-16","fatty_acid","S1900FA1","BFASO31",22,"BFASO31-22",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"494","U1897","2016-06-01-J02-SO-17","fatty_acid","S1897FA1","BFASO31",19,"BFASO31-19",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 7",NA,NA,NA,NA,NA,NA,NA
"495","U4428","2016-05-28-J02-SO-11","fatty_acid","SFA4828","BFASO45",18,"BFASO45-18",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"496","U4427","2016-05-28-J02-SO-12","fatty_acid","SFA4827","BFASO45",12,"BFASO45-12",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"497","U4396","2016-05-28-J02-SO-13","fatty_acid","SFA4796","BFASO45",3,"BFASO45-3",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"498","U4398","2016-05-28-J02-SO-14","fatty_acid","SFA4798","BFASO45",14,"BFASO45-14",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"499","U4397","2016-05-28-J02-SO-15","fatty_acid","SFA4797","BFASO45",7,"BFASO45-7",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"500","U4399","2016-05-28-J02-SO-16","fatty_acid","SFA4799","BFASO45",20,"BFASO45-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"501","U649","2015-06-19-J02-SO-14","fatty_acid","S649FA1","BFASO9",45,"BFASO9-45",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"502","U647","2015-06-19-J02-SO-15","fatty_acid","S647FA1","BFASO9",41,"BFASO9-41",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"503","U657","2015-06-19-J02-SO-2","fatty_acid","S657FA1","BFASO9",29,"BFASO9-29",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"504","U624","2015-06-19-J02-SO-4","fatty_acid","S624FA1","BFASO9",20,"BFASO9-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"505","U656","2015-06-19-J02-SO-7","fatty_acid","S656FA1","BFASO9",25,"BFASO9-25",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"506","U655","2015-06-19-J02-SO-8","fatty_acid","S655FA1","BFASO9",21,"BFASO9-21",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"507","U625","2015-06-19-J02-SO-9","fatty_acid","S625FA1","BFASO9",23,"BFASO9-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"508","U593","2015-06-23-J02-SO-1","fatty_acid","S593FA1","BFASO8",34,"BFASO8-34",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"509","U592","2015-06-23-J02-SO-12","fatty_acid","S592FA1","BFASO8",27,"BFASO8-27",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"510","U591","2015-06-23-J02-SO-13","fatty_acid","S591FA1","BFASO8",23,"BFASO8-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"511","U576","2015-06-23-J02-SO-14","fatty_acid","S576FA1","BFASO8",16,"BFASO8-16",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"512","U329","2015-06-23-J02-SO-15","fatty_acid","S329FA1","BFASO8",20,"BFASO8-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"513","U621","2015-06-23-J02-SO-3","fatty_acid","S621FA1","BFASO8",32,"BFASO8-32",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"514","U1149","2015-06-23-J03-SO-1","fatty_acid","S1149FA1","BFASO18",69,"BFASO18-69",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"515","U1166","2015-06-23-J03-SO-10","fatty_acid","S1166FA1","BFASO18",76,"BFASO18-76",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"516","U1192","2015-06-23-J03-SO-11","fatty_acid","S1192FA1","BFASO18",89,"BFASO18-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"517","U1167","2015-06-23-J03-SO-12","fatty_acid","S1167FA1","BFASO19",1,"BFASO19-1",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"518","U1172","2015-06-23-J03-SO-2","fatty_acid","S1172FA1","BFASO18",72,"BFASO18-72",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"519","U1158","2015-06-23-J03-SO-7","fatty_acid","S1158FA1","BFASO18",92,"BFASO18-92",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"520","U1150","2015-06-23-J03-SO-8","fatty_acid","S1150FA1","BFASO18",78,"BFASO18-78",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"521","U1236","2015-06-08-J03-SO-1","fatty_acid","S1236FA1","BFASO20",61,"BFASO20-61",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"522","U1271","2015-06-08-J03-SO-11","fatty_acid","S1271FA1","BFASO20",60,"BFASO20-60",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"523","U1250","2015-06-08-J03-SO-13","fatty_acid","S1250FA1","BFASO20",43,"BFASO20-43",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"524","U1267","2015-06-08-J03-SO-14","fatty_acid","S1267FA1","BFASO20",58,"BFASO20-58",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"525","U1260","2015-06-08-J03-SO-15","fatty_acid","S1260FA1","BFASO20",54,"BFASO20-54",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"526","U1242","2015-06-15-J03-SO-12","fatty_acid","S1242FA1","BFASO19",85,"BFASO19-85",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"527","U1253","2015-06-15-J03-SO-13","fatty_acid","S1253FA1","BFASO20",20,"BFASO20-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"528","U1220","2015-06-15-J03-SO-14","fatty_acid","S1220FA1","BFASO19",92,"BFASO19-92",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"529","U1227","2015-06-15-J03-SO-2","fatty_acid","S1227FA1","BFASO19",100,"BFASO19-100",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"530","U1226","2015-06-15-J03-SO-5","fatty_acid","S1226FA1","BFASO19",96,"BFASO19-96",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"531","U1225","2015-06-15-J03-SO-6","fatty_acid","S1225FA1","BFASO19",83,"BFASO19-83",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"532","U1243","2015-06-15-J03-SO-7","fatty_acid","S1243FA1","BFASO19",87,"BFASO19-87",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"533","U1347","2015-05-26-J03-SO-1","fatty_acid","S1347FA1","BFASO22",69,"BFASO22-69",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"534","U603","2015-05-26-J03-SO-10","fatty_acid","S603FA1","BFASO22",87,"BFASO22-87",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"535","U477","2015-05-26-J03-SO-11","fatty_acid","S477FA1","BFASO22",89,"BFASO22-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"536","U692","2015-05-26-J03-SO-13","fatty_acid","S692FA1","BFASO23",3,"BFASO23-3",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"537","U691","2015-05-26-J03-SO-15","fatty_acid","S691FA1","BFASO23",1,"BFASO23-1",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"538","U475","2015-05-26-J03-SO-3","fatty_acid","S475FA1","BFASO22",81,"BFASO22-81",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"539","U1327","2015-07-01-J03-SO-1","fatty_acid","S1327FA1","BFASO21",67,"BFASO21-67",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"540","U1309","2015-07-01-J03-SO-2","fatty_acid","S1309FA1","BFASO21",63,"BFASO21-63",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 3",NA,NA,NA,NA,NA,NA,NA
"541","U2220","2016-06-18-J03-SO-1","fatty_acid","S2220FA1","BFASO35",23,"BFASO35-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 8",NA,NA,NA,NA,NA,NA,NA
"542","U2216","2016-06-18-J03-SO-2","fatty_acid","S2216FA1","BFASO35",16,"BFASO35-16",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 8",NA,NA,NA,NA,NA,NA,NA
"543","U2218","2016-06-18-J03-SO-3","fatty_acid","S2218FA1","BFASO35",20,"BFASO35-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 8",NA,NA,NA,NA,NA,NA,NA
"544","U2217","2016-06-18-J03-SO-4","fatty_acid","S2217FA1","BFASO35",18,"BFASO35-18",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 8",NA,NA,NA,NA,NA,NA,NA
"545","U2219","2016-06-18-J03-SO-5","fatty_acid","S2219FA1","BFASO35",21,"BFASO35-21",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 8",NA,NA,NA,NA,NA,NA,NA
"546","U2215","2016-06-18-J03-SO-6","fatty_acid","S2215FA1","BFASO35",14,"BFASO35-14",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 8",NA,NA,NA,NA,NA,NA,NA
"547","U4262","2016-06-10-J03-SO-13","fatty_acid","SFA4662","BFASO41",81,"BFASO41-81",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"548","U4259","2016-06-10-J03-SO-14","fatty_acid","SFA4659","BFASO41",76,"BFASO41-76",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"549","U4265","2016-06-10-J03-SO-15","fatty_acid","SFA4665","BFASO41",87,"BFASO41-87",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"550","U4268","2016-06-10-J03-SO-16","fatty_acid","SFA4668","BFASO41",94,"BFASO41-94",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"551","U4261","2016-06-10-J03-SO-17","fatty_acid","SFA4661","BFASO41",80,"BFASO41-80",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"552","U4263","2016-06-10-J03-SO-18","fatty_acid","SFA4663","BFASO41",83,"BFASO41-83",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"553","U4266","2016-06-10-J03-SO-19","fatty_acid","SFA4666","BFASO41",89,"BFASO41-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 9",NA,NA,NA,NA,NA,NA,NA
"554","U4348","2016-05-28-J03-SO-11","fatty_acid","SFA4748","BFASO43",41,"BFASO43-41",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"555","U4346","2016-05-28-J03-SO-12","fatty_acid","SFA4746","BFASO43",36,"BFASO43-36",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"556","U4368","2016-05-28-J03-SO-13","fatty_acid","SFA4768","BFASO44",60,"BFASO44-60",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 14",NA,NA,NA,NA,NA,NA,NA
"557","U4349","2016-05-28-J03-SO-15","fatty_acid","SFA4749","BFASO43",45,"BFASO43-45",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"558","U4347","2016-05-28-J03-SO-16","fatty_acid","SFA4747","BFASO43",40,"BFASO43-40",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"559","U4350","2016-05-28-J03-SO-18","fatty_acid","SFA4750","BFASO43",47,"BFASO43-47",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
