sampleID,barcode,name,description,note,quantity,expiration,created,Storage,storageLayerName,Storage Position,storageLayerID,fullName,clonedFrom,clonedFromSampleID,Sample Status,Tissue Type
7536176,S20605RG1,S20605RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.7,632238,elab JSP,,,Collected,Gill
7536179,S20607RG1,S20607RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.7,632238,elab JSP,,,Collected,Gill
7536180,S20604RG1,S20604RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.8,632238,elab JSP,,,Collected,Gill
7536182,S20603RG1,S20603RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.8,632238,elab JSP,,,Collected,Gill
7536185,S20608RG1,S20608RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.8,632238,elab JSP,,,Collected,Gill
7536186,S20602RG1,S20602RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.8,632238,elab JSP,,,Collected,Gill
7536188,S20609RG1,S20609RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.8,632238,elab JSP,,,Collected,Gill
7536189,S20601RG1,S20601RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.8,632238,elab JSP,,,Collected,Gill
7536191,S20282RG1,S20282RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.8,632238,elab JSP,,,Collected,Gill
7536192,S20281RG1,S20281RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.8,632238,elab JSP,,,Collected,Gill
7536195,S20284RG1,S20284RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.10,632238,elab JSP,,,Collected,Gill
7536197,S20283RG1,S20283RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.10,632238,elab JSP,,,Collected,Gill
7536323,S20440RG1,S20440RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.5,632238,elab JSP,,,Collected,Gill
7536324,S20438RG1,S20438RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.5,632238,elab JSP,,,Collected,Gill
7536326,S20437RG1,S20437RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.5,632238,elab JSP,,,Collected,Gill
7536327,S20434RG1,S20434RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.5,632238,elab JSP,,,Collected,Gill
7536329,S20439RG1,S20439RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.5,632238,elab JSP,,,Collected,Gill
7536330,S20432RG1,S20432RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.5,632238,elab JSP,,,Collected,Gill
7536332,S20433RG1,S20433RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.5,632238,elab JSP,,,Collected,Gill
7536333,S20431RG1,S20431RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.5,632238,elab JSP,,,Collected,Gill
7536335,S20436RG1,S20436RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.6,632238,elab JSP,,,Collected,Gill
7536336,S20435RG1,S20435RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.6,632238,elab JSP,,,Collected,Gill
7536339,S20641RG1,S20641RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.6,632238,elab JSP,,,Collected,Gill
7536341,S20642RG1,S20642RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.6,632238,elab JSP,,,Collected,Gill
7536344,S20643RG1,S20643RG1,,,,,2019-09-18 15:28,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.6,632238,elab JSP,,,Collected,Gill
7536593,S20294RG1,S20294RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.4,632238,elab JSP,,,Collected,Gill
7536594,S20296RG1,S20296RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.6,632238,elab JSP,,,Collected,Gill
7536596,S20298RG1,S20298RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.6,632238,elab JSP,,,Collected,Gill
7536597,S20300RG1,S20300RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.6,632238,elab JSP,,,Collected,Gill
7536599,S20295RG1,S20295RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.9,632238,elab JSP,,,Collected,Gill
7536600,S20299RG1,S20299RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.9,632238,elab JSP,,,Collected,Gill
7536602,S20297RG1,S20297RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.9,632238,elab JSP,,,Collected,Gill
7536603,S20292RG1,S20292RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.9,632238,elab JSP,,,Collected,Gill
7536605,S20291RG1,S20291RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.9,632238,elab JSP,,,Collected,Gill
7536608,S20293RG1,S20293RG1,,,,,2019-09-18 16:38,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.9,632238,elab JSP,,,Collected,Gill
7542488,S20290RG1,S20290RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.10,632238,elab JSP,,,Collected,Gill
7542489,S20288RG1,S20288RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.10,632238,elab JSP,,,Collected,Gill
7542491,S20289RG1,S20289RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.10,632238,elab JSP,,,Collected,Gill
7542492,S20286RG1,S20286RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.10,632238,elab JSP,,,Collected,Gill
7542494,S20285RG1,S20285RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.10,632238,elab JSP,,,Collected,Gill
7542495,S20287RG1,S20287RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.10,632238,elab JSP,,,Collected,Gill
7542497,S20309RG1,S20309RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.11,632238,elab JSP,,,Collected,Gill
7542498,S20307RG1,S20307RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.11,632238,elab JSP,,,Collected,Gill
7542500,S20310RG1,S20310RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.11,632238,elab JSP,,,Collected,Gill
7542501,S20303RG1,S20303RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.11,632238,elab JSP,,,Collected,Gill
7542503,S20304RG1,S20304RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.11,632238,elab JSP,,,Collected,Gill
7542504,S20306RG1,S20306RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.11,632238,elab JSP,,,Collected,Gill
7542506,S20308RG1,S20308RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.11,632238,elab JSP,,,Collected,Gill
7542507,S20305RG1,S20305RG1,,,,,2019-09-19 15:13,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.11,632238,elab JSP,,,Collected,Gill
7542518,S20301RG1,S20301RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,H.1,635601,elab JSP,,,Collected,Gill
7542519,S20302RG1,S20302RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.1,635601,elab JSP,,,Collected,Gill
7542521,S20767RG1,S20767RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.1,635601,elab JSP,,,Collected,Gill
7542524,S20770RG1,S20770RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.1,635601,elab JSP,,,Collected,Gill
7542525,S20769RG1,S20769RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.1,635601,elab JSP,,,Collected,Gill
7542527,S20761RG1,S20761RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.1,635601,elab JSP,,,Collected,Gill
7542530,S20762RG1,S20762RG1,,,,,2019-09-19 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.1,635601,elab JSP,,,Collected,Gill
7542885,S20459RG1,S20459RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.9,632238,elab JSP,,,Collected,Gill
7542887,S20458RG1,S20458RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.9,632238,elab JSP,,,Collected,Gill
7542888,S20455RG1,S20455RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.12,632238,elab JSP,,,Collected,Gill
7542890,S20456RG1,S20456RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.12,632238,elab JSP,,,Collected,Gill
7542891,S20460RG1,S20460RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.12,632238,elab JSP,,,Collected,Gill
7542893,S20457RG1,S20457RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.12,632238,elab JSP,,,Collected,Gill
7542896,S20454RG1,S20454RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.12,632238,elab JSP,,,Collected,Gill
7542897,S20451RG1,S20451RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.12,632238,elab JSP,,,Collected,Gill
7542899,S20452RG1,S20452RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.12,632238,elab JSP,,,Collected,Gill
7542900,S20453RG1,S20453RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.12,632238,elab JSP,,,Collected,Gill
7542902,S20152RG1,S20152RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,A.3,635601,elab JSP,,,Collected,Gill
7542903,S20153RG1,S20153RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.3,635601,elab JSP,,,Collected,Gill
7542906,S20151RG1,S20151RG1,,,,,2019-09-19 15:40,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.3,635601,elab JSP,,,Collected,Gill
7547991,S20470RG1,S20470RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.3,635601,elab JSP,,,Collected,Gill
7547993,S20464RG1,S20464RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.3,635601,elab JSP,,,Collected,Gill
7547994,S20469RG1,S20469RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.3,635601,elab JSP,,,Collected,Gill
7547996,S20462RG1,S20462RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.3,635601,elab JSP,,,Collected,Gill
7547997,S20467RG1,S20467RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,H.3,635601,elab JSP,,,Collected,Gill
7547999,S20461RG1,S20461RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.4,635601,elab JSP,,,Collected,Gill
7548000,S20468RG1,S20468RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,H.4,635601,elab JSP,,,Collected,Gill
7548002,S20466RG1,S20466RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.4,635601,elab JSP,,,Collected,Gill
7548003,S20465RG1,S20465RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.4,635601,elab JSP,,,Collected,Gill
7548005,S20463RG1,S20463RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.4,635601,elab JSP,,,Collected,Gill
7548006,S21638RG1,S21638RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.4,635601,elab JSP,,,Collected,Gill
7548008,S21631RG1,S21631RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.4,635601,elab JSP,,,Collected,Gill
7548009,S21637RG1,S21637RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,H.7,635601,elab JSP,,,Collected,Gill
7548011,S21639RG1,S21639RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,A.4,635601,elab JSP,,,Collected,Gill
7548012,S21636RG1,S21636RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.7,635601,elab JSP,,,Collected,Gill
7548014,S21640RG1,S21640RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.7,635601,elab JSP,,,Collected,Gill
7548015,S21635RG1,S21635RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.7,635601,elab JSP,,,Collected,Gill
7548017,S21632RG1,S21632RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.7,635601,elab JSP,,,Collected,Gill
7548018,S21633RG1,S21633RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.7,635601,elab JSP,,,Collected,Gill
7548020,S21634RG1,S21634RG1,,,,,2019-09-20 6:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.7,635601,elab JSP,,,Collected,Gill
7548639,S20766RG1,S20766RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,A.1,635601,elab JSP,,,Collected,Gill
7548641,S20763RG1,S20763RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.2,635601,elab JSP,,,Collected,Gill
7548642,S20764RG1,S20764RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,H.2,635601,elab JSP,,,Collected,Gill
7548644,S20768RG1,S20768RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.2,635601,elab JSP,,,Collected,Gill
7548645,S20765RG1,S20765RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.2,635601,elab JSP,,,Collected,Gill
7548647,S20636RG1,S20636RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.2,635601,elab JSP,,,Collected,Gill
7548648,S20634RG1,S20634RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.2,635601,elab JSP,,,Collected,Gill
7548650,S20632RG1,S20632RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,A.2,635601,elab JSP,,,Collected,Gill
7548651,S20633RG1,S20633RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.2,635601,elab JSP,,,Collected,Gill
7548653,S20637RG1,S20637RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,H.5,635601,elab JSP,,,Collected,Gill
7548654,S20638RG1,S20638RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.5,635601,elab JSP,,,Collected,Gill
7548656,S20635RG1,S20635RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.5,635601,elab JSP,,,Collected,Gill
7548657,S20639RG1,S20639RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.5,635601,elab JSP,,,Collected,Gill
7548659,S20640RG1,S20640RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.5,635601,elab JSP,,,Collected,Gill
7548660,S20631RG1,S20631RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.5,635601,elab JSP,,,Collected,Gill
7548662,S20402RG1,S20402RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,A.5,635601,elab JSP,,,Collected,Gill
7548663,S20403RG1,S20403RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.5,635601,elab JSP,,,Collected,Gill
7548665,S20404RG1,S20404RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,G.6,635601,elab JSP,,,Collected,Gill
7548666,S20401RG1,S20401RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,F.6,635601,elab JSP,,,Collected,Gill
7548668,S20405RG1,S20405RG1,,,,,2019-09-20 15:14,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,E.6,635601,elab JSP,,,Collected,Gill
7567745,S20081RG1,S20081RG1,,,,,2019-09-25 15:51,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,C.6,635601,elab JSP,,,Collected,Gill
7567748,S21441RG1,S21441RG1,,,,,2019-09-25 15:51,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,D.6,635601,elab JSP,,,Collected,Gill
7567751,S20381RG1,S20381RG1,,,,,2019-09-25 15:51,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN86G,B.6,635601,elab JSP,,,Collected,Gill
7568708,S21053RG1,S21053RG1,,,,,2019-09-25 18:10,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,F.8,638139,elab JSP,,,Collected,Gill
7568709,S21060RG1,S21060RG1,,,,,2019-09-25 18:10,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,G.8,638139,elab JSP,,,Collected,Gill
7568711,S21058RG1,S21058RG1,,,,,2019-09-25 18:10,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,H.8,638139,elab JSP,,,Collected,Gill
7568714,S21056RG1,S21056RG1,,,,,2019-09-25 18:10,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,E.8,638139,elab JSP,,,Collected,Gill
7585877,S21059RG1,S21059RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,G.9,638139,elab JSP,,,Collected,Gill
7585878,S21052RG1,S21052RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,F.9,638139,elab JSP,,,Collected,Gill
7585880,S21051RG1,S21051RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,E.9,638139,elab JSP,,,Collected,Gill
7585881,S21057RG1,S21057RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,D.9,638139,elab JSP,,,Collected,Gill
7585884,S21255RG1,S21255RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,C.9,638139,elab JSP,,,Collected,Gill
7585887,S21254RG1,S21254RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,B.9,638139,elab JSP,,,Collected,Gill
7585890,S21253RG1,S21253RG1,,,,,2019-09-27 21:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,A.9,638139,elab JSP,,,Collected,Gill
7585910,S21258RG1,S21258RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,E.1,638831,elab JSP,,,Collected,Gill
7585911,S21259RG1,S21259RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,H.1,638831,elab JSP,,,Collected,Gill
7585913,S21256RG1,S21256RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,G.1,638831,elab JSP,,,Collected,Gill
7585914,S21257RG1,S21257RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,D.1,638831,elab JSP,,,Collected,Gill
7585916,S21260RG1,S21260RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,F.1,638831,elab JSP,,,Collected,Gill
7585917,S21251RG1,S21251RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,C.1,638831,elab JSP,,,Collected,Gill
7585919,S21252RG1,S21252RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,B.1,638831,elab JSP,,,Collected,Gill
7585922,S21309RG1,S21309RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,A.1,638831,elab JSP,,,Collected,Gill
7585925,S21308RG1,S21308RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,H.2,638831,elab JSP,,,Collected,Gill
7585926,S21305RG1,S21305RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,F.2,638831,elab JSP,,,Collected,Gill
7585928,S21310RG1,S21310RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,G.2,638831,elab JSP,,,Collected,Gill
7585929,S21304RG1,S21304RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,E.2,638831,elab JSP,,,Collected,Gill
7585931,S21303RG1,S21303RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,D.2,638831,elab JSP,,,Collected,Gill
7585932,S21302RG1,S21302RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,B.2,638831,elab JSP,,,Collected,Gill
7585934,S21301RG1,S21301RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,C.2,638831,elab JSP,,,Collected,Gill
7585935,S21306RG1,S21306RG1,,,,,2019-09-27 21:21,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,A.2,638831,elab JSP,,,Collected,Gill
7586141,S21520RG1,S21520RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,G.11,638139,elab JSP,,,Collected,Gill
7586142,S21515RG1,S21515RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,F.11,638139,elab JSP,,,Collected,Gill
7586145,S21519RG1,S21519RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,H.11,638139,elab JSP,,,Collected,Gill
7586147,S21513RG1,S21513RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,D.11,638139,elab JSP,,,Collected,Gill
7586148,S21514RG1,S21514RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,E.11,638139,elab JSP,,,Collected,Gill
7586150,S21518RG1,S21518RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,C.11,638139,elab JSP,,,Collected,Gill
7586151,S21517RG1,S21517RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,B.11,638139,elab JSP,,,Collected,Gill
7586154,S21516RG1,S21516RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,A.11,638139,elab JSP,,,Collected,Gill
7586156,S21511RG1,S21511RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,H.4,638831,elab JSP,,,Collected,Gill
7586159,S21512RG1,S21512RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,G.4,638831,elab JSP,,,Collected,Gill
7586162,S20997RG1,S20997RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,F.4,638831,elab JSP,,,Collected,Gill
7586163,S20994RG1,S20994RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,D.4,638831,elab JSP,,,Collected,Gill
7586165,S20998RG1,S20998RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,E.4,638831,elab JSP,,,Collected,Gill
7586166,S20995RG1,S20995RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,C.4,638831,elab JSP,,,Collected,Gill
7586168,S20991RG1,S20991RG1,,,,,2019-09-27 23:47,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN87G,B.4,638831,elab JSP,,,Collected,Gill
