survey_id,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,ysi_cast_id_0,ysi_cast_id_1,ctd_cast_id,zoop_sample_id,secchi,net_sets,survey_comments,sampling_week
JE306,2017-06-13,J09,JS,S,Blinkhorn Peninsula,"Dylan Smyth, Emma Atkinson, Lauren Portner, Dylan Shea",none,100,1,0,NA,ebb,06:36:00,06:52:00,15C101449_2017-06-13 10:04:00_0,15C101449_2017-06-13 10:04:00_1,J09_2017-06-13_2,JSPK1160,10.5,2,NA,June 16
DE400,2017-06-09,D29,DI,E,Raza Island,"Luke Rogers, Carly Janusson, Brenna Collicut, Julian Gan",none,25,0,0.1-5,N,ebb,10:47:00,11:01:00,15B102233_2017-06-09 11:08:18_0,15B102233_2017-06-09 11:08:18_1,D29_2017-06-09_2,NA,13,0,NA,June 9
DE434,2017-06-09,D08,DI,E,Calm Channel,"Luke Rogers, Carly Janusson, Brenna Collicut, Julian Gan",none,100,1,0.1-5,NE,ebb,09:03:00,09:19:00,15B102233_2017-06-09 09:25:38_0,15B102233_2017-06-09 09:25:38_1,D08_2017-06-09_2,QPK798,11.5,0,NA,June 9
DE396,2017-06-13,D22,DI,W,McMullen Point,"Luke Rogers, Sam James, Julian Gan, Brenna Collicutt",none,75,1,0.1-5,NA,flood,06:00:00,06:15:00,15B102233_2017-06-13 07:31:20_0,15B102233_2017-06-13 07:31:20_1,D22_2017-06-13_2,QPK800,13.5,0,NA,June 16
DE372,2017-06-12,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Wade Smith, Sam James",none,25,1,0.1-5,NW,ebb,09:36:00,09:51:00,15B102233_2017-06-12 12:02:04_0,15B102233_2017-06-12 12:02:04_1,D09_2017-06-12_2,QPK799,11.5,2,NA,June 9
DE376,2017-06-13,D27,DI,W,Granite Point,"Luke Rogers, Julian Gan, Brenna Collicutt, Sam James",none,75,2,5-10,NW,ebb,08:32:00,08:47:00,15B102233_2017-06-13 11:13:34_0,15B102233_2017-06-13 11:13:34_1,D27_2017-06-13_2,QPK1080,13,2,NA,June 16
JE307,2017-06-14,J03,JS,N,Cracroft Point,"Lauren Portner, Dylan Smyth, Emma Atkinson, Dylan Shea",none,100,1,0.1-5,SE,ebb,05:51:00,06:04:00,15C101449_2017-06-14 09:59:00_0,15C101449_2017-06-14 09:59:00_1,J03_2017-06-14_2,JSPK1161,8,1,NA,June 16
DE402,2017-06-14,D08,DI,E,Calm Channel,"Luke Rogers, Julian Gan, Brenna Collicutt, Gideon Mordecai",light,100,1,0.1-5,S,ebb,10:53:00,11:08:00,15B102233_2017-06-14 11:38:26_0,15B102233_2017-06-14 11:38:26_1,D08_2017-06-14_2,QPK1081,8.5,0,NA,June 16
DE420,2017-06-14,D29,DI,E,Raza Island,"Luke Rogers, Julian Gan, Brenna Collicutt, Gideon Mordecai",none,100,1,0.1-5,N,ebb,12:26:00,12:41:00,15B102233_2017-06-14 12:47:53_0,15B102233_2017-06-14 12:47:53_1,D29_2017-06-14_2,NA,6.5,0,NA,June 16
DE377,2017-06-19,D22,DI,W,McMullen Point,"Luke Rogers, Carly Janusson, Julian Gan, Tianyi Chang",moderate,100,1,0.1-5,N,ebb,07:02:00,07:17:00,15B102233_2017-06-19 10:21:18_0,15B102233_2017-06-19 10:21:18_1,D22_2017-06-19_2,QPK1085,12,1,"Set twice at D09 to collect fish for Tianyi Chen, Sam James, & Hinch lab. First set at 11:15, retained 1 CU for TC (released 100 CU, 1 unhealthy SO). Second set at 12:15, retained 1 CU for GM & 18 CU for TC (released 150 CU).",June 16
JE337,2017-06-20,J03,JS,N,Cracroft Point,"Emma Atkinson, Lauren Portner, Dylan Smyth, Mirko Diaz",none,100,2,5-10,NW,flood,06:32:00,06:46:00,15C101449_2017-06-20 08:06:00_0,15C101449_2017-06-20 08:06:00_1,NA,JSPK1162,11,1,Weather picked up. Unable to complete a second set.,June 23
JE308,2017-06-20,J02,JS,N,Swanson Island,"Emma Atkinson, Lauren Portner, Dylan Smyth, Mirko Diaz",none,100,1,0.1-5,NW,flood,08:36:00,08:52:00,15C101449_2017-06-20 12:36:00_0,15C101449_2017-06-20 12:36:00_1,J02_2017-06-20_2,JSPK1163,8.5,1,"Last half of visual survey was a B2-3, so visibility was difficult. We caught 3 local pink fry.",June 23
DE378,2017-06-20,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Carly Janusson, Brenna Collicutt",none,100,1,0.1-5,NW,ebb,06:28:00,06:43:00,15B102233_2017-06-20 09:04:17_0,15B102233_2017-06-20 09:04:17_1,D09_2017-06-20_2,QPK1082,12,1,NA,June 23
DE432,2017-06-20,D30,DI,C,Chonat Bay,"Brett Johnson, Sam James, Luke Rogers, Christine Stevenson",none,0,3,5-10,NW,flood,11:37:00,11:50:00,NA,NA,NA,NA,NA,0,NA,June 23
JE309,2017-06-21,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Dylan Smyth, Mirko Diaz, Emma Atkinson",none,75,1,0.1-5,NW,ebb,05:56:00,06:10:00,15C101449_2017-06-21 10:11:00_0,15C101449_2017-06-21 10:11:00_1,NA,JSPK1167,10,2,NA,June 23
DE398,2017-06-21,D08,DI,E,Calm Channel,"Brett Johnson, Luke Rogers, Julian Gan, Brenna Collicutt",none,25,2,5-10,NW,low slack,09:26:00,09:39:00,15B102233_2017-06-21 10:09:57_0,15B102233_2017-06-21 10:09:57_1,D08_2017-06-21_2,QPK1083,8,0,NA,June 23
DE410,2017-06-21,D29,DI,E,Raza Island,"Brett Johnson, Luke Rogers, Julian Gan, Brenna Collicutt",none,50,2,5-10,NW,low slack,10:41:00,10:56:00,15B102233_2017-06-21 11:03:28_0,15B102233_2017-06-21 11:03:28_1,D29_2017-06-21_2,NA,6,0,NA,June 23
DE373,2017-06-26,D09,DI,C,Okisollo Channel,"Luke Rogers, Carly Janusson, Sam James, Julian Gan",none,75,1,0.1-5,NW,flood,06:37:00,06:55:00,15B102233_2017-06-26 07:43:57_0,15B102233_2017-06-26 07:43:57_1,D09_2017-06-26_2,QPK1084,10,2,NA,June 23
DE394,2017-06-27,D22,DI,W,McMullen Point,"Brett Johnson, Luke Rogers, Carly Janusson, Julian Gan",none,50,2,5-10,NW,flood,06:10:00,06:23:00,15B102233_2017-06-27 07:21:36_0,15B102233_2017-06-27 07:21:36_1,D22_2017-06-27_2,QPK1086,10.5,0,NA,June 30
DE406,2017-06-27,D27,DI,W,Granite Point,"Brett Johnson, Luke Rogers, Carly Janusson, Julian Gan",none,75,2,5-10,NW,flood,08:08:00,08:24:00,15B102233_2017-06-27 08:42:01_0,15B102233_2017-06-27 08:42:01_1,D27_2017-06-27_2,NA,11,0,NA,June 30
JE310,2017-06-27,J09,JS,S,Blinkhorn Peninsula,"Dylan Smyth, Emma Atkinson, Lauren Portner, Mirko Diaz",none,100,2,10-15,NW,ebb,05:56:00,06:11:00,15C101449_2017-06-27 10:03:00_0,15C101449_2017-06-27 10:03:00_1,NA,JSPK1164,9.5,2,NA,June 30
JE311,2017-06-28,J02,JS,N,Swanson Island,"Dylan Smyth, Emma Atkinson, Lauren Portner, Mirko Diaz",none,75,2,5-10,NW,ebb,05:42:00,05:57:00,15C101449_2017-06-28 14:48:00_0,15C101449_2017-06-28 14:48:00_1,NA,JSPK1165,11.5,5,"First half of visual survey was a B2, second half was a B3. Secchi hit the bottom at 7.5m.",June 30
DE374,2017-06-28,D10,DI,E,Hall Point,"Carly Janusson, Julian Gan Brett Johnson, Luke Rogers",none,100,0,0.1-5,NW,flood,06:59:00,07:12:00,15B102233_2017-06-28 08:57:48_0,15B102233_2017-06-28 08:57:48_1,D10_2017-06-28_2,QPK1087,12,1,NA,June 30
DE457,2017-06-29,D09,DI,C,Okisollo Channel,"Sam James, Luke Rogers, Julian Gan",none,0,0,0,NA,flood,"NA","NA",15B102233_2017-06-29 05:20:02_0,15B102233_2017-06-29 05:20:02_1,NA,NA,NA,3,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE458,2017-06-29,D09,DI,C,Okisollo Channel,"Sam James, Luke Rogers, Julian Gan",none,0,0,0,NA,flood,"NA","NA",15B102233_2017-06-29 08:05:00_0,15B102233_2017-06-29 08:05:00_1,NA,NA,NA,1,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE459,2017-06-29,D09,DI,C,Okisollo Channel,"Brett Johnson, Sam James, Brianna Knowles",none,0,0,0,NA,ebb,"NA","NA",15B102233_2017-06-29 11:23:37_0,15B102233_2017-06-29 11:23:37_1,NA,NA,NA,2,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE460,2017-06-29,D09,DI,C,Okisollo Channel,"Brett Johnson, Sam James, Brianna Knowles",none,0,0,0.1-5,W,ebb,"NA","NA",15B102233_2017-06-29 14:54:58_0,15B102233_2017-06-29 14:54:58_1,NA,NA,NA,1,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE461,2017-06-30,D09,DI,C,Okisollo Channel,"Sam James, Luke Rogers, Carly Janusson",none,25,1,0.1-5,NW,ebb,"NA","NA",15B102233_2017-06-30 14:49:03_0,15B102233_2017-06-30 14:49:03_1,NA,NA,NA,1,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE462,2017-06-30,D09,DI,C,Okisollo Channel,"Sam James, Luke Rogers, Carly Janusson",none,25,1,0.1-5,NW,ebb,"NA","NA",15B102233_2017-06-30 16:32:11_0,15B102233_2017-06-30 16:32:11_1,NA,NA,NA,2,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE463,2017-06-30,D09,DI,C,Okisollo Channel,"Sam James, Brett Johnson, Brianna Knowles",none,0,1,0.1-5,NW,flood,"NA","NA",15B102233_2017-06-30 20:12:15_0,15B102233_2017-06-30 20:12:15_1,NA,NA,NA,3,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE464,2017-06-30,D09,DI,C,Okisollo Channel,"Sam James, Brett Johnson, Brianna Knowles",none,0,1,0.1-5,NW,flood,"NA","NA",NA,NA,NA,NA,NA,2,Sam James' UBC diet study (24-hour). Fish batch euthanized in MS222.,June 30
DE379,2017-07-04,D22,DI,W,McMullen Point,"Brett Johnson, Sam James, Carly Janusson, Julian Gan",none,50,2,5-10,NW,ebb,06:21:00,06:35:00,15B102233_2017-07-04 06:42:30_0,15B102233_2017-07-04 06:42:30_1,D22_2017-07-04_2,QPK1088,10,1,NA,July 6
DE375,2017-07-04,D27,DI,W,Granite Point,"Brett Johnson, Sam James, Carly Janusson, Julian Gan",none,25,1,0.1-5,NW,high slack,09:02:00,09:16:00,15B102233_2017-07-04 10:46:01_0,15B102233_2017-07-04 10:46:01_1,D27_2017-07-04_2,QPK1090,12,1,NA,July 6
DE380,2017-07-05,D09,DI,C,Okisollo Channel,"Luke Rogers, Carly Janusson, Melissa Orobko",none,75,0,0.1-5,NW,ebb,07:01:00,07:15:00,15B102233_2017-07-05 10:10:13_0,15B102233_2017-07-05 10:10:13_1,D09_2017-07-05_2,QPK1089,9,1,NA,July 6
JE314,2017-07-06,J09,JS,S,Blinkhorn Peninsula,"Dylan Smyth, Dylan Shea, Lauren Portner, Mirko Diaz",none,100,0,0,NA,ebb,06:04:00,06:20:00,15C101449_2017-07-06 08:57:00_0,15C101449_2017-07-06 08:58:00_1,J09_2017-07-06_1,JSPK1166,5.5,2,NA,July 6
DE395,2017-07-06,D10,DI,E,Hall Point,"Luke Rogers, Julian Gan, Melissa Orobko",none,0,1,0.1-5,W,ebb,06:57:00,07:14:00,15B102233_2017-07-06 07:53:29_0,15B102233_2017-07-06 07:53:29_1,D10_2017-07-06_2,QPK1092,10,0,Site activity survey conducted in 50% shade. Set activity survey conducted in full sun.,July 6
DE397,2017-07-06,D08,DI,E,Calm Channel,"Luke Rogers, Julian Gan, Melissa Orobko",none,0,0,0,NA,ebb,09:58:00,10:12:00,15B102233_2017-07-06 10:29:35_0,15B102233_2017-07-06 10:29:35_1,D08_2017-07-06_2,QPK1093,8.5,0,NA,July 6
DE399,2017-07-06,D29,DI,E,Raza Island,"Luke Rogers, Julian Gan, Melissa Orobko",none,0,1,0.1-5,W,flood,11:11:00,11:25:00,15B102233_2017-07-06 11:27:27_0,15B102233_2017-07-06 11:27:27_1,D29_2017-07-06_2,NA,9,0,NA,July 6
JE312,2017-07-07,J03,JS,N,Cracroft Point,"Dylan Smyth, Dylan Shea, Lauren Portner, Mirko Diaz",none,75,0,0,NA,ebb,06:17:00,06:32:00,15C101449_2017-07-07 08:20:00_0,15C101449_2017-07-07 08:21:00_1,NA,JSPK1168,7.5,1,NA,July 6
JE313,2017-07-07,J02,JS,N,Swanson Island,"Dylan Smyth, Dylan Shea, Lauren Portner, Mirko Diaz",none,100,0,0.1-5,NW,flood,09:29:00,09:46:00,NA,NA,NA,NA,NA,1,NA,July 6
DE381,2017-07-10,D09,DI,C,Okisollo Channel,"Brett Johnson, Sam James, Carly Janusson, Julian Gan",none,75,2,5-10,W,high slack,07:47:00,08:02:00,15B102233_2017-07-10 10:45:53_0,15B102233_2017-07-10 10:45:53_1,D09_2017-07-10_2,QPK1094,9,1,"Trial run of combining retention & lousing duties in one set. Took all chum as substitute for SO and other species, retained as trainer fish. Liced 10 chum.",July 6
JE316,2017-07-12,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,100,1,0,NA,ebb,06:27:00,06:43:00,15C101449_2017-07-12 07:41:00_0,15C101449_2017-07-12 07:41:00_1,J09_2017-07-12_2,JSPK1169,9.5,1,NA,July 13
JE338,2017-07-12,J11,JS,S,Blinkhorn Bay,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,100,0,0,NA,ebb,08:27:00,08:41:00,15C101449_2017-07-12 08:51:00_0,15C101449_2017-07-12 08:51:00_1,J11_2017-07-12_2,NA,9.5,0,NA,July 13
JE363,2017-07-12,J12,JS,S,West Kaikash Creek,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,75,0,0,NA,ebb,09:12:00,09:28:00,15C101449_2017-07-12 09:32:00_0,15C101449_2017-07-12 09:32:00_1,J12_2017-07-12_2,NA,8.5,0,NA,July 13
JE315,2017-07-12,J03,JS,N,Cracroft Point,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,100,1,0,NA,ebb,10:01:00,10:16:00,15C101449_2017-07-12 12:00:00_0,15C101449_2017-07-12 12:00:00_1,J03_2017-07-12_2,JSPK1170,8,1,NA,July 13
JE340,2017-07-12,J13,JS,N,Sophia Islands,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,75,0,0,NA,flood,12:32:00,12:50:00,15C101449_2017-07-12 12:55:00_0,15C101449_2017-07-12 12:55:00_1,J13_2017-07-12_2,NA,10.5,0,NA,July 13
JE341,2017-07-12,J02,JS,N,Swanson Island,"Lauren Portner, Dylan Smyth, Mirko Diaz, Griffin Kelly",none,75,1,0.1-5,NW,flood,14:09:00,14:26:00,15C101449_2017-07-12 14:33:00_0,15C101449_2017-07-12 14:33:00_1,J02_2017-07-12_2,NA,14,0,NA,July 13
DE99,2015-05-10,D07,DI,C,Hoskyn Channel,"Brett Johnson, Luke Rogers",NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,0,Circumnavigation of Quadra. No formal data recorded.,May 12
