ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab,lab_count_no_id,lice_collection_protocol,lice_id_protocol_lab
U1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,labcount_2015,NA
U1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,labcount_2015,NA
U1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,labcount_2015,NA
U1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,labcount_2015,NA
U1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,labcount_2015,NA
U1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,labcount_2015,NA
U1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,labcount_2015,NA
U1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,labcount_2015,NA
U1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,labcount_2015,NA
U1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,labcount_2015,NA
U1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,labcount_2015,NA
U1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,labcount_2015,NA
U1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,labcount_2015,NA
U1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,labcount_2015,NA
U1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,labcount_2015,NA
U1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,labcount_2015,NA
U1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,labcount_2015,NA
U1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,labcount_2015,NA
U1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,labcount_2015,NA
U1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,labcount_2015,NA
U1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,labcount_2015,NA
U1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,labcount_2015,NA
U1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,labcount_2015,NA
U475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,labcount_2015,NA
U602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,labcount_2015,NA
U476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,labcount_2015,NA
U477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,labcount_2015,NA
U692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,labcount_2015,NA
U971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,labcount_2015,NA
U972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,labcount_2015,NA
U745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,labcount_2015,NA
U699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,labcount_2015,NA
U700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,labcount_2015,NA
U975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,labcount_2015,NA
U974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,labcount_2015,NA
U1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,labcount_2015,NA
U1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,labcount_2015,NA
U1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,labcount_2015,NA
U748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,labcount_2015,NA
U608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,labcount_2015,NA
U749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,labcount_2015,NA
U1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,labcount_2015,NA
U1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,labcount_2015,NA
U1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,labcount_2015,NA
U1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,labcount_2015,NA
U1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,labcount_2015,NA
U1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,labcount_2015,NA
U1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,labcount_2015,NA
U1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,labcount_2015,NA
U1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,labcount_2015,NA
U1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,labcount_2015,NA
U1395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,labcount_2015,NA
U1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,labcount_2015,NA
U1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,labcount_2015,NA
U1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,labcount_2015,NA
U1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,labcount_2015,NA
U1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,labcount_2015,NA
U1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,labcount_2015,NA
U1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,labcount_2015,NA
U1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,labcount_2015,NA
U1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,labcount_2015,NA
U1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,labcount_2015,NA
U1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,labcount_2015,NA
U1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
U1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_collected,NA
