sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
SDN579,Quesnel_Horsef,3,0.64,Blue_Lead_Ck,3,0.2,L_Horsefly,3,0.08,McKinley,3,0.05,Wasko_Cr,3,0.02
SDN554,Kynock,1,0.73,Forfar,1,0.17,Bivouac,1,0.07,Hudson_Bay,1,0.01,Gluskie,1,0.01
SDN555,Chilko,3,0.99,Chilko_south,2,0.01,Kuzkwa_Cr,3,0,NA,NA,NA,NA,NA,NA
SDN556,Seymour,2,0.82,Scotch,2,0.09,Eagle,2,0.03,L_Adams,4,0.03,U_Adams,2,0.02
SDN557,Chilko,3,0.99,Chilko_south,2,0,Quesnel_Horsef,3,0,Raft,2,0,Pinchi_Cr,3,0
SDN558,Chilko,3,0.66,L_Adams,4,0.12,Quesnel_Horsef,3,0.1,Chilko_south,2,0.06,Quesnel_Mitche,3,0.03
SDN567,Quesnel_Horsef,3,0.97,L_Adams,4,0.02,M_Horsefly,3,0.01,Horsefly,3,0,Eagle_L,4,0
SDN568,Narrows,1,0.45,Blackwater,1,0.3,Paula,1,0.16,Felix,1,0.04,Sandpoint,1,0.02
SDN569,Birkenhead,3,0.97,Narrows,1,0.02,LakeWashington,5,0.01,Kynock,1,0,NA,NA,NA
SDN570,Narrows,1,0.32,Blackwater,1,0.25,Paula,1,0.11,Quesnel_Horsef,3,0.1,Felix,1,0.04
SDN580,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN581,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN582,Pinchi_Cr,3,0.33,Phillips,6,0.3,Birkenhead,3,0.12,L_Adams,4,0.1,Chilko_south,2,0.1
SDN583,Quesnel_Horsef,3,0.78,Chilko,3,0.15,Chilko_south,2,0.03,L_Adams,4,0.02,Little,4,0.02
SDN584,Mitchell,3,0.78,Quesnel_Mitche,3,0.21,Blue_Lead_Ck,3,0.01,NA,NA,NA,NA,NA,NA
SDN585,Chilko,3,0.69,Quesnel_Horsef,3,0.3,Portage_Cr,4,0,Horsefly,3,0,Porter_Cr,1,0
SDN591,Seymour,2,0.54,Scotch,2,0.45,Portage_Cr,4,0.01,Chilko,3,0,Rossette,1,0
SDN592,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.09,L_Horsefly,3,0,Horsefly,3,0,NA,NA,NA
SDN593,Quesnel_Mitche,3,1,Blue_Lead_Ck,3,0,Mitchell,3,0,Roaring,3,0,NA,NA,NA
SDN594,Nimpkish,7,0.84,Woss_Lake,7,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN606,Nimpkish,7,0.69,Woss_Lake,7,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1311,Middle,3,0.47,Chilko,3,0.18,Porter_Cr,1,0.08,Kynock,1,0.07,Gluskie,1,0.05
SDN1312,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1313,L_Adams,4,0.51,Chilko,3,0.49,Chilko_south,2,0,NA,NA,NA,NA,NA,NA
SDN1320,Pitt,2,0.98,Weaver,4,0.01,Nadina,2,0.01,Chilko_south,2,0,Chilko,3,0
SDN1329,Chilko,3,0.52,Chilko_south,2,0.2,L_Adams,4,0.14,Birkenhead,3,0.07,U_Horsefly,3,0.05
SDN1330,Chilko,3,1,Chilko_south,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1331,Mitchell,3,0.99,Chilko,3,0.01,U_Horsefly,3,0.01,Blue_Lead_Ck,3,0,Wasko_Cr,3,0
SDN1353,Chilko,3,0.99,Chilko_south,2,0,Mitchell,3,0,Stellako,3,0,Pinchi_Cr,3,0
SDN1354,Mitchell,3,1,Quesnel_Mitche,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1355,U_Horsefly,3,0.97,L_Horsefly,3,0.01,L_Adams,4,0.01,Horsefly,3,0.01,McKinley,3,0
SDN586,Seymour,2,0.54,Scotch,2,0.46,Portage_Cr,4,0,NA,NA,NA,NA,NA,NA
SDN595,Mitchell,3,0.74,Quesnel_Mitche,3,0.21,Blue_Lead_Ck,3,0.05,Wasko_Cr,3,0,NA,NA,NA
SDN596,Quesnel_Mitche,3,1,Mitchell,3,0,Roaring,3,0,Birkenhead,3,0,NA,NA,NA
SDN597,Nimpkish,7,0.98,Woss_Lake,7,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN598,Nimpkish,7,0.99,Woss_Lake,7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN607,Woss_Lake,7,0.85,Nimpkish,7,0.15,Vernon,7,0,NA,NA,NA,NA,NA,NA
SDN608,Nimpkish,7,0.98,Woss_Lake,7,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN609,Mitchell,3,0.78,Quesnel_Mitche,3,0.2,Blue_Lead_Ck,3,0.01,Wasko_Cr,3,0,NA,NA,NA
SDN610,Seymour,2,0.78,L_Adams,4,0.1,Chilko,3,0.04,Eagle,2,0.03,Quesnel_Mitche,3,0.02
SDN611,Quesnel_Horsef,3,0.97,L_Adams,4,0.01,Horsefly,3,0.01,Chilko,3,0.01,Chilko_south,2,0.01
SDN587,Pitt,2,1,L_Adams,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN612,Woss_Lake,7,0.99,Nimpkish,7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN613,Quesnel_Horsef,3,0.99,M_Horsefly,3,0.01,Horsefly,3,0,L_Horsefly,3,0,NA,NA,NA
SDN622,L_Adams,4,0.63,Chilko,3,0.19,Little,4,0.12,Eagle_L,4,0.01,Seymour,2,0.01
SDN623,Blackwater,1,0.87,Sinta,1,0.06,Sandpoint,1,0.03,Kynock,1,0.01,Paula,1,0.01
SDN624,Chilko,3,0.49,Chilko_south,2,0.36,Blackwater,1,0.04,Nadina,2,0.03,L_Adams,4,0.03
SDN657,Chilko_south,2,0.57,L_Adams,4,0.41,Seymour,2,0.01,Scotch,2,0.01,MiddleShuswap,4,0
SDN658,L_Adams,4,0.67,Little,4,0.22,Pinchi_Cr,3,0.04,Chilko_south,2,0.02,Quesnel_Horsef,3,0.02
SDN659,Quesnel_Mitche,3,0.96,Mitchell,3,0.04,Blue_Lead_Ck,3,0,NA,NA,NA,NA,NA,NA
SDN677,Seymour,2,0.95,Eagle,2,0.05,Chilko_south,2,0,NA,NA,NA,NA,NA,NA
SDN588,Chilko,3,0.71,Mitchell,3,0.21,Blue_Lead_Ck,3,0.05,Quesnel_Horsef,3,0.02,Wasko_Cr,3,0
SDN589,Seymour,2,0.54,Scotch,2,0.45,Chilko,3,0.01,NA,NA,NA,NA,NA,NA
SDN590,Portage_Cr,4,0.78,Chilko,3,0.16,Thompson_N,2,0.02,Quesnel_Horsef,3,0.02,Raft,2,0.01
SDN599,Quesnel_Horsef,3,0.63,L_Horsefly,3,0.13,Portage_Cr,4,0.1,McKinley,3,0.07,Raft,2,0.03
SDN600,Birkenhead,3,0.97,Craig,14,0.01,Iskut,14,0.01,Quesnel_Mitche,3,0.01,Quesnel_Horsef,3,0
SDN601,Quesnel_Mitche,3,1,Mitchell,3,0,Roaring,3,0,NA,NA,NA,NA,NA,NA
SDN602,Quesnel_Horsef,3,0.85,U_Horsefly,3,0.09,Quesnel_Mitche,3,0.04,Roaring,3,0.01,Quesnel_Decept,3,0
SDN603,Quesnel_Mitche,3,1,Mitchell,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN604,Quesnel_Mitche,3,1,Mitchell,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN605,Nimpkish,7,0.96,Woss_Lake,7,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN614,Nimpkish,7,0.62,Woss_Lake,7,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN615,Pitt,2,0.29,Thoms_Lake,20,0.22,Seymour,2,0.21,Scotch,2,0.07,Pinchi_Cr,3,0.06
SDN615,Woss_Lake,7,1,Nimpkish,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN617,Chilko,3,0.54,L_Adams,4,0.36,L_Shuswap,4,0.05,Eagle_L,4,0.01,MiddleShuswap,4,0.01
SDN618,Seymour,2,0.9,Eagle,2,0.09,Scotch,2,0.01,NA,NA,NA,NA,NA,NA
SDN625,L_Adams,4,0.75,Little,4,0.23,Quesnel_Horsef,3,0.01,Portage_Cr,4,0.01,Chilko_south,2,0
SDN626,Quesnel_Horsef,3,0.6,L_Horsefly,3,0.39,Wasko_Cr,3,0.01,M_Horsefly,3,0,U_Horsefly,3,0
SDN628,Chilko,3,0.92,Chilko_south,2,0.07,Chilko-North,3,0,Bowron,2,0,NA,NA,NA
SDN629,Chilko,3,0.99,Nahatlatch,2,0.01,Chilko_south,2,0.01,Roaring,3,0,L_Adams,4,0
SDN619,Portage_Cr,4,0.91,Seymour,2,0.07,Chilko,3,0.02,Little,4,0,L_Adams,4,0
SDN620,Pinchi_Cr,3,0.94,Middle,3,0.06,Kuzkwa_Cr,3,0,Bivouac,1,0,Chilko_south,2,0
SDN621,Seymour,2,0.78,Eagle,2,0.12,L_Adams,4,0.03,Little,4,0.03,L_Shuswap,4,0.02
SDN630,Nimpkish,7,0.74,Vernon,7,0.19,Woss_Lake,7,0.07,NA,NA,NA,NA,NA,NA
SDN631,L_Adams,4,0.81,Wasko_Cr,3,0.13,Little,4,0.05,Roaring,3,0.01,Blue_Lead_Ck,3,0
SDN632,Chilko,3,0.97,Quesnel_Horsef,3,0.01,Chilko_south,2,0,L_Horsefly,3,0,Bowron,2,0
SDN633,Chilko,3,0.79,Chilko_south,2,0.16,Quesnel_Horsef,3,0.02,L_Horsefly,3,0.01,Blackwater,1,0.01
SDN634,Mitchell,3,0.98,Wasko_Cr,3,0.01,Blue_Lead_Ck,3,0.01,Quesnel_Mitche,3,0,Roaring,3,0
SDN635,Pinchi_Cr,3,0.88,Stellako,3,0.03,Kuzkwa_Cr,3,0.02,Seymour,2,0.02,Long_Lake,15,0.02
SDN640,Chilko,3,0.54,Chilko_south,2,0.35,Quesnel_Horsef,3,0.1,Pinchi_Cr,3,0.01,Horsefly,3,0
SDN636,Chilko,3,0.89,Pinchi_Cr,3,0.05,Chilko_south,2,0.05,Birkenhead,3,0.01,Middle,3,0
SDN637,Kynock,1,0.69,Forfar,1,0.15,Bivouac,1,0.1,Sandpoint,1,0.02,Porter_Cr,1,0.01
SDN638,Pitt,2,0.62,BoarderSlough,17,0.14,Dallery,18,0.13,Tweedsmuir,17,0.05,Neechanz,18,0.02
SDN641,L_Shuswap,4,0.82,MiddleShuswap,4,0.1,Eagle_L,4,0.03,Little,4,0.02,Pitt,2,0.02
SDN642,Quesnel_Mitche,3,0.96,Mitchell,3,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN643,L_Adams,4,0.82,Little,4,0.12,Seymour,2,0.06,Chilko,3,0,NA,NA,NA
SDN644,Mitchell,3,0.54,Chilko,3,0.39,Wasko_Cr,3,0.06,Roaring,3,0,Quesnel_Horsef,3,0
SDN645,Chilko,3,0.68,Chilko_south,2,0.29,Raft,2,0.02,L_Adams,4,0.01,Portage_Cr,4,0
SDN660,Scotch,2,0.94,Seymour,2,0.06,Eagle,2,0,NA,NA,NA,NA,NA,NA
SDN661,Blackwater,1,0.99,Sinta,1,0,Sandpoint,1,0,Quesnel_Horsef,3,0,Bivouac,1,0
SDN639,Mitchell,3,1,Wasko_Cr,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN646,Seymour,2,0.99,Eagle,2,0.01,U_Adams,2,0,Portage_Cr,4,0,Scotch,2,0
SDN647,Chilko_south,2,0.74,Chilko,3,0.19,Pinchi_Cr,3,0.04,L_Adams,4,0.03,Eagle_L,4,0
SDN648,Seymour,2,0.92,Eagle,2,0.06,Scotch,2,0.02,L_Adams,4,0,Little,4,0
SDN649,Nahatlatch,2,0.91,Seymour,2,0.09,Wasko_Cr,3,0,Chilko,3,0,NA,NA,NA
SDN650,Blackwater,1,0.97,Chilko,3,0.01,Sinta,1,0.01,Sandpoint,1,0.01,Middle,3,0
SDN651,Chilko,3,0.98,L_Adams,4,0.01,Chilko_south,2,0.01,Chilko-North,3,0,Great_Central,7,0
SDN662,Little,4,0.91,L_Adams,4,0.09,Chilko_south,2,0,MiddleShuswap,4,0,Blackwater,1,0
SDN663,Chilko,3,0.71,Chilko_south,2,0.15,L_Adams,4,0.12,Little,4,0.02,Eagle_L,4,0
SDN664,Quesnel_Mitche,3,0.96,Mitchell,3,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN652,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN653,L_Adams,4,0.74,Little,4,0.23,Portage_Cr,4,0.03,Chilko,3,0,Nahatlatch,2,0
SDN654,Mitchell,3,1,Wasko_Cr,3,0,Blue_Lead_Ck,3,0,Quesnel_Mitche,3,0,NA,NA,NA
SDN655,Pitt,2,0.42,Seymour,2,0.27,Chilko,3,0.13,Mitchell,3,0.07,Chilko_south,2,0.04
SDN656,Scotch,2,0.96,Seymour,2,0.04,L_Adams,4,0,Eagle_L,4,0,Eagle,2,0
SDN665,Nahatlatch,2,0.91,Dust,1,0.02,Chilliw_lake,2,0.01,L_Adams,4,0.01,Chilko_south,2,0.01
SDN666,Chilko,3,0.74,Chilko_south,2,0.24,L_Adams,4,0.01,Wasko_Cr,3,0,Little,4,0
SDN667,Chilko_south,2,1,Chilko,3,0,Pinchi_Cr,3,0,NA,NA,NA,NA,NA,NA
SDN668,Quesnel_Mitche,3,0.97,Mitchell,3,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN77,Kuzkwa_Cr,3,0.48,Stellako,3,0.27,Pinchi_Cr,3,0.22,Tachie,3,0.03,Nadina,2,0
SDN669,Chilko,3,0.95,Pinchi_Cr,3,0.04,Chilko_south,2,0,Kynock,1,0,NA,NA,NA
SDN1314,Mitchell,3,1,Quesnel_Mitche,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1315,Chilko,3,1,L_Adams,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1316,Chilko,3,1,Scotch,2,0,Middle,3,0,Chilko-North,3,0,Pitt,2,0
SDN1317,Chilko,3,0.58,Middle,3,0.19,U_Horsefly,3,0.11,L_Adams,4,0.05,Chilko_south,2,0.02
SDN1318,Chilko,3,0.9,Mitchell,3,0.05,U_Horsefly,3,0.05,L_Adams,4,0.01,Middle,3,0
SDN1319,Chilko,3,0.97,L_Adams,4,0.02,Middle,3,0.01,Pitt,2,0,Thompson_N,2,0
SDN1321,Chilko,3,0.99,Middle,3,0.01,Chilko_south,2,0,Birkenhead,3,0,NA,NA,NA
SDN1332,Chilko,3,0.84,Middle,3,0.05,U_Horsefly,3,0.04,L_Adams,4,0.02,Sandpoint,1,0.01
SDN1333,Chilko,3,0.87,Porter_Cr,1,0.07,Sandpoint,1,0.02,Kynock,1,0.01,Gluskie,1,0.01
SDN17,Kuzkwa_Cr,3,0.75,Pinchi_Cr,3,0.2,Tachie,3,0.04,Weaver,4,0,Chilko,3,0
SDN1334,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN670,Seymour,2,0.95,Eagle,2,0.02,Scotch,2,0.02,L_Adams,4,0.01,Chilko_south,2,0
SDN671,Chilko,3,0.93,Chilko_south,2,0.07,L_Adams,4,0,NA,NA,NA,NA,NA,NA
SDN672,Pinchi_Cr,3,0.9,Chilko_south,2,0.07,Chilko,3,0.01,L_Adams,4,0.01,Middle,3,0.01
SDN673,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN674,Chilko,3,0.54,Chilko_south,2,0.19,L_Adams,4,0.18,Pinchi_Cr,3,0.05,Eagle_L,4,0.02
SDN678,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN679,L_Adams,4,0.58,L_Shuswap,4,0.15,Quesnel_Horsef,3,0.14,Little,4,0.06,MiddleShuswap,4,0.01
SDN680,Pitt,2,0.56,Long_Lake,15,0.23,L_Adams,4,0.09,Canoe_Cr,15,0.04,Big_Silver,4,0.04
SDN681,Chilko,3,0.99,Chilko_south,2,0.01,Blackwater,1,0,NA,NA,NA,NA,NA,NA
SDN682,Quesnel_Mitche,3,0.91,Wasko_Cr,3,0.07,Mitchell,3,0.01,Blue_Lead_Ck,3,0.01,Roaring,3,0
SDN675,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN683,L_Adams,4,0.82,Quesnel_Horsef,3,0.08,Little,4,0.04,Eagle_L,4,0.03,Chilko_south,2,0.02
SDN684,Scotch,2,0.88,Seymour,2,0.07,L_Adams,4,0.03,Little,4,0.02,Thompson_N,2,0
SDN685,Chilliw_lake,2,0.85,Chilko_south,2,0.07,Birkenhead,3,0.05,DollyVarden_Cr,3,0.02,Pitt,2,0.01
SDN697,Nimpkish,7,0.99,Vernon,7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN698,Nimpkish,7,0.97,Vernon,7,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN699,Nimpkish,7,0.96,Vernon,7,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN700,Quesnel_Horsef,3,0.37,Mitchell,3,0.18,Roaring,3,0.16,Chilko,3,0.15,Wasko_Cr,3,0.07
SDN701,Quesnel_Horsef,3,0.83,Horsefly,3,0.07,U_Horsefly,3,0.03,L_Horsefly,3,0.02,Portage_Cr,4,0.02
SDN676,Quesnel_Horsef,3,0.84,Pinchi_Cr,3,0.06,L_Adams,4,0.04,M_Horsefly,3,0.02,Little,4,0.02
SDN687,Seymour,2,0.68,L_Shuswap,4,0.14,Eagle,2,0.12,L_Adams,4,0.06,Scotch,2,0
SDN688,Chilko,3,0.86,Quesnel_Horsef,3,0.1,Pinchi_Cr,3,0.01,Chilko_south,2,0.01,M_Horsefly,3,0.01
SDN689,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN690,L_Adams,4,0.93,Portage_Cr,4,0.03,Little,4,0.02,Thompson_N,2,0.01,Eagle_L,4,0
SDN691,L_Adams,4,0.81,L_Horsefly,3,0.08,Chilko,3,0.03,Portage_Cr,4,0.02,Quesnel_Horsef,3,0.02
SDN692,L_Adams,4,0.79,Little,4,0.17,Scotch,2,0.01,Portage_Cr,4,0.01,MiddleShuswap,4,0
SDN693,L_Adams,4,0.52,Little,4,0.41,MiddleShuswap,4,0.03,Wasko_Cr,3,0.02,Portage_Cr,4,0.01
SDN703,Nimpkish,7,0.99,Vernon,7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN694,L_Adams,4,0.9,Little,4,0.04,Eagle_L,4,0.01,Chilko,3,0.01,Wasko_Cr,3,0.01
SDN695,Chilko,3,0.78,Chilko_south,2,0.2,L_Adams,4,0.01,Little,4,0.01,Chilko-North,3,0
SDN704,L_Adams,4,0.61,Seymour,2,0.15,Little,4,0.12,Chilko_south,2,0.1,L_Shuswap,4,0.01
SDN705,Scotch,2,0.98,Seymour,2,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN706,Pitt,2,1,Harrison,4,0,Big_Silver,4,0,Birkenhead,3,0,NA,NA,NA
SDN707,Chilko,3,0.97,L_Shuswap,4,0.02,Chilko_south,2,0,L_Adams,4,0,Portage_Cr,4,0
SDN718,Chilko,3,0.86,Chilko_south,2,0.09,Narrows,1,0.05,Chilko-North,3,0,Quesnel_Horsef,3,0
SDN719,Chilko,3,0.99,Chilko_south,2,0,Chilko-North,3,0,Roaring,3,0,NA,NA,NA
SDN720,Chilko_south,2,0.74,L_Adams,4,0.1,Chilko,3,0.07,Birkenhead,3,0.05,Little,4,0.02
SDN721,Quesnel_Horsef,3,0.99,L_Adams,4,0,Chilko_south,2,0,M_Horsefly,3,0,Quesnel_Decept,3,0
SDN1322,Wasko_Cr,3,0.75,Quesnel_Mitche,3,0.13,Quesnel_Horsef,3,0.05,Roaring,3,0.04,L_Horsefly,3,0.01
SDN1323,Scotch,2,0.97,Seymour,2,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1335,Weaver,4,0.99,Middle,3,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1336,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1337,U_Horsefly,3,0.85,Middle,3,0.1,L_Adams,4,0.01,Hudson_Bay,1,0.01,Horsefly,3,0.01
SDN1338,Thompson_N,2,1,Raft,2,0,L_Adams,4,0,NA,NA,NA,NA,NA,NA
SDN1339,Weaver,4,0.72,Birkenhead,3,0.27,Chilko,3,0.01,Middle,3,0,NA,NA,NA
SDN1356,Chilko,3,1,Chilko-North,3,0,U_Horsefly,3,0,NA,NA,NA,NA,NA,NA
SDN1357,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1358,Chilko,3,0.89,Weaver,4,0.1,Mitchell,3,0,L_Adams,4,0,U_Horsefly,3,0
SDN696,Birkenhead,3,0.6,Pitt,2,0.37,Chilko,3,0.03,Chilko_south,2,0,Gingit_RT,9,0
SDN708,Nimpkish,7,1,Vernon,7,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN709,Nimpkish,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN710,L_Shuswap,4,0.34,Stellako,3,0.26,Chilko,3,0.21,Portage_Cr,4,0.08,Bowron,2,0.04
SDN739,Quesnel_Mitche,3,0.92,Mitchell,3,0.05,Roaring,3,0.02,Quesnel_Decept,3,0,Blue_Lead_Ck,3,0
SDN760,Scotch,2,0.74,Seymour,2,0.25,L_Adams,4,0.01,Gates_Cr,2,0,Portage_Cr,4,0
SDN761,Pinchi_Cr,3,0.99,L_Adams,4,0.01,Chilko_south,2,0,NA,NA,NA,NA,NA,NA
SDN762,Little,4,0.87,Quesnel_Horsef,3,0.04,Bowron,2,0.02,L_Adams,4,0.02,L_Horsefly,3,0.02
SDN781,Chilko,3,0.99,L_Adams,4,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN79,Chilko,3,0.5,L_Adams,4,0.25,U_Horsefly,3,0.13,Middle,3,0.07,Horsefly,3,0.02
SDN782,L_Adams,4,0.88,Portage_Cr,4,0.05,Little,4,0.04,Scotch,2,0.01,Eagle_L,4,0.01
SDN711,Phillips,6,0.99,L_Adams,4,0,Chilko,3,0,Hugh_Smith,20,0,Devils_Elbow,14,0
SDN712,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN722,Chilko,3,0.49,Quesnel_Horsef,3,0.36,Bowron,2,0.09,Roaring,3,0.06,Narrows,1,0
SDN723,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN724,Chilko,3,0.99,Narrows,1,0.01,Quesnel_Horsef,3,0,Birkenhead,3,0,Chilko-North,3,0
SDN725,Seymour,2,0.72,Eagle,2,0.15,L_Shuswap,4,0.06,L_Adams,4,0.03,Eagle_L,4,0.02
SDN726,Kuzkwa_Cr,3,0.53,Tachie,3,0.28,Pinchi_Cr,3,0.16,Middle,3,0.01,Chilko,3,0
SDN727,L_Adams,4,0.59,Seymour,2,0.34,Scotch,2,0.04,Little,4,0.03,Portage_Cr,4,0.01
SDN728,Chilko,3,0.97,Quesnel_Decept,3,0.02,L_Adams,4,0.01,Roaring,3,0,Pinchi_Cr,3,0
SDN740,Scotch,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN729,Seymour,2,0.48,L_Adams,4,0.43,Scotch,2,0.08,Little,4,0.01,NA,NA,NA
SDN730,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN731,Quesnel_Mitche,3,0.93,Mitchell,3,0.06,Quesnel_Decept,3,0,Blue_Lead_Ck,3,0,Roaring,3,0
SDN741,Chilko,3,0.97,L_Adams,4,0.03,Portage_Cr,4,0,Seymour,2,0,Kuzkwa_Cr,3,0
SDN742,Chilko,3,0.96,Chilko-North,3,0.04,Chilko_south,2,0,Tachie,3,0,NA,NA,NA
SDN743,Chilko,3,0.55,Tachie,3,0.26,Chilko-North,3,0.11,Quesnel_Decept,3,0.02,Roaring,3,0.02
SDN745,Paula,1,0.34,Middle,3,0.13,Kuzkwa_Cr,3,0.09,Pinchi_Cr,3,0.09,Porter_Cr,1,0.06
SDN746,Chilko,3,0.99,Chilko_south,2,0.01,Chilko-North,3,0,U_Horsefly,3,0,Quesnel_Decept,3,0
SDN747,Quesnel_Horsef,3,0.35,U_Horsefly,3,0.3,Quesnel_Decept,3,0.09,M_Horsefly,3,0.07,Horsefly,3,0.05
SDN713,Chilko,3,0.93,Chilko_south,2,0.07,L_Shuswap,4,0,L_Adams,4,0,NA,NA,NA
SDN714,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN715,Fennell,2,0.68,Quesnel_Horsef,3,0.14,Chilko,3,0.12,Raft,2,0.04,L_Shuswap,4,0.01
SDN716,Birkenhead,3,0.79,Narrows,1,0.2,Chilko,3,0.01,Fennell,2,0,Portage_Cr,4,0
SDN717,Chilko,3,0.99,Narrows,1,0.01,Wasko_Cr,3,0,Chilko-North,3,0,Roaring,3,0
SDN732,Scotch,2,0.96,Seymour,2,0.03,Eagle_L,4,0.01,Pitt,2,0,Chilko,3,0
SDN733,Chilko,3,0.96,L_Shuswap,4,0.03,Chilko-North,3,0.01,Narrows,1,0,Quesnel_Horsef,3,0
SDN734,Seymour,2,0.89,Eagle,2,0.05,Scotch,2,0.05,NA,NA,NA,NA,NA,NA
SDN735,Quesnel_Horsef,3,0.79,L_Adams,4,0.09,Chilko,3,0.05,Pinchi_Cr,3,0.02,Raft,2,0.02
SDN736,Chilko_south,2,0.64,Chilko,3,0.36,Quesnel_Horsef,3,0,Narrows,1,0,NA,NA,NA
SDN737,Quesnel_Decept,3,0.24,Quesnel_Horsef,3,0.22,M_Horsefly,3,0.11,McKinley,3,0.1,Roaring,3,0.09
SDN748,Chilko,3,0.95,Tachie,3,0.05,L_Adams,4,0.01,Thompson_N,2,0,NA,NA,NA
SDN749,Chilko,3,0.97,Tachie,3,0.01,Mitchell,3,0.01,L_Adams,4,0,Roaring,3,0
SDN750,Chilko,3,0.96,Chilko-North,3,0.04,Chilko_south,2,0,NA,NA,NA,NA,NA,NA
SDN751,L_Adams,4,0.81,Thompson_N,2,0.12,Raft,2,0.05,Chilko,3,0.01,Quesnel_Decept,3,0.01
SDN752,Quesnel_Mitche,3,0.72,Mitchell,3,0.27,Roaring,3,0.01,NA,NA,NA,NA,NA,NA
SDN753,Paula,1,0.27,Bivouac,1,0.16,Seymour,2,0.14,Scotch,2,0.12,Quesnel_Horsef,3,0.06
SDN763,Quesnel_Decept,3,0.43,Quesnel_Mitche,3,0.35,Mitchell,3,0.08,Roaring,3,0.06,Wasko_Cr,3,0.04
SDN764,Chilko,3,0.86,Chilko_south,2,0.06,L_Adams,4,0.04,Quesnel_Horsef,3,0.03,Wasko_Cr,3,0.01
SDN754,Chilko,3,0.93,Chilko-North,3,0.07,L_Adams,4,0,NA,NA,NA,NA,NA,NA
SDN755,Chilko,3,0.99,L_Adams,4,0,Chilko-North,3,0,Forfar,1,0,Thompson_N,2,0
