ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field
U1282,2015-06-08-J03-SO-3,JN261,SO,NA,NA,NA,NA,NA,NA
U1283,2015-06-16-J09-SO-12,JN281,SO,NA,NA,NA,NA,NA,NA
U1284,2015-06-16-J09-SO-14,JN281,SO,NA,NA,NA,NA,NA,NA
U1285,2015-06-16-J09-SO-8,JN281,SO,NA,NA,NA,NA,NA,NA
U1286,2015-06-16-J09-SO-10,JN281,SO,NA,NA,NA,NA,NA,NA
U1239,2015-06-09-J02-SO-24,JN263,SO,NA,NA,NA,NA,NA,NA
U1240,2015-06-09-J02-SO-20,JN263,SO,NA,NA,NA,NA,NA,NA
U1268,2015-06-09-J02-SO-29,JN263,SO,NA,NA,NA,NA,NA,NA
U1269,2015-06-09-J02-SO-21,JN263,SO,NA,NA,NA,NA,NA,NA
U1270,2015-06-16-J02-SO-6,JN280,SO,NA,NA,NA,NA,NA,NA
U1278,2015-06-09-J02-SO-27,JN263,SO,NA,NA,NA,NA,NA,NA
U1279,2015-06-09-J02-SO-23,JN263,SO,NA,NA,NA,NA,NA,NA
U1280,2015-06-09-J02-SO-28,JN263,SO,NA,NA,NA,NA,NA,NA
U1287,2015-06-09-J02-SO-30,JN263,SO,NA,NA,NA,NA,NA,NA
U1288,2015-06-16-J02-SO-4,JN280,SO,NA,NA,NA,NA,NA,NA
U1289,2015-06-07-J08-SO-6,JN257,SO,NA,NA,NA,NA,NA,NA
U1290,2015-06-07-J08-SO-8,JN257,SO,NA,NA,NA,NA,NA,NA
U1291,2015-06-09-J02-SO-19,JN263,SO,NA,NA,NA,NA,NA,NA
U1292,2015-06-16-J02-SO-5,JN280,SO,NA,NA,NA,NA,NA,NA
U1301,2015-06-16-J02-SO-3,JN280,SO,NA,NA,NA,NA,NA,NA
U1302,2015-06-16-J02-SO-2,JN280,SO,NA,NA,NA,NA,NA,NA
U1303,2015-06-08-J01-SO-9,JN262,SO,NA,NA,NA,NA,NA,NA
U1311,2015-06-16-J02-SO-1,JN280,SO,NA,NA,NA,NA,NA,NA
U1312,2015-06-08-J01-SO-8,JN262,SO,NA,NA,NA,NA,NA,NA
U1313,2015-06-08-J01-SO-15,JN262,SO,NA,NA,NA,NA,NA,NA
U1293,2015-06-07-J08-SO-4,JN257,SO,NA,NA,NA,NA,NA,NA
U1294,2015-06-08-J01-SO-4,JN262,SO,NA,NA,NA,NA,NA,NA
U1295,2015-06-08-J01-SO-2,JN262,SO,NA,NA,NA,NA,NA,NA
U1296,2015-05-25-D08-SO-13,DN224,SO,NA,NA,NA,NA,NA,NA
U1304,2015-06-07-J08-SO-3,JN257,SO,NA,NA,NA,NA,NA,NA
U1305,2015-06-07-J08-SO-7,JN257,SO,NA,NA,NA,NA,NA,NA
U1306,2015-06-07-J08-SO-11,JN257,SO,NA,NA,NA,NA,NA,NA
U1307,2015-06-08-J01-SO-13,JN262,SO,NA,NA,NA,NA,NA,NA
U1308,2015-06-08-J01-SO-1,JN262,SO,NA,NA,NA,NA,NA,NA
U1314,2015-06-07-J08-SO-1,JN257,SO,NA,NA,NA,NA,NA,NA
U1321,2015-06-07-J08-SO-2,JN257,SO,NA,NA,NA,NA,NA,NA
U1322,2015-06-07-J08-SO-10,JN257,SO,NA,NA,NA,NA,NA,NA
U1323,2015-06-07-J08-SO-12,JN257,SO,NA,NA,NA,NA,NA,NA
U1324,2015-06-08-J01-SO-10,JN262,SO,NA,NA,NA,NA,NA,NA
U1325,2015-06-08-J01-SO-14,JN262,SO,NA,NA,NA,NA,NA,NA
U1326,2015-06-08-J01-SO-3,JN262,SO,NA,NA,NA,NA,NA,NA
U1309,2015-07-01-J03-SO-2,JN317,SO,NA,NA,NA,NA,NA,NA
U1315,2015-06-15-J10-CU-1,JN278,CU,NA,NA,NA,NA,NA,NA
U1327,2015-07-01-J03-SO-1,JN317,SO,NA,NA,NA,NA,NA,NA
U1310,2015-06-09-D09-SO-3,DN270,SO,NA,NA,NA,NA,NA,NA
U1316,2015-06-09-D09-SO-2,DN270,SO,NA,NA,NA,NA,NA,NA
U1328,2015-06-09-D09-SO-4,DN270,SO,NA,NA,NA,NA,NA,NA
U1297,2015-06-23-J03-SO-5,JN299,SO,NA,NA,NA,NA,NA,NA
U1298,2015-06-09-D07-SO-12,DN273,SO,NA,NA,NA,NA,NA,NA
U1299,2015-06-21-J06-SO-9,JN296,SO,NA,NA,NA,NA,NA,NA
U1317,2015-05-29-J06-SO-19,JN226,SO,NA,NA,NA,NA,NA,NA
U1318,2015-06-09-D07-SO-6,DN273,SO,NA,NA,NA,NA,NA,NA
U1319,2015-06-21-J06-SO-8,JN296,SO,NA,NA,NA,NA,NA,NA
U1320,2015-06-21-J06-SO-10,JN296,SO,NA,NA,NA,NA,NA,NA
U1329,2015-06-23-J03-SO-4,JN299,SO,NA,NA,NA,NA,NA,NA
U1330,2015-07-02-D09-SO-24,DN331,SO,NA,NA,NA,NA,NA,NA
U1331,2015-06-18-D11-S0-21,DN298,SO,NA,NA,NA,NA,NA,NA
U1332,2015-06-21-J06-SO-18,JN296,SO,NA,NA,NA,NA,NA,NA
U1333,2015-06-21-J06-SO-4,JN296,SO,NA,NA,NA,NA,NA,NA
U1351,2015-06-21-J06-SO-1,JN296,SO,NA,NA,NA,NA,NA,NA
U1300,2015-06-21-J06-SO-3,JN296,SO,NA,NA,NA,NA,NA,NA
U1334,2015-06-21-J06-SO-11,JN296,SO,NA,NA,NA,NA,NA,NA
U1335,2015-06-19-J09-SO-9,JN289,SO,NA,NA,NA,NA,NA,NA
U1336,2015-06-19-J09-SO-16,JN289,SO,NA,NA,NA,NA,NA,NA
U1337,2015-06-19-J09-SO-7,JN289,SO,NA,NA,NA,NA,NA,NA
U1338,2015-06-19-J09-SO-1,JN289,SO,NA,NA,NA,NA,NA,NA
U1339,2015-06-17-D08-SO-3,DN294,SO,NA,NA,NA,NA,NA,NA
U1340,2015-06-17-D08-SO-4,DN294,SO,NA,NA,NA,NA,NA,NA
U1341,2015-06-19-J09-SO-12,JN289,SO,NA,NA,NA,NA,NA,NA
U1342,2015-06-19-J09-SO-8,JN289,SO,NA,NA,NA,NA,NA,NA
U1352,2015-06-21-J06-SO-7,JN296,SO,NA,NA,NA,NA,NA,NA
U1353,2015-06-19-J09-SO-18,JN289,SO,NA,NA,NA,NA,NA,NA
U1354,2015-06-19-J09-SO-17,JN289,SO,NA,NA,NA,NA,NA,NA
U1355,2015-06-19-J09-SO-11,JN289,SO,NA,NA,NA,NA,NA,NA
U1356,2015-06-19-J09-SO-2,JN289,SO,NA,NA,NA,NA,NA,NA
U1357,2015-06-17-D08-SO-12,DN294,SO,NA,NA,NA,NA,NA,NA
U1361,2015-06-21-J06-SO-16,JN296,SO,NA,NA,NA,NA,NA,NA
U1362,2015-06-19-J09-SO-4,JN289,SO,NA,NA,NA,NA,NA,NA
U1363,2015-06-19-J09-SO-10,JN289,SO,NA,NA,NA,NA,NA,NA
U1364,2015-06-17-D08-SO-1,DN294,SO,NA,NA,NA,NA,NA,NA
U471,2015-06-17-D08-SO-2,DN294,SO,NA,NA,NA,NA,NA,NA
U472,2015-06-17-D08-SO-5,DN294,SO,NA,NA,NA,NA,NA,NA
U473,2015-06-17-D08-SO-6,DN294,SO,NA,NA,NA,NA,NA,NA
U474,2015-05-30-J07-SO-1,JN229,SO,NA,NA,NA,NA,NA,NA
U1343,2015-06-17-D08-SO-7,DN294,SO,NA,NA,NA,NA,NA,NA
U1345,2015-05-30-J07-SO-14,JN229,SO,NA,NA,NA,NA,NA,NA
U1346,2015-05-30-J07-SO-2,JN229,SO,NA,NA,NA,NA,NA,NA
U1347,2015-05-26-J03-SO-1,JN217,SO,NA,NA,NA,NA,NA,NA
U1358,2015-05-30-J07-SO-11,JN229,SO,NA,NA,NA,NA,NA,NA
U1360,2015-05-30-J07-SO-8,JN229,SO,NA,NA,NA,NA,NA,NA
U1365,2015-06-17-D08-SO-9,DN294,SO,NA,NA,NA,NA,NA,NA
U1366,2015-06-17-D08-SO-10,DN294,SO,NA,NA,NA,NA,NA,NA
U1367,2015-06-14-D11-SO-14,DN284,SO,NA,NA,NA,NA,NA,NA
U1368,2015-05-30-J07-SO-3,JN229,SO,NA,NA,NA,NA,NA,NA
U1369,2015-05-30-J07-SO-5,JN229,SO,NA,NA,NA,NA,NA,NA
U1370,2015-05-30-J07-SO-6,JN229,SO,NA,NA,NA,NA,NA,NA
U475,2015-05-26-J03-SO-3,JN217,SO,NA,NA,NA,NA,NA,NA
U476,2015-05-26-J03-SO-5,JN217,SO,NA,NA,NA,NA,NA,NA
U477,2015-05-26-J03-SO-11,JN217,SO,NA,NA,NA,NA,NA,NA
U478,2015-05-26-J09-SO-18,JN218,SO,NA,NA,NA,NA,NA,NA
U479,2015-05-26-J09-SO-27,JN218,SO,NA,NA,NA,NA,NA,NA
U480,2015-05-26-J09-SO-22,JN218,SO,NA,NA,NA,NA,NA,NA
U601,2015-05-26-J03-SO-6,JN217,SO,NA,NA,NA,NA,NA,NA
U602,2015-05-26-J03-SO-9,JN217,SO,NA,NA,NA,NA,NA,NA
U603,2015-05-26-J03-SO-10,JN217,SO,NA,NA,NA,NA,NA,NA
U691,2015-05-26-J03-SO-15,JN217,SO,NA,NA,NA,NA,NA,NA
U692,2015-05-26-J03-SO-13,JN217,SO,NA,NA,NA,NA,NA,NA
U693,2015-05-26-J09-SO-28,JN218,SO,NA,NA,NA,NA,NA,NA
U694,2015-05-26-J09-SO-20,JN218,SO,NA,NA,NA,NA,NA,NA
U695,2015-05-26-J09-SO-16,JN218,SO,NA,NA,NA,NA,NA,NA
U696,2015-05-26-J09-SO-25,JN218,SO,NA,NA,NA,NA,NA,NA
U1348,2015-05-26-J03-SO-4,JN217,SO,NA,NA,NA,NA,NA,NA
U1349,2015-05-26-J09-SO-30,JN218,SO,NA,NA,NA,NA,NA,NA
U1350,2015-05-26-J09-SO-17,JN218,SO,NA,NA,NA,NA,NA,NA
U604,2015-06-20-J08-SO-5,JN293,SO,NA,NA,NA,NA,NA,NA
U697,2015-05-26-J09-SO-24,JN218,SO,NA,NA,NA,NA,NA,NA
U741,2015-06-20-J08-SO-4,JN293,SO,NA,NA,NA,NA,NA,NA
U742,2015-06-20-J08-SO-2,JN293,SO,NA,NA,NA,NA,NA,NA
U971,2015-06-20-J08-SO-3,JN293,SO,NA,NA,NA,NA,NA,NA
U972,2015-06-20-J08-SO-1,JN293,SO,NA,NA,NA,NA,NA,NA
U605,2015-05-25-J08-SO-30,JN215,SO,NA,NA,NA,NA,NA,NA
U606,2015-05-25-J04-SO-8,JN214,SO,NA,NA,NA,NA,NA,NA
U607,2015-05-25-J04-SO-13,JN214,SO,NA,NA,NA,NA,NA,NA
U698,2015-05-25-J08-SO-28,JN215,SO,NA,NA,NA,NA,NA,NA
U699,2015-05-25-J04-SO-3,JN214,SO,NA,NA,NA,NA,NA,NA
U700,2015-05-25-J04-SO-5,JN214,SO,NA,NA,NA,NA,NA,NA
U743,2015-05-25-J08-SO-27,JN215,SO,NA,NA,NA,NA,NA,NA
U744,2015-05-25-J08-SO-16,JN215,SO,NA,NA,NA,NA,NA,NA
U745,2015-05-25-J08-SO-22,JN215,SO,NA,NA,NA,NA,NA,NA
U746,2015-05-25-J08-SO-21,JN215,SO,NA,NA,NA,NA,NA,NA
U747,2015-05-25-J04-SO-10,JN214,SO,NA,NA,NA,NA,NA,NA
U973,2015-05-25-J04-SO-7,JN214,SO,NA,NA,NA,NA,NA,NA
U974,2015-05-25-J08-SO-18,JN215,SO,NA,NA,NA,NA,NA,NA
U975,2015-05-25-J04-SO-6,JN214,SO,NA,NA,NA,NA,NA,NA
U976,2015-05-25-J04-SO-2,JN214,SO,NA,NA,NA,NA,NA,NA
U1111,2015-05-25-J08-SO-24,JN215,SO,NA,NA,NA,NA,NA,NA
U1112,2015-05-25-J04-SO-1,JN214,SO,NA,NA,NA,NA,NA,NA
U1113,2015-05-25-J08-SO-20,JN215,SO,NA,NA,NA,NA,NA,NA
U608,2015-05-25-J08-SO-13,JN215,SO,NA,NA,NA,NA,NA,NA
U609,2015-05-25-J08-SO-14,JN215,SO,NA,NA,NA,NA,NA,NA
U610,2015-05-25-J05-SO-15,JN213,SO,NA,NA,NA,NA,NA,NA
U748,2015-05-25-J05-SO-4,JN213,SO,NA,NA,NA,NA,NA,NA
U749,2015-05-26-J07-SO-16,JN216,SO,NA,NA,NA,NA,NA,NA
U750,2015-05-26-J07-SO-18,JN216,SO,NA,NA,NA,NA,NA,NA
U977,2015-05-25-J05-SO-11,JN213,SO,NA,NA,NA,NA,NA,NA
U978,2015-05-25-J05-SO-7,JN213,SO,NA,NA,NA,NA,NA,NA
U979,2015-05-25-J05-SO-12,JN213,SO,NA,NA,NA,NA,NA,NA
U980,2015-05-25-J05-SO-9,JN213,SO,NA,NA,NA,NA,NA,NA
U1114,2015-05-25-J04-SO-15,JN214,SO,NA,NA,NA,NA,NA,NA
U1115,2015-05-25-J05-SO-13,JN213,SO,NA,NA,NA,NA,NA,NA
U1116,2015-05-25-J05-SO-2,JN213,SO,NA,NA,NA,NA,NA,NA
U1181,2015-05-25-J05-SO-10,JN213,SO,NA,NA,NA,NA,NA,NA
U1182,2015-05-25-J05-SO-1,JN213,SO,NA,NA,NA,NA,NA,NA
U1183,2015-05-26-J07-SO-24,JN216,SO,NA,NA,NA,NA,NA,NA
U1184,2015-05-26-J07-SO-17,JN216,SO,NA,NA,NA,NA,NA,NA
U1381,2015-05-26-J07-SO-20,JN216,SO,NA,NA,NA,NA,NA,NA
U1382,2015-05-26-J07-SO-23,JN216,SO,NA,NA,NA,NA,NA,NA
U1117,2015-05-26-J07-SO-19,JN216,SO,NA,NA,NA,NA,NA,NA
U1118,2015-05-26-J07-SO-30,JN216,SO,NA,NA,NA,NA,NA,NA
U1119,2015-05-24-J06-SO-30,JN212,SO,NA,NA,NA,NA,NA,NA
U1120,2015-05-24-J06-SO-22,JN212,SO,NA,NA,NA,NA,NA,NA
U1185,2015-05-26-J07-SO-28,JN216,SO,NA,NA,NA,NA,NA,NA
U1186,2015-05-24-J06-SO-18,JN212,SO,NA,NA,NA,NA,NA,NA
U1187,2015-05-24-J06-SO-19,JN212,SO,NA,NA,NA,NA,NA,NA
U1371,2015-05-26-J07-SO-21,JN216,SO,NA,NA,NA,NA,NA,NA
U1372,2015-05-24-J06-SO-23,JN212,SO,NA,NA,NA,NA,NA,NA
U1373,2015-05-24-J06-SO-21,JN212,SO,NA,NA,NA,NA,NA,NA
U1374,2015-05-24-J06-SO-17,JN212,SO,NA,NA,NA,NA,NA,NA
U1383,2015-05-24-J06-SO-26,JN212,SO,NA,NA,NA,NA,NA,NA
U1384,2015-05-24-J06-SO-24,JN212,SO,NA,NA,NA,NA,NA,NA
U1391,2015-05-24-J06-SO-20,JN212,SO,NA,NA,NA,NA,NA,NA
U1188,2015-05-20-J05-PI-1,JN201,PI,NA,NA,NA,NA,NA,NA
U1189,2015-05-16-D06-PI-2,DN206,PI,NA,NA,NA,NA,NA,NA
U1190,2015-05-21-D07-PI-5,DN215,PI,NA,NA,NA,NA,NA,NA
U1385,2015-05-30-J08-PI-1,JN231,PI,NA,NA,NA,NA,NA,NA
U1386,2015-05-21-D07-PI-2,DN215,PI,NA,NA,NA,NA,NA,NA
U1392,2015-05-21-D07-PI-1,DN215,PI,NA,NA,NA,NA,NA,NA
U1393,2015-05-16-D06-PI-1,DN206,PI,NA,NA,NA,NA,NA,NA
U1394,2015-05-21-D07-PI-3,DN215,PI,NA,NA,NA,NA,NA,NA
U1395,2015-05-21-D07-PI-6,DN215,PI,NA,NA,NA,NA,NA,NA
U1401,2015-05-31-D08-PI-1,DN243,PI,NA,NA,NA,NA,NA,NA
U1375,2015-05-23-D10-PI-2,DN217,PI,NA,NA,NA,NA,NA,NA
U1376,2015-06-23-J09-PI-6,JN302,PI,NA,NA,NA,NA,NA,NA
U1387,2015-07-06-D11-PI-5,DN337,PI,NA,NA,NA,NA,NA,NA
U1388,2015-07-06-D11-PI-10,DN337,PI,NA,NA,NA,NA,NA,NA
U1389,2015-07-06-D11-PI-8,DN337,PI,NA,NA,NA,NA,NA,NA
U1390,2015-07-06-D11-PI-7,DN337,PI,NA,NA,NA,NA,NA,NA
U1396,2015-05-16-D07-PI-1,DN207,PI,NA,NA,NA,NA,NA,NA
U1397,2015-06-24-J07-PI-3,JN304,PI,NA,NA,NA,NA,NA,NA
U1398,2015-06-24-J07-PI-2,JN304,PI,NA,NA,NA,NA,NA,NA
U1402,2015-06-29-D09-PI-2,DN326,PI,NA,NA,NA,NA,NA,NA
U1403,2015-06-29-D09-PI-1,DN326,PI,NA,NA,NA,NA,NA,NA
U1404,2015-06-24-J07-PI-1,JN304,PI,NA,NA,NA,NA,NA,NA
U1405,2015-07-06-D11-PI-9,DN337,PI,NA,NA,NA,NA,NA,NA
U1406,2015-06-24-J07-PI-4,JN304,PI,NA,NA,NA,NA,NA,NA
U1407,2015-06-23-J09-PI-4,JN302,PI,NA,NA,NA,NA,NA,NA
U1408,2015-06-23-J09-PI-10,JN302,PI,NA,NA,NA,NA,NA,NA
U1411,2015-05-23-D10-PI-1,DN217,PI,NA,NA,NA,NA,NA,NA
U1412,2015-06-23-J09-PI-8,JN302,PI,NA,NA,NA,NA,NA,NA
U1399,2015-06-23-J09-PI-7,JN302,PI,NA,NA,NA,NA,NA,NA
U1400,2015-07-01-J10-PI-9,JN316,PI,NA,NA,NA,NA,NA,NA
U1421,2015-07-01-J10-PI-10,JN316,PI,NA,NA,NA,NA,NA,NA
U1422,2016-06-20-J07-SO-12,JN383,SO,NA,NA,NA,NA,NA,NA
U1423,2016-06-20-J07-SO-17,JN383,SO,NA,NA,NA,NA,NA,NA
U1424,2016-06-20-J07-SO-18,JN383,SO,NA,NA,NA,NA,NA,NA
U1431,2016-06-20-J07-SO-11,JN383,SO,NA,NA,NA,NA,NA,NA
U1432,2016-06-20-J07-SO-16,JN383,SO,NA,NA,NA,NA,NA,NA
U1433,2016-06-20-J07-SO-19,JN383,SO,NA,NA,NA,NA,NA,NA
U1434,2016-06-20-J07-SO-13,JN383,SO,NA,NA,NA,NA,NA,NA
U1435,2016-06-20-J07-SO-20,JN383,SO,NA,NA,NA,NA,NA,NA
U1436,2016-06-20-J07-SO-14,JN383,SO,NA,NA,NA,NA,NA,NA
U1437,2016-06-18-J09-SO-5,JN374,SO,NA,NA,NA,NA,NA,NA
U1438,2016-06-18-J09-SO-6,JN374,SO,NA,NA,NA,NA,NA,NA
U1441,2016-06-20-J07-SO-15,JN383,SO,NA,NA,NA,NA,NA,NA
U1442,2016-06-18-J09-SO-4,JN374,SO,NA,NA,NA,NA,NA,NA
U1443,2016-06-18-J09-SO-10,JN374,SO,NA,NA,NA,NA,NA,NA
U1439,2016-06-10-J08-SO-25,JN368,SO,NA,NA,NA,NA,NA,NA
U1440,2016-06-10-J08-SO-21,JN368,SO,NA,NA,NA,NA,NA,NA
U1444,2016-06-18-J09-SO-8,JN374,SO,NA,NA,NA,NA,NA,NA
U1445,2016-06-18-J09-SO-9,JN374,SO,NA,NA,NA,NA,NA,NA
U1446,2016-06-18-J09-SO-2,JN374,SO,NA,NA,NA,NA,NA,NA
U1447,2016-06-10-J08-SO-28,JN368,SO,NA,NA,NA,NA,NA,NA
U1448,2016-06-10-J08-SO-22,JN368,SO,NA,NA,NA,NA,NA,NA
U1449,2016-06-10-J08-SO-23,JN368,SO,NA,NA,NA,NA,NA,NA
U1450,2016-06-10-J08-SO-26,JN368,SO,NA,NA,NA,NA,NA,NA
U1451,2016-06-18-J09-SO-1,JN374,SO,NA,NA,NA,NA,NA,NA
U1452,2016-06-18-J09-SO-7,JN374,SO,NA,NA,NA,NA,NA,NA
U1453,2016-06-18-J09-SO-3,JN374,SO,NA,NA,NA,NA,NA,NA
U1454,2016-06-10-J08-SO-24,JN368,SO,NA,NA,NA,NA,NA,NA
U1455,2016-06-10-J08-SO-30,JN368,SO,NA,NA,NA,NA,NA,NA
U1461,2016-06-10-J08-SO-29,JN368,SO,NA,NA,NA,NA,NA,NA
U1462,2016-06-19-J06-SO-20,JN382,SO,NA,NA,NA,NA,NA,NA
U1463,2016-06-19-J06-SO-11,JN382,SO,NA,NA,NA,NA,NA,NA
U1464,2016-06-19-J06-SO-17,JN382,SO,NA,NA,NA,NA,NA,NA
U1471,2016-06-10-J08-SO-27,JN368,SO,NA,NA,NA,NA,NA,NA
U1472,2016-06-19-J06-SO-14,JN382,SO,NA,NA,NA,NA,NA,NA
U1473,2016-06-19-J06-SO-18,JN382,SO,NA,NA,NA,NA,NA,NA
U1474,2016-06-19-J06-SO-19,JN382,SO,NA,NA,NA,NA,NA,NA
U1475,2016-06-19-J06-SO-12,JN382,SO,NA,NA,NA,NA,NA,NA
U1476,2016-06-19-J06-SO-15,JN382,SO,NA,NA,NA,NA,NA,NA
U1477,2016-06-19-J06-SO-13,JN382,SO,NA,NA,NA,NA,NA,NA
U1478,2016-06-19-J06-SO-16,JN382,SO,NA,NA,NA,NA,NA,NA
U1479,2016-06-16-D07-SO-5,DN427,SO,NA,NA,NA,NA,NA,NA
U1480,2016-06-16-D07-SO-9,DN427,SO,NA,NA,NA,NA,NA,NA
U1481,2016-06-16-D07-SO-6,DN427,SO,NA,NA,NA,NA,NA,NA
U1482,2016-06-16-D07-SO-10,DN427,SO,NA,NA,NA,NA,NA,NA
U1483,2016-06-16-D07-SO-2,DN427,SO,NA,NA,NA,NA,NA,NA
U1484,2016-06-16-D07-SO-4,DN427,SO,NA,NA,NA,NA,NA,NA
U1485,2016-06-16-D07-SO-3,DN427,SO,NA,NA,NA,NA,NA,NA
U1486,2016-06-16-D07-SO-7,DN427,SO,NA,NA,NA,NA,NA,NA
U1487,2016-06-16-D07-SO-8,DN427,SO,NA,NA,NA,NA,NA,NA
U1488,2016-06-16-D07-SO-1,DN427,SO,NA,NA,NA,NA,NA,NA
U1489,2016-06-10-J03-SO-9,JN366,SO,NA,NA,NA,NA,NA,NA
U1490,2016-06-10-J03-SO-7,JN366,SO,NA,NA,NA,NA,NA,NA
U1491,2016-06-10-J03-SO-8,JN366,SO,NA,NA,NA,NA,NA,NA
U1492,2016-06-10-J03-SO-10,JN366,SO,NA,NA,NA,NA,NA,NA
U1493,2016-06-10-J03-SO-4,JN366,SO,NA,NA,NA,NA,NA,NA
U1494,2016-06-10-J03-SO-6,JN366,SO,NA,NA,NA,NA,NA,NA
U1495,2016-06-10-J03-SO-12,JN366,SO,NA,NA,NA,NA,NA,NA
U1496,2016-06-10-J03-SO-5,JN366,SO,NA,NA,NA,NA,NA,NA
U1497,2016-06-10-J03-SO-3,JN366,SO,NA,NA,NA,NA,NA,NA
U1498,2016-06-10-J03-SO-2,JN366,SO,NA,NA,NA,NA,NA,NA
U1499,2016-06-11-J07-SO-17,JN370,SO,NA,NA,NA,NA,NA,NA
U1465,2016-06-11-J07-SO-18,JN370,SO,NA,NA,NA,NA,NA,NA
U1466,2016-06-11-J07-SO-16,JN370,SO,NA,NA,NA,NA,NA,NA
U1467,2016-06-11-J07-SO-13,JN370,SO,NA,NA,NA,NA,NA,NA
U1468,2016-06-11-J07-SO-19,JN370,SO,NA,NA,NA,NA,NA,NA
U1469,2016-06-11-J07-SO-11,JN370,SO,NA,NA,NA,NA,NA,NA
U1470,2016-06-10-J04-SO-4,JN367,SO,NA,NA,NA,NA,NA,NA
U1500,2016-06-11-J07-SO-15,JN370,SO,NA,NA,NA,NA,NA,NA
U1501,2016-06-11-J07-SO-20,JN370,SO,NA,NA,NA,NA,NA,NA
U1502,2016-06-11-J07-SO-12,JN370,SO,NA,NA,NA,NA,NA,NA
U1503,2016-06-11-J07-SO-14,JN370,SO,NA,NA,NA,NA,NA,NA
U1504,2016-06-10-J04-SO-5,JN367,SO,NA,NA,NA,NA,NA,NA
U1505,2016-06-10-J04-SO-6,JN367,SO,NA,NA,NA,NA,NA,NA
U1506,2016-06-10-J04-SO-3,JN367,SO,NA,NA,NA,NA,NA,NA
U1507,2016-06-10-J04-SO-2,JN367,SO,NA,NA,NA,NA,NA,NA
U1508,2016-06-10-J04-SO-9,JN367,SO,NA,NA,NA,NA,NA,NA
U1509,2016-06-10-J04-SO-10,JN367,SO,NA,NA,NA,NA,NA,NA
U1511,2016-06-10-J04-SO-7,JN367,SO,NA,NA,NA,NA,NA,NA
U1512,2016-06-10-J04-SO-8,JN367,SO,NA,NA,NA,NA,NA,NA
U1513,2016-06-10-J04-SO-1,JN367,SO,NA,NA,NA,NA,NA,NA
U1510,2016-06-23-J10-SO-23,JN385,SO,NA,NA,NA,NA,NA,NA
U1521,2016-06-23-J10-SO-29,JN385,SO,NA,NA,NA,NA,NA,NA
U1522,2016-06-23-J10-SO-25,JN385,SO,NA,NA,NA,NA,NA,NA
U1523,2016-06-23-J10-SO-28,JN385,SO,NA,NA,NA,NA,NA,NA
U1524,2016-06-23-J10-SO-24,JN385,SO,NA,NA,NA,NA,NA,NA
U1525,2016-06-23-J10-SO-30,JN385,SO,NA,NA,NA,NA,NA,NA
U1526,2016-06-23-J10-SO-22,JN385,SO,NA,NA,NA,NA,NA,NA
U1527,2016-06-23-J10-SO-27,JN385,SO,NA,NA,NA,NA,NA,NA
U1528,2016-06-25-J06-SO-14,JN391,SO,NA,NA,NA,NA,NA,NA
U1529,2016-06-25-J06-SO-20,JN391,SO,NA,NA,NA,NA,NA,NA
U1530,2016-06-25-J06-SO-19,JN391,SO,NA,NA,NA,NA,NA,NA
U1531,2016-06-23-J10-SO-26,JN385,SO,NA,NA,NA,NA,NA,NA
U1532,2016-06-25-J06-SO-13,JN391,SO,NA,NA,NA,NA,NA,NA
U1533,2016-06-25-J06-SO-18,JN391,SO,NA,NA,NA,NA,NA,NA
U1534,2016-06-25-J06-SO-16,JN391,SO,NA,NA,NA,NA,NA,NA
U1535,2016-06-25-J06-SO-15,JN391,SO,NA,NA,NA,NA,NA,NA
U1536,2016-06-24-J08-SO-1,JN390,SO,NA,NA,NA,NA,NA,NA
U1537,2016-06-24-J08-SO-7,JN390,SO,NA,NA,NA,NA,NA,NA
U1541,2016-06-25-J06-SO-17,JN391,SO,NA,NA,NA,NA,NA,NA
U1542,2016-06-25-J06-SO-11,JN391,SO,NA,NA,NA,NA,NA,NA
U1543,2016-06-25-J06-SO-12,JN391,SO,NA,NA,NA,NA,NA,NA
U1544,2016-06-24-J08-SO-5,JN390,SO,NA,NA,NA,NA,NA,NA
U1545,2016-06-24-J08-SO-6,JN390,SO,NA,NA,NA,NA,NA,NA
U1546,2016-06-24-J08-SO-8,JN390,SO,NA,NA,NA,NA,NA,NA
U1425,2016-05-28-J02-SO-22,JN350,SO,NA,NA,NA,NA,NA,NA
U1426,2016-05-28-J02-SO-26,JN350,SO,NA,NA,NA,NA,NA,NA
U1427,2016-05-28-J02-SO-27,JN350,SO,NA,NA,NA,NA,NA,NA
U1538,2016-06-24-J08-SO-2,JN390,SO,NA,NA,NA,NA,NA,NA
U1539,2016-06-24-J08-SO-4,JN390,SO,NA,NA,NA,NA,NA,NA
U1540,2016-06-02-J09-SO-12,JN355,SO,NA,NA,NA,NA,NA,NA
U1547,2016-06-24-J08-SO-3,JN390,SO,NA,NA,NA,NA,NA,NA
U1548,2016-06-24-J08-SO-10,JN390,SO,NA,NA,NA,NA,NA,NA
U1549,2016-06-24-J08-SO-9,JN390,SO,NA,NA,NA,NA,NA,NA
U1550,2016-06-02-J09-SO-19,JN355,SO,NA,NA,NA,NA,NA,NA
U1551,2016-06-02-J09-SO-13,JN355,SO,NA,NA,NA,NA,NA,NA
U1552,2016-06-02-J09-SO-17,JN355,SO,NA,NA,NA,NA,NA,NA
