ufn,sample_type,sample_id,storage_medium,container_id,container_cell,sample_location,qaqc,comments_sample,sample_status,quality_log
U4237,otolith,SOT4637,Dry,BOTSO34,17,BOTSO34-17,TRUE,NA,NA,NA
U4237,scale,U4237,Dry,BSC104,3,BSC104-3,TRUE,NA,NA,NA
U4237,carcass,U4237,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4237,sealice_cal,SLC4637,Frozen -80,BLC1,9,BLC1-9,TRUE,NA,NA,NA
U4237,genetic_stock_id,JS00428,Whatman Sheet,JW15,NA,JW15-NA,TRUE,NA,NA,NA
U4238,RNA,U4238,Frozen -80,BRNA40,C5,BRNA40-C5,TRUE,NA,NA,NA
U4238,fatty_acid,SFA4638,Frozen -80,BFASO41,34,BFASO41-34,TRUE,NA,NA,NA
U4238,isotope,SIS4638,Frozen -20,BISSO47,33,BISSO47-33,TRUE,NA,NA,NA
U2978,scale,U2978,Dry,BSC39,32,BSC39-32,TRUE,NA,NA,NA
U4238,otolith,SOT4638,Dry,BOTSO34,19,BOTSO34-19,TRUE,NA,NA,NA
U4238,scale,U4238,Dry,BSC104,4,BSC104-4,TRUE,NA,NA,NA
U4238,carcass,U4238,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4238,sealice_cal,SLC4638,Frozen -80,BLC1,12,BLC1-12,TRUE,NA,NA,NA
U4238,genetic_stock_id,JS00424,Whatman Sheet,JW15,NA,JW15-NA,TRUE,NA,NA,NA
U4239,RNA,U4239,Frozen -80,BRNA40,B5,BRNA40-B5,TRUE,NA,NA,NA
U4239,fatty_acid,SFA4639,Frozen -80,BFASO41,36,BFASO41-36,TRUE,NA,NA,NA
U4239,isotope,SIS4639,Frozen -20,BISSO47,34,BISSO47-34,TRUE,NA,NA,NA
U2979,scale,U2979,Dry,BSC39,33,BSC39-33,TRUE,NA,NA,NA
U4240,otolith,SOT4640,Dry,BOTSO34,24,BOTSO34-24,FALSE,NA,NA,NA
U4239,scale,U4239,Dry,BSC104,5,BSC104-5,TRUE,NA,NA,NA
U4239,carcass,U4239,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4239,genetic_stock_id,JS01360,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4240,RNA,U4240,Frozen -80,BRNA40,A5,BRNA40-A5,TRUE,NA,NA,NA
U4240,fatty_acid,SFA4640,Frozen -80,BFASO41,38,BFASO41-38,TRUE,NA,NA,NA
U4240,isotope,SIS4640,Frozen -20,BISSO47,35,BISSO47-35,TRUE,NA,NA,NA
U3501,scale,U3501,Dry,BSC39,34,BSC39-34,TRUE,NA,NA,NA
U4241,otolith,SOT4641,Dry,BOTSO34,26,BOTSO34-26,FALSE,NA,NA,NA
U4240,scale,U4240,Dry,BSC104,6,BSC104-6,TRUE,NA,NA,NA
U4240,carcass,U4240,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4240,genetic_stock_id,JS01354,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4241,RNA,U4241,Frozen -80,BRNA40,H6,BRNA40-H6,TRUE,NA,NA,NA
U4241,fatty_acid,SFA4641,Frozen -80,BFASO41,40,BFASO41-40,TRUE,NA,NA,NA
U4241,isotope,SIS4641,Frozen -20,BISSO47,36,BISSO47-36,TRUE,NA,NA,NA
U3502,scale,U3502,Dry,BSC39,35,BSC39-35,TRUE,NA,NA,NA
U4242,otolith,SOT4642,Dry,BOTSO34,28,BOTSO34-28,FALSE,NA,NA,NA
U4241,scale,U4241,Dry,BSC104,7,BSC104-7,TRUE,NA,NA,NA
U4241,carcass,U4241,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4241,genetic_stock_id,JS01355,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4242,RNA,U4242,Frozen -80,BRNA40,G6,BRNA40-G6,TRUE,NA,NA,NA
U4242,fatty_acid,SFA4642,Frozen -80,BFASO41,41,BFASO41-41,TRUE,NA,NA,NA
U4242,isotope,SIS4642,Frozen -20,BISSO47,37,BISSO47-37,TRUE,NA,NA,NA
U3503,scale,U3503,Dry,BSC39,36,BSC39-36,TRUE,NA,NA,NA
U4243,otolith,SOT4643,Dry,BOTSO34,31,BOTSO34-31,FALSE,NA,NA,NA
U4242,scale,U4242,Dry,BSC104,8,BSC104-8,TRUE,NA,NA,NA
U4242,carcass,U4242,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4242,genetic_stock_id,JS01356,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4243,RNA,U4243,Frozen -80,BRNA40,F6,BRNA40-F6,TRUE,NA,NA,NA
U4243,fatty_acid,SFA4643,Frozen -80,BFASO41,43,BFASO41-43,TRUE,NA,NA,NA
U4243,isotope,SIS4643,Frozen -20,BISSO47,38,BISSO47-38,TRUE,NA,NA,NA
U3504,scale,U3504,Dry,BSC39,37,BSC39-37,TRUE,NA,NA,NA
U4244,otolith,SOT4644,Dry,BOTSO34,33,BOTSO34-33,FALSE,NA,NA,NA
U4243,scale,U4243,Dry,BSC104,9,BSC104-9,TRUE,NA,NA,NA
U4243,carcass,U4243,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4243,genetic_stock_id,JS01353,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4244,RNA,U4244,Frozen -80,BRNA40,E6,BRNA40-E6,TRUE,NA,NA,NA
U4244,fatty_acid,SFA4644,Frozen -80,BFASO41,45,BFASO41-45,TRUE,NA,NA,NA
U4244,isotope,SIS4644,Frozen -20,BISSO47,39,BISSO47-39,TRUE,NA,NA,NA
U3505,scale,U3505,Dry,BSC39,38,BSC39-38,TRUE,NA,NA,NA
U4245,otolith,SOT4645,Dry,BOTSO34,35,BOTSO34-35,FALSE,NA,NA,NA
U4244,scale,U4244,Dry,BSC104,10,BSC104-10,TRUE,NA,NA,NA
U4244,carcass,U4244,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4244,sealice_cal,SLC4644,Frozen -80,BLC1,14,BLC1-14,TRUE,"Sea lice very thawed, found at end of dissection.",NA,NA
U4244,genetic_stock_id,JS01359,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4245,RNA,U4245,Frozen -80,BRNA40,D6,BRNA40-D6,TRUE,NA,NA,NA
U4245,fatty_acid,SFA4645,Frozen -80,BFASO41,47,BFASO41-47,TRUE,NA,NA,NA
U4245,isotope,SIS4645,Frozen -20,BISSO47,41,BISSO47-41,TRUE,NA,NA,NA
U3506,scale,U3506,Dry,BSC39,39,BSC39-39,TRUE,NA,NA,NA
U4246,otolith,SOT4646,Dry,BOTSO34,37,BOTSO34-37,FALSE,NA,NA,NA
U4245,scale,U4245,Dry,BSC104,11,BSC104-11,TRUE,NA,NA,NA
U4245,carcass,U4245,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4245,genetic_stock_id,JS01352,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4246,RNA,U4246,Frozen -80,BRNA40,C6,BRNA40-C6,TRUE,NA,NA,NA
U4246,fatty_acid,SFA4646,Frozen -80,BFASO41,49,BFASO41-49,TRUE,NA,NA,NA
U4246,isotope,SIS4646,Frozen -20,BISSO47,42,BISSO47-42,TRUE,NA,NA,NA
U3507,scale,U3507,Dry,BSC39,40,BSC39-40,TRUE,NA,NA,NA
U4267,isotope,SIS4667,Frozen -20,BISSO47,65,BISSO47-65,FALSE,NA,NA,NA
U4246,scale,U4246,Dry,BSC104,12,BSC104-12,TRUE,NA,NA,NA
U4246,carcass,U4246,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4246,sealice_cal,SLC4646,Frozen -80,BLC1,16,BLC1-16,TRUE,NA,NA,NA
U4246,genetic_stock_id,JS01357,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4247,RNA,U4247,Frozen -80,BRNA40,B6,BRNA40-B6,TRUE,NA,NA,NA
U4247,fatty_acid,SFA4647,Frozen -80,BFASO41,52,BFASO41-52,TRUE,NA,NA,NA
U4247,isotope,SIS4647,Frozen -20,BISSO47,43,BISSO47-43,TRUE,NA,NA,NA
U2512,scale,U2512,Dry,BSC51,8,BSC51-8,TRUE,NA,NA,NA
U4247,otolith,SOT4647,Dry,BOTSO34,39,BOTSO34-39,TRUE,NA,NA,NA
U4247,scale,U4247,Dry,BSC104,13,BSC104-13,TRUE,NA,NA,NA
U4247,carcass,U4247,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4247,genetic_stock_id,JS01351,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4248,RNA,U4248,Frozen -80,BRNA40,A6,BRNA40-A6,TRUE,NA,NA,NA
U4248,fatty_acid,SFA4648,Frozen -80,BFASO41,54,BFASO41-54,TRUE,NA,NA,NA
U4248,isotope,SIS4648,Frozen -20,BISSO47,44,BISSO47-44,TRUE,NA,NA,NA
U2542,scale,U2542,Dry,BSC51,13,BSC51-13,TRUE,NA,NA,NA
U4248,otolith,SOT4648,Dry,BOTSO34,42,BOTSO34-42,TRUE,NA,NA,NA
U4248,scale,U4248,Dry,BSC104,14,BSC104-14,TRUE,NA,NA,NA
U4248,carcass,U4248,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4248,genetic_stock_id,JS01358,Whatman Sheet,JW42,NA,JW42-NA,TRUE,NA,NA,NA
U4249,RNA,U4249,Frozen -80,BRNA40,H7,BRNA40-H7,TRUE,NA,NA,NA
U4249,fatty_acid,SFA4649,Frozen -80,BFASO41,56,BFASO41-56,TRUE,NA,NA,NA
U4249,isotope,SIS4649,Frozen -20,BISSO47,45,BISSO47-45,TRUE,NA,NA,NA
U2543,scale,U2543,Dry,BSC51,14,BSC51-14,TRUE,NA,NA,NA
U4249,otolith,SOT4649,Dry,BOTSO34,44,BOTSO34-44,TRUE,NA,NA,NA
U4249,scale,U4249,Dry,BSC104,15,BSC104-15,TRUE,NA,NA,NA
U4249,carcass,U4249,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4249,genetic_stock_id,JS00840,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4250,RNA,U4250,Frozen -80,BRNA40,G7,BRNA40-G7,TRUE,NA,NA,NA
U4250,fatty_acid,SFA4650,Frozen -80,BFASO41,58,BFASO41-58,TRUE,NA,NA,NA
U4250,isotope,SIS4650,Frozen -20,BISSO47,46,BISSO47-46,TRUE,NA,NA,NA
U2544,scale,U2544,Dry,BSC51,15,BSC51-15,TRUE,NA,NA,NA
U4250,otolith,SOT4650,Dry,BOTSO34,45,BOTSO34-45,TRUE,NA,NA,NA
U4250,scale,U4250,Dry,BSC104,16,BSC104-16,TRUE,NA,NA,NA
U4250,carcass,U4250,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4250,genetic_stock_id,JS00813,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4251,RNA,U4251,Frozen -80,BRNA40,F7,BRNA40-F7,TRUE,NA,NA,NA
U4251,fatty_acid,SFA4651,Frozen -80,BFASO41,60,BFASO41-60,TRUE,NA,NA,NA
U4251,isotope,SIS4651,Frozen -20,BISSO47,47,BISSO47-47,TRUE,NA,NA,NA
U2545,scale,U2545,Dry,BSC51,16,BSC51-16,TRUE,NA,NA,NA
U4251,otolith,SOT4651,Dry,BOTSO34,46,BOTSO34-46,TRUE,NA,NA,NA
U4251,scale,U4251,Dry,BSC104,17,BSC104-17,TRUE,NA,NA,NA
U4251,carcass,U4251,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4251,sealice_cal,SLC4651,Frozen -80,BLC1,18,BLC1-18,TRUE,NA,NA,NA
U4251,genetic_stock_id,JS00811,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4252,RNA,U4252,Frozen -80,BRNA40,D7,BRNA40-D7,TRUE,NA,NA,NA
U4252,fatty_acid,SFA4652,Frozen -80,BFASO41,61,BFASO41-61,TRUE,NA,NA,NA
U4252,isotope,SIS4652,Frozen -20,BISSO47,48,BISSO47-48,TRUE,NA,NA,NA
U2546,scale,U2546,Dry,BSC51,17,BSC51-17,TRUE,NA,NA,NA
U4252,otolith,SOT4652,Dry,BOTSO34,48,BOTSO34-48,TRUE,NA,NA,NA
U4252,scale,U4252,Dry,BSC104,18,BSC104-18,TRUE,NA,NA,NA
U4252,carcass,U4252,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4252,sealice_cal,SLC4652,Frozen -80,BLC1,20,BLC1-20,TRUE,NA,NA,NA
U4252,genetic_stock_id,JS00812,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4253,RNA,U4253,Frozen -80,BRNA40,E7,BRNA40-E7,TRUE,NA,NA,NA
U4253,fatty_acid,SFA4653,Frozen -80,BFASO41,63,BFASO41-63,TRUE,NA,NA,NA
U4253,isotope,SIS4653,Frozen -20,BISSO47,49,BISSO47-49,TRUE,NA,NA,NA
U2547,scale,U2547,Dry,BSC51,18,BSC51-18,TRUE,NA,NA,NA
U4253,otolith,SOT4653,Dry,BOTSO34,49,BOTSO34-49,TRUE,NA,NA,NA
U4253,scale,U4253,Dry,BSC104,19,BSC104-19,TRUE,NA,NA,NA
U4253,carcass,U4253,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4253,genetic_stock_id,JS00816,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4254,RNA,U4254,Frozen -80,BRNA40,C7,BRNA40-C7,TRUE,NA,NA,NA
U4254,fatty_acid,SFA4654,Frozen -80,BFASO41,65,BFASO41-65,TRUE,NA,NA,NA
U4254,isotope,SIS4654,Frozen -20,BISSO47,51,BISSO47-51,TRUE,NA,NA,NA
U2548,scale,U2548,Dry,BSC51,19,BSC51-19,TRUE,NA,NA,NA
U4254,otolith,SOT4654,Dry,BOTSO34,51,BOTSO34-51,TRUE,1 otolith,NA,NA
U4254,scale,U4254,Dry,BSC104,20,BSC104-20,TRUE,NA,NA,NA
U4254,carcass,U4254,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4254,sealice_cal,SLC4654,Frozen -80,BLC1,21,BLC1-21,TRUE,NA,NA,NA
U4254,genetic_stock_id,JS00815,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4255,RNA,U4255,Frozen -80,BRNA40,B7,BRNA40-B7,TRUE,NA,NA,NA
U4255,fatty_acid,SFA4655,Frozen -80,BFASO41,67,BFASO41-67,TRUE,NA,NA,NA
U4255,isotope,SIS4655,Frozen -20,BISSO47,52,BISSO47-52,TRUE,NA,NA,NA
U2625,scale,U2625,Dry,BSC51,1,BSC51-1,TRUE,NA,NA,NA
U4255,otolith,SOT4655,Dry,BOTSO34,52,BOTSO34-52,TRUE,NA,NA,NA
U4255,scale,U4255,Dry,BSC104,21,BSC104-21,TRUE,NA,NA,NA
U4255,carcass,U4255,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4255,genetic_stock_id,JS00814,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4256,RNA,U4256,Frozen -80,BRNA40,A7,BRNA40-A7,TRUE,NA,NA,NA
U4256,fatty_acid,SFA4656,Frozen -80,BFASO41,69,BFASO41-69,TRUE,NA,NA,NA
U4256,isotope,SIS4656,Frozen -20,BISSO47,53,BISSO47-53,TRUE,NA,NA,NA
U2626,scale,U2626,Dry,BSC51,2,BSC51-2,TRUE,NA,NA,NA
U4256,otolith,SOT4656,Dry,BOTSO34,53,BOTSO34-53,TRUE,NA,NA,NA
U4256,scale,U4256,Dry,BSC104,22,BSC104-22,TRUE,NA,NA,NA
U4256,carcass,U4256,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4256,sealice_cal,SLC4656,Frozen -80,BLC1,23,BLC1-23,TRUE,NA,NA,NA
U4256,genetic_stock_id,JS00817,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4257,RNA,U4257,Frozen -80,BRNA40,H8,BRNA40-H8,TRUE,NA,NA,NA
U4257,fatty_acid,SFA4657,Frozen -80,BFASO41,72,BFASO41-72,TRUE,NA,NA,NA
U4257,isotope,SIS4657,Frozen -20,BISSO47,54,BISSO47-54,TRUE,NA,NA,NA
U2627,scale,U2627,Dry,BSC51,3,BSC51-3,TRUE,NA,NA,NA
U4257,otolith,SOT4657,Dry,BOTSO34,54,BOTSO34-54,TRUE,NA,NA,NA
U4257,scale,U4257,Dry,BSC104,23,BSC104-23,TRUE,NA,NA,NA
U4257,carcass,U4257,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4257,sealice_cal,SLC4657,Frozen -80,BLC1,25,BLC1-25,TRUE,NA,NA,NA
U4257,genetic_stock_id,JS00820,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4258,RNA,U4258,Frozen -80,BRNA40,G8,BRNA40-G8,TRUE,NA,NA,NA
U4258,fatty_acid,SFA4658,Frozen -80,BFASO41,74,BFASO41-74,TRUE,NA,NA,NA
U4258,isotope,SIS4658,Frozen -20,BISSO47,55,BISSO47-55,TRUE,NA,NA,NA
U2628,scale,U2628,Dry,BSC51,4,BSC51-4,TRUE,NA,NA,NA
U4258,otolith,SOT4658,Dry,BOTSO34,55,BOTSO34-55,TRUE,NA,NA,NA
U4258,scale,U4258,Dry,BSC104,24,BSC104-24,TRUE,NA,NA,NA
U4258,carcass,U4258,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4258,genetic_stock_id,JS00818,Whatman Sheet,JW24,NA,JW24-NA,TRUE,NA,NA,NA
U4259,RNA,U4259,Frozen -80,BRNA40,F8,BRNA40-F8,TRUE,NA,NA,NA
U4259,fatty_acid,SFA4659,Frozen -80,BFASO41,76,BFASO41-76,TRUE,NA,NA,NA
U4259,isotope,SIS4659,Frozen -20,BISSO47,56,BISSO47-56,TRUE,NA,NA,NA
U2629,scale,U2629,Dry,BSC51,5,BSC51-5,TRUE,NA,NA,NA
U4259,otolith,SOT4659,Dry,BOTSO34,56,BOTSO34-56,TRUE,NA,NA,NA
U4259,scale,U4259,Dry,BSC104,25,BSC104-25,TRUE,NA,NA,NA
U4259,carcass,U4259,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4259,genetic_stock_id,JS00974,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4260,RNA,U4260,Frozen -80,BRNA40,E8,BRNA40-E8,TRUE,NA,NA,NA
U4260,fatty_acid,SFA4660,Frozen -80,BFASO41,78,BFASO41-78,TRUE,NA,NA,NA
U4260,isotope,SIS4660,Frozen -20,BISSO47,57,BISSO47-57,TRUE,NA,NA,NA
U2630,scale,U2630,Dry,BSC51,6,BSC51-6,TRUE,NA,NA,NA
U4260,otolith,SOT4660,Dry,BOTSO34,57,BOTSO34-57,TRUE,NA,NA,NA
U4260,scale,U4260,Dry,BSC104,26,BSC104-26,TRUE,NA,NA,NA
U4260,carcass,U4260,Frozen -20,BCA56,NA,BCA56-NA,TRUE,NA,NA,NA
U4260,sealice_cal,SLC4660,Frozen -80,BLC1,27,BLC1-27,TRUE,NA,NA,NA
U4260,genetic_stock_id,JS00980,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4261,RNA,U4261,Frozen -80,BRNA40,D8,BRNA40-D8,TRUE,NA,NA,NA
U4261,fatty_acid,SFA4661,Frozen -80,BFASO41,80,BFASO41-80,TRUE,NA,NA,NA
U4261,isotope,SIS4661,Frozen -20,BISSO47,58,BISSO47-58,TRUE,NA,NA,NA
U2631,scale,U2631,Dry,BSC51,7,BSC51-7,TRUE,NA,NA,NA
U4261,otolith,SOT4661,Dry,BOTSO34,58,BOTSO34-58,TRUE,NA,NA,NA
U4261,scale,U4261,Dry,BSC104,27,BSC104-27,TRUE,NA,NA,NA
U2632,scale,U2632,Dry,BSC51,9,BSC51-9,TRUE,NA,NA,NA
U4261,genetic_stock_id,JS00977,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4262,RNA,U4262,Frozen -80,BRNA40,C8,BRNA40-C8,TRUE,NA,NA,NA
U4262,fatty_acid,SFA4662,Frozen -80,BFASO41,81,BFASO41-81,TRUE,NA,NA,NA
U4262,isotope,SIS4662,Frozen -20,BISSO47,59,BISSO47-59,TRUE,NA,NA,NA
U2633,scale,U2633,Dry,BSC51,10,BSC51-10,TRUE,NA,NA,NA
U4262,otolith,SOT4662,Dry,BOTSO34,59,BOTSO34-59,TRUE,1 otolith,NA,NA
U4262,scale,U4262,Dry,BSC104,28,BSC104-28,TRUE,NA,NA,NA
U2634,scale,U2634,Dry,BSC51,11,BSC51-11,TRUE,NA,NA,NA
U4262,genetic_stock_id,JS00973,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4263,RNA,U4263,Frozen -80,BRNA40,B8,BRNA40-B8,TRUE,NA,NA,NA
U4263,fatty_acid,SFA4663,Frozen -80,BFASO41,83,BFASO41-83,TRUE,NA,NA,NA
U4263,isotope,SIS4663,Frozen -20,BISSO47,61,BISSO47-61,TRUE,NA,NA,NA
U2635,scale,U2635,Dry,BSC51,12,BSC51-12,TRUE,NA,NA,NA
U4263,otolith,SOT4663,Dry,BOTSO34,61,BOTSO34-61,TRUE,NA,NA,NA
U4263,scale,U4263,Dry,BSC104,29,BSC104-29,TRUE,NA,NA,NA
U4017,scale,U4017,Dry,BSC51,20,BSC51-20,TRUE,NA,NA,NA
U4263,genetic_stock_id,JS00978,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4264,RNA,U4264,Frozen -80,BRNA40,A8,BRNA40-A8,TRUE,NA,NA,NA
U4264,fatty_acid,SFA4664,Frozen -80,BFASO41,85,BFASO41-85,TRUE,NA,NA,NA
U4264,isotope,SIS4664,Frozen -20,BISSO47,62,BISSO47-62,TRUE,NA,NA,NA
U4018,scale,U4018,Dry,BSC51,21,BSC51-21,TRUE,NA,NA,NA
U4264,otolith,SOT4664,Dry,BOTSO34,62,BOTSO34-62,TRUE,NA,NA,NA
U4264,scale,U4264,Dry,BSC104,30,BSC104-30,TRUE,NA,NA,NA
U4019,scale,U4019,Dry,BSC51,22,BSC51-22,TRUE,NA,NA,NA
U4264,genetic_stock_id,JS00961,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4265,RNA,U4265,Frozen -80,BRNA40,H9,BRNA40-H9,TRUE,NA,NA,NA
U4265,fatty_acid,SFA4665,Frozen -80,BFASO41,87,BFASO41-87,TRUE,NA,NA,NA
U4265,isotope,SIS4665,Frozen -20,BISSO47,63,BISSO47-63,TRUE,NA,NA,NA
U4020,scale,U4020,Dry,BSC51,23,BSC51-23,TRUE,NA,NA,NA
U4265,otolith,SOT4665,Dry,BOTSO34,63,BOTSO34-63,TRUE,NA,NA,NA
U4265,scale,U4265,Dry,BSC104,31,BSC104-31,TRUE,NA,NA,NA
U4021,scale,U4021,Dry,BSC51,24,BSC51-24,TRUE,NA,NA,NA
U4265,genetic_stock_id,JS00975,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4266,RNA,U4266,Frozen -80,BRNA40,G9,BRNA40-G9,TRUE,NA,NA,NA
U4266,fatty_acid,SFA4666,Frozen -80,BFASO41,89,BFASO41-89,TRUE,NA,NA,NA
U4266,isotope,SIS4666,Frozen -20,BISSO47,64,BISSO47-64,TRUE,NA,NA,NA
U4022,scale,U4022,Dry,BSC51,25,BSC51-25,TRUE,NA,NA,NA
U4266,otolith,SOT4666,Dry,BOTSO34,64,BOTSO34-64,TRUE,NA,NA,NA
U4266,scale,U4266,Dry,BSC104,32,BSC104-32,TRUE,NA,NA,NA
U4023,scale,U4023,Dry,BSC51,26,BSC51-26,TRUE,NA,NA,NA
U4266,genetic_stock_id,JS00979,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4267,RNA,U4267,Frozen -80,BRNA40,F9,BRNA40-F9,TRUE,NA,NA,NA
U4267,fatty_acid,SFA4667,Frozen -80,BFASO41,92,BFASO41-92,TRUE,NA,NA,NA
U4269,fatty_acid,SFA4669,Frozen -80,BFASO41,96,BFASO41-96,FALSE,NA,NA,NA
U4024,scale,U4024,Dry,BSC51,27,BSC51-27,TRUE,NA,NA,NA
U4267,otolith,SOT4667,Dry,BOTSO34,65,BOTSO34-65,TRUE,NA,NA,NA
U4267,scale,U4267,Dry,BSC104,33,BSC104-33,TRUE,NA,NA,NA
U4025,scale,U4025,Dry,BSC51,28,BSC51-28,TRUE,NA,NA,NA
U4267,sealice_cal,SLC4667,Frozen -80,BLC1,29,BLC1-29,TRUE,NA,NA,NA
U4267,genetic_stock_id,JS00971,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4268,RNA,U4268,Frozen -80,BRNA40,E9,BRNA40-E9,TRUE,NA,NA,NA
U4268,fatty_acid,SFA4668,Frozen -80,BFASO41,94,BFASO41-94,TRUE,NA,NA,NA
U4268,isotope,SIS4668,Frozen -20,BISSO47,66,BISSO47-66,TRUE,NA,NA,NA
U4026,scale,U4026,Dry,BSC51,29,BSC51-29,TRUE,NA,NA,NA
U4268,otolith,SOT4668,Dry,BOTSO34,66,BOTSO34-66,TRUE,NA,NA,NA
U4268,scale,U4268,Dry,BSC104,34,BSC104-34,TRUE,NA,NA,NA
U3685,scale,U3685,Dry,BSC85,1,BSC85-1,TRUE,NA,NA,NA
U4268,genetic_stock_id,JS00976,Whatman Sheet,JW29,NA,JW29-NA,TRUE,NA,NA,NA
U4269,RNA,U4269,Frozen -80,BRNA40,D9,BRNA40-D9,TRUE,NA,NA,NA
U4269,isotope,SIS4669,Frozen -20,BISSO47,67,BISSO47-67,FALSE,NA,NA,NA
U4270,fatty_acid,SFA4670,Frozen -80,BFASO41,100,BFASO41-100,FALSE,NA,NA,NA
U3686,scale,U3686,Dry,BSC85,2,BSC85-2,TRUE,NA,NA,NA
U4269,otolith,SOT4669,Dry,BOTSO34,67,BOTSO34-67,TRUE,NA,NA,NA
U4269,scale,U4269,Dry,BSC104,35,BSC104-35,TRUE,NA,NA,NA
U3687,scale,U3687,Dry,BSC85,3,BSC85-3,TRUE,NA,NA,NA
U4269,genetic_stock_id,DS00560,Whatman Sheet,DW16,NA,DW16-NA,TRUE,NA,NA,NA
U4270,RNA,U4270,Frozen -80,BRNA40,C9,BRNA40-C9,TRUE,NA,NA,NA
U4270,isotope,SIS4670,Frozen -20,BISSO47,69,BISSO47-69,FALSE,NA,NA,NA
U4274,isotope,SIS4674,Frozen -20,BISSO47,5,BISSO47-5,FALSE,NA,NA,NA
U3688,scale,U3688,Dry,BSC85,4,BSC85-4,TRUE,NA,NA,NA
U4270,otolith,SOT4670,Dry,BOTSO34,68,BOTSO34-68,TRUE,NA,NA,NA
U4270,scale,U4270,Dry,BSC104,36,BSC104-36,TRUE,NA,NA,NA
U3689,scale,U3689,Dry,BSC85,5,BSC85-5,TRUE,NA,NA,NA
U4270,genetic_stock_id,DS00556,Whatman Sheet,DW16,NA,DW16-NA,TRUE,NA,NA,NA
U4271,RNA,U4271,Frozen -80,BRNA40,B9,BRNA40-B9,TRUE,NA,NA,NA
U4271,fatty_acid,SFA4671,Frozen -80,BFASO42,3,BFASO42-3,TRUE,NA,NA,NA
