"Cast PK","Filename","CTD model","CTD serial number","CTD firmware version","Cruise","Station","Drop number","Start time","Bottom time","Drop time (s)","Drop depth (m)","Target depth (m)","Latitude","Longitude","Operators","Comments","Cast Direction","Measurement time","Depth (m)","Depth flag","Drop speed (m/s)","Conductivity (mS/cm)","Conductivity flag","Temperature (deg C)","Temperature flag","Pressure (dbar)","Pressure flag","Uncorrected Pressure (dbar)","PAR","PAR flag","Fluorometry Chlorophyll (ug/L)","Fluorometry Chlorophyll flag","CDOM (ppb)","CDOM flag","Turbidity (FTU)","Turbidity flag","Backscatter (Beta)","Backscatter flag","Dissolved O2 (mL/L)","Dissolved O2 (mL/L) flag","Dissolved O2 (%)","Dissolved O2 (%) flag","Salinity (PSU)","Salinity flag","Specific conductivity","Specific conductivity flag","Speed of sound (m/s)","Speed of sound flag","Tr (volts)","Tr flag","RINKO DO (volts)","RINKO temp (volts)","Backscatter (counts)","Fluorometry Chlorophyll (counts)","CDOM (counts)"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:12.000","14.898","null","0.922","33.31492","null","11.7967","null","15","null","undefined","5.212","null","2.0113","null","null","null","0.62","null","null","null","null","null","undefined","null","28.7124","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:13.083","15.909","null","0.971","33.29994","null","11.7442","null","16","null","undefined","5.164","null","2.0264","null","null","null","0.595","null","null","null","null","null","undefined","null","28.7383","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:14.083","16.908","null","1.01","33.28449","null","11.7037","null","17","null","undefined","4.082","null","1.6239","null","null","null","0.627","null","null","null","null","null","undefined","null","28.7544","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:15.083","17.907","null","0.985","33.27202","null","11.6632","null","18","null","undefined","3.387","null","1.4943","null","null","null","0.569","null","null","null","null","null","undefined","null","28.7735","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:16.083","18.88","null","0.969","33.25724","null","11.6063","null","19","null","undefined","2.841","null","1.3442","null","null","null","0.575","null","null","null","null","null","undefined","null","28.803","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:17.083","19.86","null","1","33.24429","null","11.5583","null","20","null","undefined","2.355","null","1.3137","null","null","null","0.579","null","null","null","null","null","undefined","null","28.8275","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:18.083","20.858","null","0.966","33.23721","null","11.5354","null","21","null","undefined","1.917","null","1.452","null","null","null","0.671","null","null","null","null","null","undefined","null","28.8381","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:19.083","21.827","null","0.986","33.22687","null","11.4813","null","22","null","undefined","1.535","null","1.4682","null","null","null","0.596","null","null","null","null","null","undefined","null","28.8699","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:20.083","22.785","null","0.946","33.20605","null","11.427","null","23","null","undefined","1.235","null","1.5305","null","null","null","0.655","null","null","null","null","null","undefined","null","28.8918","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:21.166","23.791","null","0.896","33.19934","null","11.4005","null","24","null","undefined","0.995","null","1.4913","null","null","null","0.567","null","null","null","null","null","undefined","null","28.9057","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:22.250","24.797","null","0.979","33.1896","null","11.372","null","25","null","undefined","0.702","null","1.2805","null","null","null","0.629","null","null","null","null","null","undefined","null","28.9182","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:23.250","25.782","null","0.989","33.17148","null","11.3204","null","26","null","undefined","0.514","null","1.0817","null","null","null","0.696","null","null","null","null","null","undefined","null","28.9407","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:24.250","26.781","null","1.004","33.16176","null","11.3001","null","27","null","undefined","0.577","null","1.0224","null","null","null","0.687","null","null","null","null","null","undefined","null","28.9468","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:25.250","27.778","null","0.986","33.15846","null","11.2807","null","28","null","undefined","0.45","null","1.1126","null","null","null","0.675","null","null","null","null","null","undefined","null","28.9584","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:26.250","28.746","null","0.959","33.11858","null","11.1233","null","29","null","undefined","0.34","null","0.9998","null","null","null","0.597","null","null","null","null","null","undefined","null","29.0432","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:27.250","29.707","null","0.956","33.0992","null","11.0845","null","30","null","undefined","0.31","null","0.9617","null","null","null","0.564","null","null","null","null","null","undefined","null","29.0545","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:28.333","30.752","null","0.959","33.09537","null","11.0777","null","31","null","undefined","0.239","null","0.9799","null","null","null","0.62","null","null","null","null","null","undefined","null","29.0558","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:29.417","31.772","null","0.95","33.09012","null","11.0621","null","32","null","undefined","0.194","null","0.9539","null","null","null","0.633","null","null","null","null","null","undefined","null","29.0626","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:30.416","32.74","null","0.98","33.0872","null","11.0554","null","33","null","undefined","0.138","null","0.9317","null","null","null","0.669","null","null","null","null","null","undefined","null","29.0647","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:31.250","33.564","null","0.99","33.09046","null","11.05","null","34","null","undefined","0.14","null","0.9757","null","null","null","0.607","null","null","null","null","null","undefined","null","29.0718","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11860","010856_20160705_1357","XR-620","010856","6.81","DISOCKEYE","D07","1","2016-07-05 10:32:57.167","2016-07-05 10:33:34.000","37","35.12595823","35","50.190465","-125.14285","Luke Rogers,Sam James,Tim Spesivy","1: Oceanographic site. Bottom depth: 38m. Form did not save locations.","d","2016-07-05 10:33:32.333","34.491","null","0.691","33.08945","null","11.0445","null","35","null","undefined","0.007","null","0.8485","null","null","null","0.639","null","null","null","null","null","undefined","null","29.0748","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:22.167","0.933","null","0.874","33.64453","null","11.3796","null","1","null","undefined","0.011","null","0.6162","null","null","null","0.571","null","null","null","null","null","undefined","null","29.3608","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:23.250","1.993","null","1.067","33.63406","null","11.3794","null","2","null","undefined","0.001","null","0.7898","null","null","null","0.554","null","null","null","null","null","undefined","null","29.3504","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:24.167","3.007","null","1.136","33.61244","null","11.3513","null","3","null","undefined","0.002","null","0.8732","null","null","null","0.552","null","null","null","null","null","undefined","null","29.3514","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:25.000","3.961","null","1.132","33.61178","null","11.3489","null","4","null","undefined","-0.025","null","0.9928","null","null","null","0.518","null","null","null","null","null","undefined","null","29.3523","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:25.834","4.897","null","1.119","33.6095","null","11.3439","null","5","null","undefined","-0.011","null","1.0113","null","null","null","0.543","null","null","null","null","null","undefined","null","29.3537","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:26.750","5.916","null","1.118","33.61008","null","11.3393","null","6","null","undefined","0.031","null","1.1638","null","null","null","0.567","null","null","null","null","null","undefined","null","29.3576","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:27.667","6.95","null","1.136","33.60181","null","11.3305","null","7","null","undefined","0.011","null","1.4974","null","null","null","0.564","null","null","null","null","null","undefined","null","29.3562","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:28.584","7.975","null","1.088","33.60385","null","11.337","null","8","null","undefined","0.009","null","1.229","null","null","null","0.609","null","null","null","null","null","undefined","null","29.3525","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:29.501","8.963","null","1.078","33.61068","null","11.3425","null","9","null","undefined","0.023","null","1.3732","null","null","null","0.524","null","null","null","null","null","undefined","null","29.3544","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:30.334","9.875","null","1.102","33.61487","null","11.36","null","10","null","undefined","0.021","null","1.2143","null","null","null","0.527","null","null","null","null","null","undefined","null","29.3442","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:31.250","10.871","null","1.089","33.61823","null","11.3589","null","11","null","undefined","0.014","null","1.2887","null","null","null","0.624","null","null","null","null","null","undefined","null","29.3479","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:32.167","11.865","null","1.077","33.59422","null","11.3195","null","12","null","undefined","-0.018","null","1.0643","null","null","null","0.583","null","null","null","null","null","undefined","null","29.3556","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:33.084","12.849","null","1.045","33.5942","null","11.3205","null","13","null","undefined","-0.021","null","1.2784","null","null","null","0.577","null","null","null","null","null","undefined","null","29.3545","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:34.084","13.886","null","1.053","33.5948","null","11.3192","null","14","null","undefined","0.015","null","1.5567","null","null","null","0.613","null","null","null","null","null","undefined","null","29.3557","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:35.000","14.848","null","1.05","33.60051","null","11.3204","null","15","null","undefined","-0.002","null","2.0801","null","null","null","0.638","null","null","null","null","null","undefined","null","29.3598","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:35.917","15.82","null","1.055","33.59877","null","11.3239","null","16","null","undefined","0.017","null","1.3397","null","null","null","0.564","null","null","null","null","null","undefined","null","29.355","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:36.917","16.868","null","1.045","33.60076","null","11.3256","null","17","null","undefined","0.023","null","1.2829","null","null","null","0.632","null","null","null","null","null","undefined","null","29.3552","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:38.126","17.999","null","0.809","33.5969","null","11.3254","null","18","null","undefined","0.004","null","1.7251","null","null","null","0.552","null","null","null","null","null","undefined","null","29.3512","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:39.251","18.848","null","0.72","33.60251","null","11.3252","null","19","null","undefined","-0.001","null","1.1104","null","null","null","2.033","null","null","null","null","null","undefined","null","29.3564","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11861","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D27","2","2016-07-06 08:42:10.834","2016-07-06 08:42:42.167","31","20.44130599","65","50.274836","-125.37784","Brett Johnson,Luke Rogers,Sam James","1: Seine site. Sea floor (bottom) 23 m.","d","2016-07-06 08:42:40.500","19.724","null","0.692","33.60255","null","11.3243","null","20","null","undefined","0.01","null","1.0797","null","null","null","0.66","null","null","null","null","null","undefined","null","29.3568","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:04.583","0.924","null","0.986","33.65894","null","11.6641","null","1","null","undefined","0.009","null","0.316","null","null","null","0.476","null","null","null","null","null","undefined","null","29.1501","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:05.583","1.996","null","1.092","33.62229","null","11.6141","null","2","null","undefined","-0.008","null","0.3259","null","null","null","0.579","null","null","null","null","null","undefined","null","29.1537","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:06.500","2.995","null","1.103","33.56914","null","11.5636","null","3","null","undefined","0.006","null","0.3869","null","null","null","0.584","null","null","null","null","null","undefined","null","29.1419","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:07.333","3.92","null","1.115","33.56349","null","11.5567","null","4","null","undefined","0.017","null","0.4158","null","null","null","0.618","null","null","null","null","null","undefined","null","29.1416","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:08.250","4.935","null","1.081","33.56634","null","11.5622","null","5","null","undefined","0.018","null","0.4295","null","null","null","0.685","null","null","null","null","null","undefined","null","29.1397","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:09.167","5.909","null","1.066","33.56449","null","11.5621","null","6","null","undefined","0.034","null","0.4745","null","null","null","0.576","null","null","null","null","null","undefined","null","29.1376","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:10.084","6.89","null","1.057","33.56732","null","11.5665","null","7","null","undefined","0.026","null","0.4987","null","null","null","0.614","null","null","null","null","null","undefined","null","29.1364","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:11.083","7.943","null","1.065","33.57278","null","11.5669","null","8","null","undefined","0.013","null","0.5356","null","null","null","0.587","null","null","null","null","null","undefined","null","29.141","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:12.083","8.989","null","1.019","33.57338","null","11.5665","null","9","null","undefined","0.027","null","0.5538","null","null","null","0.576","null","null","null","null","null","undefined","null","29.1414","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"11862","010856_20160706_1633","XR-620","010856","6.81","DISOCKEYE","D09","2","2016-07-06 12:00:53.667","2016-07-06 12:01:35.000","41","28.16697802","28","50.306925","-125.334495","Brett Johnson,Luke Rogers,Sam James","1: Felt bottom. Whose? Seine site. Sea floor bottom 33 m.","d","2016-07-06 12:01:13.084","9.988","null","0.958","33.58494","null","11.579","null","10","null","undefined","-0.004","null","0.5958","null","null","null","0.615","null","null","null","null","null","undefined","null","29.1423","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
